time,vwind
01/01,2.21113
01/02,2.0385816
01/03,1.8941879
01/04,1.5931338
01/05,1.3974336
01/06,1.2826338
01/07,1.421524
01/08,1.4836432
01/09,1.4301975
01/10,1.7629378
01/11,1.7598404
01/12,1.2181063
01/13,1.2439742
01/14,1.0259769
01/15,1.3559145
01/16,1.4727035
01/17,1.5832721
01/18,1.3452227
01/19,1.4778497
01/20,1.3404768
01/21,1.3066789
01/22,1.7057275
01/23,1.6060938
01/24,1.7938769
01/25,1.6119442
01/26,1.7461817
01/27,1.6278651
01/28,1.1982241
01/29,1.2847
01/30,1.5243963
01/31,1.5068625
02/01,1.3020774
02/02,1.0356083
02/03,1.2410215
02/04,1.3188545
02/05,1.4539363
02/06,1.2501909
02/07,1.0885458
02/08,1.310376
02/09,1.2780395
02/10,0.8042271
02/11,0.74862236
02/12,0.9924167
02/13,0.62777567
02/14,0.85058105
02/15,0.88230944
02/16,0.6483116
02/17,1.0144447
02/18,1.1672754
02/19,0.90618485
02/20,0.81383795
02/21,0.56800723
02/22,0.40638292
02/23,0.17749134
02/24,0.80862033
02/25,0.88830924
02/26,0.6015487
02/27,0.74034894
02/28,0.50921845
02/29,0.68067807
03/01,0.40271315
03/02,0.4171154
03/03,0.4861765
03/04,0.42951432
03/05,0.3350903
03/06,0.43078464
03/07,0.33185202
03/08,0.43600103
03/09,0.054416005
03/10,0.29409876
03/11,0.7016591
03/12,0.112063386
03/13,0.0678748
03/14,0.34694397
03/15,0.6227791
03/16,0.43213877
03/17,-0.04059695
03/18,0.14950173
03/19,-0.09772171
03/20,-0.28955832
03/21,-0.21174482
03/22,0.6035327
03/23,0.6509106
03/24,0.008732376
03/25,0.51456344
03/26,0.50040483
03/27,0.33635378
03/28,-0.039085694
03/29,0.0443405
03/30,0.18205161
03/31,0.11977514
04/01,0.50590676
04/02,0.025675546
04/03,-0.14788105
04/04,0.12781645
04/05,0.09639218
04/06,0.4563505
04/07,0.52563065
04/08,-0.03664113
04/09,0.09971326
04/10,0.36968037
04/11,0.54186827
04/12,0.2849516
04/13,0.20695707
04/14,0.41980237
04/15,0.09107928
04/16,0.43410033
04/17,0.49072635
04/18,1.112025
04/19,0.8365025
04/20,0.68357295
04/21,0.4549302
04/22,0.5037827
04/23,0.40168485
04/24,0.76897705
04/25,0.34312606
04/26,0.37902856
04/27,0.3449992
04/28,0.75986165
04/29,1.2544929
04/30,0.82037264
05/01,0.1635352
05/02,0.888263
05/03,0.99838203
05/04,0.53068715
05/05,0.9312924
05/06,1.3437799
05/07,1.0841447
05/08,1.2126654
05/09,1.2605813
05/10,1.1080701
05/11,0.8680595
05/12,1.0435777
05/13,1.4374242
05/14,1.6215097
05/15,1.7750931
05/16,1.3912297
05/17,1.362784
05/18,1.7247485
05/19,1.4812281
05/20,1.5374248
05/21,1.6127352
05/22,1.3591119
05/23,1.4014138
05/24,1.1921381
05/25,1.229519
05/26,1.1824007
05/27,1.4211373
05/28,1.0020705
05/29,1.4234016
05/30,1.5542985
05/31,1.3643168
06/01,1.2389524
06/02,1.298443
06/03,1.4553968
06/04,1.5823274
06/05,1.6044359
06/06,1.7050341
06/07,1.5789719
06/08,1.2851688
06/09,1.3090919
06/10,1.3604354
06/11,1.6675425
06/12,1.490353
06/13,1.3900038
06/14,1.6505107
06/15,1.5922513
06/16,1.2048728
06/17,1.1279438
06/18,1.5751717
06/19,1.9533066
06/20,1.8856366
06/21,1.7125915
06/22,1.6440207
06/23,1.7262506
06/24,2.0899374
06/25,1.9016473
06/26,1.9683254
06/27,1.7719055
06/28,1.8200454
06/29,1.8341732
06/30,1.7493013
07/01,1.9130243
07/02,2.2172005
07/03,1.9557632
07/04,1.8460144
07/05,2.1290464
07/06,2.1734843
07/07,2.2490826
07/08,2.0944154
07/09,2.2788942
07/10,2.2482119
07/11,2.086553
07/12,1.8682681
07/13,1.8558507
07/14,2.0959396
07/15,1.801094
07/16,1.7209772
07/17,1.7393278
07/18,1.7971013
07/19,1.9883804
07/20,2.1341112
07/21,2.0730824
07/22,1.9076369
07/23,2.353019
07/24,2.2792695
07/25,1.8554803
07/26,1.7652707
07/27,1.9200455
07/28,1.905783
07/29,1.9316498
07/30,2.2011693
07/31,2.0124185
08/01,1.5865746
08/02,1.614915
08/03,1.8542355
08/04,1.6985818
08/05,2.1803274
08/06,2.3688846
08/07,1.8589138
08/08,1.6410092
08/09,1.8870317
08/10,1.8974373
08/11,1.7944019
08/12,1.5636506
08/13,1.3843142
08/14,1.6042418
08/15,1.8892276
08/16,2.1531909
08/17,1.8977607
08/18,1.8245639
08/19,1.8136803
08/20,1.6903783
08/21,1.8927746
08/22,1.7449234
08/23,1.617746
08/24,1.3570459
08/25,1.3847452
08/26,1.780043
08/27,1.7548102
08/28,1.651283
08/29,1.6804643
08/30,1.6930077
08/31,1.8559781
09/01,1.6631805
09/02,2.1601937
09/03,1.8795699
09/04,1.5440838
09/05,1.7006685
09/06,2.0805793
09/07,1.9563144
09/08,1.8486489
09/09,1.8880719
09/10,1.8251039
09/11,1.9958254
09/12,2.2056751
09/13,2.2535472
09/14,2.3550954
09/15,2.2987816
09/16,2.2352586
09/17,2.319476
09/18,2.4933474
09/19,2.6009536
09/20,2.5839834
09/21,2.2778618
09/22,2.0683916
09/23,2.094849
09/24,2.1366832
09/25,2.223151
09/26,2.310373
09/27,2.1835315
09/28,1.6813917
09/29,1.7366775
09/30,2.247551
10/01,2.00213
10/02,1.654279
10/03,1.9974544
10/04,1.8177505
10/05,1.766007
10/06,1.7147757
10/07,2.031523
10/08,2.1558073
10/09,2.164339
10/10,1.8414077
10/11,1.8179729
10/12,2.061812
10/13,2.0322833
10/14,1.9077884
10/15,1.7873247
10/16,1.997602
10/17,2.14799
10/18,2.2081518
10/19,2.0218976
10/20,2.174818
10/21,2.0230613
10/22,2.1649904
10/23,1.7242141
10/24,2.0340912
10/25,1.7538254
10/26,1.4600203
10/27,1.5594523
10/28,1.6334895
10/29,1.7686509
10/30,1.9146068
10/31,1.7169795
11/01,1.6595033
11/02,1.7628694
11/03,1.9366641
11/04,2.004004
11/05,2.098633
11/06,2.0035498
11/07,1.846655
11/08,1.9268677
11/09,1.8981982
11/10,2.0671337
11/11,2.0837252
11/12,2.005417
11/13,1.6178371
11/14,1.490563
11/15,1.162417
11/16,1.1844767
11/17,1.4747567
11/18,1.4331161
11/19,1.047121
11/20,1.6298558
11/21,1.8346847
11/22,1.5548991
11/23,1.334822
11/24,1.2154238
11/25,1.3698707
11/26,1.3253423
11/27,0.9773765
11/28,1.3000009
11/29,1.9354299
11/30,2.054075
12/01,1.8505708
12/02,1.2377262
12/03,1.8448838
12/04,1.745758
12/05,1.6636996
12/06,1.6859332
12/07,1.7717699
12/08,1.9493479
12/09,1.921712
12/10,1.7816333
12/11,1.9243044
12/12,1.8342801
12/13,1.7665888
12/14,1.6593224
12/15,1.8396789
12/16,1.7270579
12/17,2.0182877
12/18,2.1402779
12/19,1.8624003
12/20,1.9265469
12/21,1.7521635
12/22,1.4530848
12/23,2.1313705
12/24,2.3676076
12/25,1.9691153
12/26,1.7905957
12/27,1.4399052
12/28,1.3712062
12/29,1.693779
12/30,1.8025575
12/31,2.327159
