time,vwind
04/17,-3.3267827
04/18,-2.95578
04/19,-2.5136833
04/20,-2.685799
04/21,-2.6813977
04/22,-2.0666704
04/23,-2.623993
04/24,-2.8574672
04/25,-2.7734284
04/26,-2.7334282
04/27,-3.2745402
04/28,-2.9126692
04/29,-2.622978
04/30,-2.4796598
05/01,-2.594857
05/02,-2.9148602
05/03,-2.3529692
05/04,-2.7785017
05/05,-2.610416
05/06,-2.9181225
05/07,-3.179646
05/08,-2.919465
05/09,-3.0979764
05/10,-2.9432528
05/11,-2.4300232
05/12,-2.265897
05/13,-2.3613615
05/14,-2.5972517
05/15,-2.3402877
05/16,-2.4244483
05/17,-2.1484947
05/18,-2.007398
05/19,-2.4271376
05/20,-2.6110713
05/21,-2.1062205
05/22,-2.9522922
05/23,-2.2031603
05/24,-2.3083885
05/25,-2.2873793
05/26,-2.283189
05/27,-2.7787466
05/28,-2.52773
05/29,-2.619384
05/30,-2.576009
05/31,-2.5232291
06/01,-2.3984036
06/02,-2.7759624
06/03,-2.7096794
06/04,-3.0251198
06/05,-2.5905278
06/06,-2.746952
06/07,-2.0929968
06/08,-2.4152427
06/09,-2.404841
06/10,-2.5046582
06/11,-2.0892324
06/12,-2.7649214
06/13,-2.1363072
06/14,-2.1702356
06/15,-2.008728
06/16,-2.322069
06/17,-2.3222866
06/18,-1.8081617
06/19,-1.8064762
06/20,-2.0873318
06/21,-1.847242
06/22,-1.6228501
06/23,-2.2196915
06/24,-1.5849719
06/25,-2.011508
06/26,-1.6553826
06/27,-2.3714242
06/28,-1.1801364
06/29,-1.4403956
06/30,-1.6947967
07/01,-2.1103275
07/02,-1.5909076
07/03,-1.7204796
07/04,-1.6546692
07/05,-1.802438
07/06,-1.3662059
07/07,-2.0154223
07/08,-1.0977207
07/09,-1.5041386
07/10,-1.6860964
07/11,-1.7418792
07/12,-1.5127469
07/13,-1.4473443
07/14,-1.5894771
07/15,-1.9058349
07/16,-1.4750214
07/17,-0.9217218
07/18,-1.8206756
07/19,-2.02126
07/20,-1.7136283
07/21,-1.5607251
07/22,-1.7278302
07/23,-1.4295048
07/24,-1.2939844
07/25,-1.4269557
07/26,-1.0478777
07/27,-1.3229687
07/28,-1.388164
07/29,-1.1855004
07/30,-1.125599
07/31,-0.5401918
08/01,-1.071296
08/02,-1.3197025
08/03,-0.50865275
08/04,-0.92651004
08/05,-1.0097194
08/06,-1.5901985
08/07,-0.44917747
08/08,-0.82449347
08/09,-0.46133184
08/10,-0.89197314
08/11,-0.57397825
08/12,-1.0656906
08/13,-0.4103671
08/14,-0.31162277
08/15,-0.4053805
08/16,-0.39331043
08/17,-0.76430845
08/18,-0.3385769
08/19,-0.47672215
08/20,-0.27534786
08/21,-0.16943902
08/22,-0.24405468
08/23,-0.37934
08/24,-0.43079683
08/25,-0.8390024
08/26,-0.18277498
08/27,0.2703316
08/28,-0.32252118
08/29,-0.4790433
08/30,-0.026760206
08/31,-0.4941006
09/01,-0.5614532
09/02,-0.64564747
09/03,-0.79371285
09/04,0.44985986
09/05,0.4489197
09/06,-0.061662536
09/07,-0.63065577
09/08,-0.8559347
09/09,-0.45049787
09/10,-0.009784557
09/11,-0.03404736
09/12,0.866728
09/13,0.29888043
09/14,-0.006889877
09/15,0.09412786
09/16,-0.74266076
09/17,-0.9608265
09/18,-0.009344589
09/19,0.11483017
09/20,-1.0900153
09/21,-0.40647689
09/22,-0.0024172124
09/23,-0.6396379
09/24,-0.45507613
09/25,0.73325515
09/26,0.6887406
09/27,0.13796656
09/28,-0.2990663
09/29,0.4024056
09/30,0.11824153
10/01,-0.7332247
10/02,-0.5771518
10/03,-0.19949237
10/04,0.19299194
10/05,-0.11938983
10/06,-0.5268186
10/07,-0.21666348
10/08,0.14710079
10/09,-0.2758941
10/10,-0.29399237
10/11,-0.21364151
10/12,0.13095266
10/13,0.08747372
10/14,-1.0044465
10/15,-0.29777873
10/16,0.5217044
10/17,0.23812506
10/18,-0.3710428
10/19,-0.4966781
10/20,-0.22786506
10/21,0.5811839
10/22,-0.10763332
10/23,-1.202683
10/24,-0.6799224
10/25,-0.04889033
10/26,-0.34984246
10/27,-0.384916
10/28,-0.48904476
10/29,-0.34125236
10/30,0.5254922
10/31,-0.64590037
11/01,-0.28948987
11/02,0.034556564
11/03,-0.16662936
11/04,-1.1609621
11/05,-0.27324313
11/06,-0.261441
11/07,0.23227064
11/08,-0.47236177
11/09,-0.46414632
11/10,-0.8568276
11/11,0.14982961
11/12,-0.5153072
11/13,-0.13240622
11/14,-0.12116353
11/15,-0.899499
11/16,-0.45891634
11/17,-1.2975162
11/18,-1.5607934
11/19,-1.677136
11/20,-0.70002425
11/21,-0.93669784
11/22,-0.90357924
11/23,-1.3141214
11/24,-1.0570922
11/25,-0.8357864
11/26,-1.7235858
11/27,-2.2765307
11/28,-2.080823
11/29,-1.3104482
11/30,-1.924302
12/01,-2.0505931
12/02,-2.253122
12/03,-2.2361324
12/04,-1.7142649
12/05,-2.3667614
12/06,-2.164921
12/07,-2.7030852
12/08,-2.5551631
12/09,-2.292456
12/10,-2.2742784
12/11,-2.3509054
12/12,-3.4544907
12/13,-3.3316
12/14,-3.338764
12/15,-2.7668438
12/16,-3.0814698
12/17,-2.7239256
12/18,-2.0393362
12/19,-2.1558342
12/20,-2.4142365
12/21,-2.689686
12/22,-3.0347745
12/23,-2.9555392
12/24,-3.2337964
12/25,-3.1514518
12/26,-2.8111582
12/27,-3.2970269
12/28,-3.2570534
12/29,-3.2981339
12/30,-4.034396
12/31,-4.045779
