time,vwind
01/01,-1.0486245
01/02,-1.1465955
01/03,-1.0489364
01/04,-1.0113164
01/05,-0.96042764
01/06,-1.2438645
01/07,-1.2547988
01/08,-1.2942519
01/09,-1.4472795
01/10,-1.521752
01/11,-1.58979
01/12,-1.3312429
01/13,-1.5407488
01/14,-1.936936
01/15,-1.7577878
01/16,-1.6685587
01/17,-1.7317429
01/18,-1.6888044
01/19,-1.8158239
01/20,-1.6862626
01/21,-1.1781653
01/22,-1.2516167
01/23,-1.0467732
01/24,-1.6598907
01/25,-1.3760613
01/26,-1.096725
01/27,-0.8206957
01/28,-1.1447643
01/29,-1.2390181
01/30,-1.716958
01/31,-1.4715754
02/01,-1.6316054
02/02,-1.7271514
02/03,-1.3725822
02/04,-1.4776436
02/05,-1.8373212
02/06,-1.7097702
02/07,-1.3634564
02/08,-1.7592094
02/09,-1.7608
02/10,-1.447278
02/11,-1.2070351
02/12,-1.9996705
02/13,-1.9892213
02/14,-1.5037355
02/15,-1.3629396
02/16,-2.2427077
02/17,-1.7838686
02/18,-1.2433678
02/19,-0.81270164
02/20,-1.1071637
02/21,-1.5073059
02/22,-1.5826354
02/23,-1.7314217
02/24,-1.9852684
02/25,-1.708414
02/26,-1.5801928
02/27,-1.611643
02/28,-1.5136763
02/29,-2.1200001
03/01,-1.9027258
03/02,-1.8567346
03/03,-1.6011442
03/04,-1.9666027
03/05,-1.6515834
03/06,-1.4208103
03/07,-1.4826865
03/08,-1.0466623
03/09,-0.92757523
03/10,-1.480692
03/11,-1.4488641
03/12,-1.5841879
03/13,-1.7264588
03/14,-1.7149506
03/15,-2.1610246
03/16,-2.012958
03/17,-2.4566672
03/18,-2.4816103
03/19,-2.0075471
03/20,-1.6687871
03/21,-2.252951
03/22,-1.7862514
03/23,-1.7246836
03/24,-2.1087298
03/25,-1.542152
03/26,-1.266896
03/27,-1.4079387
03/28,-1.9278443
03/29,-1.780452
03/30,-2.0239215
03/31,-1.9692407
04/01,-2.0482936
04/02,-2.0986164
04/03,-1.7605809
04/04,-1.5472071
04/05,-1.3919268
04/06,-1.733742
04/07,-0.79972214
04/08,-1.4402584
04/09,-1.825073
04/10,-1.3978672
04/11,-1.5695399
04/12,-1.9350947
04/13,-1.712649
04/14,-1.8561099
04/15,-1.0921562
04/16,-1.6004953
04/17,-1.7066175
04/18,-1.6831086
04/19,-1.3189691
04/20,-1.3268468
04/21,-1.2728465
04/22,-0.7173772
04/23,-1.1347154
04/24,-1.9171337
04/25,-1.4020277
04/26,-1.2301091
04/27,-1.4786936
04/28,-1.8412817
04/29,-0.85346305
04/30,-0.80247587
05/01,-1.4630058
05/02,-1.2426078
05/03,-0.7654636
05/04,-0.9848086
05/05,-1.7000614
05/06,-1.8719747
05/07,-0.9468731
05/08,-0.61589104
05/09,-1.1526358
05/10,-1.3065047
05/11,-1.0774944
05/12,-0.65202475
05/13,-0.53837204
05/14,-0.8098897
05/15,-1.1326382
05/16,-1.030823
05/17,-0.27758375
05/18,-1.1799251
05/19,-1.2403162
05/20,-1.1801656
05/21,-0.7818626
05/22,-0.78623927
05/23,-0.5416024
05/24,-0.6379568
05/25,-1.0134262
05/26,-0.50859827
05/27,-0.7496192
05/28,-0.9420718
05/29,-0.93858707
05/30,-0.81663793
05/31,-0.6710383
06/01,-0.7328498
06/02,-1.0369071
06/03,-1.0872552
06/04,-0.46061578
06/05,-0.61431205
06/06,-0.6640164
06/07,-0.29479963
06/08,0.14388832
06/09,0.18308382
06/10,-0.0014498234
06/11,-0.55352384
06/12,-0.42477205
06/13,-0.7974799
06/14,-0.79609066
06/15,-0.6576948
06/16,-0.02706026
06/17,0.5357903
06/18,-0.39574188
06/19,-0.6137856
06/20,-1.1302065
06/21,-0.8932597
06/22,-0.12384447
06/23,0.53855634
06/24,-0.019539459
06/25,0.05811618
06/26,0.39114743
06/27,-0.27676585
06/28,0.26695502
06/29,-0.22452319
06/30,-0.13614765
07/01,-0.2737732
07/02,-0.5680905
07/03,-0.2897012
07/04,-0.14894594
07/05,-0.42278835
07/06,0.36834294
07/07,0.16553567
07/08,-0.42459816
07/09,-0.5132903
07/10,0.06281141
07/11,-0.22392
07/12,-0.27346814
07/13,-0.21410556
07/14,0.44235465
07/15,0.29589772
07/16,0.023270201
07/17,-0.10976162
07/18,-0.34988186
07/19,0.20818438
07/20,0.59926283
07/21,0.26974392
07/22,0.40740383
07/23,0.29644167
07/24,0.22884397
07/25,-0.066616155
07/26,0.078040056
07/27,-0.15927766
07/28,-0.36850607
07/29,0.028110368
07/30,0.0030190572
07/31,-0.5605463
08/01,-0.2888088
08/02,0.5731966
08/03,0.5424137
08/04,0.15758866
08/05,0.16130441
08/06,0.7617491
08/07,0.8717247
08/08,0.7974869
08/09,-0.32182574
08/10,-0.048812393
08/11,0.30881417
08/12,0.014324865
08/13,-0.36308077
08/14,0.088682726
08/15,0.31516314
08/16,0.1645183
08/17,-0.18518344
08/18,-0.06597571
08/19,0.11438704
08/20,0.22894062
08/21,0.38220665
08/22,0.41836026
08/23,0.14094052
08/24,-0.14869292
08/25,-0.31586057
08/26,0.1255274
08/27,0.16823436
08/28,0.028259747
08/29,-0.17176618
08/30,0.30692914
08/31,0.19362897
09/01,-0.24660458
09/02,-0.017790936
09/03,0.40942347
09/04,0.053368103
09/05,0.06994014
09/06,0.016623037
09/07,0.25367656
09/08,0.6886927
09/09,0.33757636
09/10,0.12522477
09/11,0.5228184
09/12,0.24661016
09/13,0.13948387
09/14,0.39038172
09/15,0.5741531
09/16,0.53060025
09/17,0.13224773
09/18,0.3209079
09/19,0.13126788
09/20,-0.09015982
09/21,0.284141
09/22,0.11109983
09/23,-0.06374162
09/24,0.22269033
09/25,0.13399644
09/26,0.53459364
09/27,0.50185347
09/28,0.24545561
09/29,-0.13665979
09/30,-0.3592676
10/01,0.691644
10/02,0.35240644
10/03,0.13107954
10/04,0.11671293
10/05,0.0026252188
10/06,0.044174712
10/07,-0.13460854
10/08,0.02037683
10/09,-0.20078774
10/10,-0.076294936
10/11,-0.17667124
10/12,-0.30717477
10/13,-0.22913338
10/14,-0.24871671
10/15,-0.45322844
10/16,-0.61491877
10/17,-0.09692239
10/18,0.63942057
10/19,-0.0333866
10/20,-0.04574399
10/21,0.13878204
10/22,0.21348017
10/23,0.3795261
10/24,0.07615894
10/25,-0.74372345
10/26,-0.6689075
10/27,-0.24375175
10/28,-0.25603795
10/29,-0.51340514
10/30,-0.9857183
10/31,-0.70584464
11/01,-0.02044802
11/02,-0.33643124
11/03,-0.86333025
11/04,-0.8890106
11/05,-0.35338888
11/06,-0.44560418
11/07,-0.39165166
11/08,-0.43397865
11/09,-0.040919904
11/10,0.114049815
11/11,-0.74345434
11/12,-0.3205152
11/13,-0.47319847
11/14,-0.43464747
11/15,-0.8834345
11/16,-0.7749907
11/17,-1.2703705
11/18,-1.2135335
11/19,-1.0919654
11/20,-0.9704717
11/21,-1.2534412
11/22,-0.9895411
11/23,-0.7845892
11/24,-0.5182379
11/25,-0.7762497
11/26,-0.56950605
11/27,-0.8374261
11/28,-0.6963831
11/29,-0.99015826
11/30,-1.5564107
