time,vwind
05/08,-0.7799776
05/09,-0.55053777
05/10,-0.7105611
05/11,-1.0499152
05/12,-1.7157904
05/13,-1.3890251
05/14,-0.8472429
05/15,-1.017221
05/16,-1.0397696
05/17,-1.1928557
05/18,-0.7144924
05/19,-0.77872604
05/20,-0.99002093
05/21,-1.0275412
05/22,-1.0945036
05/23,-1.0481311
05/24,-0.9124642
05/25,-0.66690356
05/26,-0.52456325
05/27,-0.72394586
05/28,-0.82183385
05/29,-0.77329797
05/30,-0.6186838
05/31,-0.9840002
06/01,-0.9384795
06/02,-1.127291
06/03,-0.8007946
06/04,-0.4422921
06/05,-0.82600003
06/06,-0.9175765
06/07,-0.8688951
06/08,-1.251413
06/09,-1.3268126
06/10,-0.94262993
06/11,-0.7811442
06/12,-1.2829803
06/13,-1.1309845
06/14,-0.7202615
06/15,-0.41121915
06/16,-0.37396052
06/17,-0.9610664
06/18,-0.65014106
06/19,-0.9503576
06/20,-0.3930685
06/21,-0.5746941
06/22,-1.1496336
06/23,-1.1448785
06/24,-0.46619564
06/25,-0.39320725
06/26,-0.27230433
06/27,-0.15609792
06/28,-0.19390573
06/29,0.28246614
06/30,-0.5180766
07/01,-0.70713514
07/02,0.048423763
07/03,0.6519356
07/04,-0.30292085
07/05,-0.8977032
07/06,0.100314796
07/07,0.3054024
07/08,-0.5669159
07/09,-0.96961665
07/10,-0.24755068
07/11,0.052395925
07/12,0.8390757
07/13,0.17582455
07/14,-0.05944031
07/15,-0.031111889
07/16,-0.88703537
07/17,0.041941375
07/18,-0.019696526
07/19,-0.20944293
07/20,-0.104362816
07/21,-0.9366129
07/22,-0.6495375
07/23,0.52808183
07/24,0.06356766
07/25,-0.037871458
07/26,-0.60650027
07/27,-0.37223575
07/28,-0.089728855
07/29,0.14578126
07/30,0.035192598
07/31,0.088670015
08/01,0.16372794
08/02,0.04994543
08/03,0.032366913
08/04,-0.13651587
08/05,-0.32156086
08/06,-0.14981239
08/07,0.33970693
08/08,0.5619928
08/09,0.6079017
08/10,0.5228115
08/11,-0.16457461
08/12,-0.081396945
08/13,0.17709796
08/14,0.21106343
08/15,-0.2888069
08/16,0.34942833
08/17,0.63603747
08/18,0.46607432
08/19,0.24077593
08/20,0.4967862
08/21,0.22399147
08/22,0.6664036
08/23,0.4648229
08/24,-0.18891639
08/25,-0.097519696
08/26,0.5557185
08/27,0.4790573
08/28,0.21714306
08/29,-0.0021647215
08/30,-0.20890218
08/31,0.44555265
09/01,0.64590055
09/02,0.7754762
09/03,-0.5254746
09/04,-0.82551235
09/05,0.34136772
09/06,0.67140716
09/07,-0.014562292
09/08,-0.2090133
09/09,-0.04134778
09/10,0.57178015
09/11,0.8323713
09/12,0.7520607
09/13,0.6542184
09/14,0.05936435
09/15,0.84935725
09/16,1.2003715
09/17,0.44330546
09/18,-0.18434368
09/19,0.32033288
09/20,0.7633789
09/21,0.31904462
09/22,0.93990296
09/23,1.2361276
09/24,0.9059607
09/25,-0.7037207
09/26,0.58904123
09/27,1.5263188
09/28,0.33582595
09/29,-0.42405874
09/30,0.07794478
10/01,0.60701734
10/02,0.7325554
10/03,0.65796
10/04,0.3944331
10/05,0.41525272
10/06,0.8529235
10/07,0.9215273
10/08,0.750421
10/09,0.40477577
10/10,0.768905
10/11,0.08083068
10/12,0.04614749
10/13,0.89585686
10/14,1.0935076
10/15,0.6834061
10/16,0.0904734
10/17,0.16165249
10/18,0.44790426
10/19,0.5901851
10/20,0.071903534
10/21,0.5680364
10/22,0.8772077
10/23,0.11466622
10/24,-0.09073276
10/25,0.2972658
10/26,0.18132612
10/27,0.5942911
10/28,0.53765017
10/29,0.9429983
10/30,0.56559265
10/31,0.85194343
11/01,1.6100739
11/02,0.52236176
11/03,0.2296064
11/04,0.42578158
11/05,0.6276879
11/06,0.08673979
11/07,0.28706735
11/08,-0.21572071
11/09,0.18612984
11/10,0.22460563
11/11,0.17943476
11/12,0.6851243
11/13,-0.15945809
11/14,-0.38914523
11/15,-0.10909612
11/16,0.041750036
11/17,0.40592256
11/18,0.22334093
11/19,0.11900047
11/20,-0.2220417
11/21,-0.49505928
11/22,0.1285312
11/23,0.25926617
11/24,-0.34981754
11/25,0.105675586
11/26,0.102700114
11/27,-0.20187153
11/28,-0.26934135
11/29,-0.49762544
11/30,-0.47328278
12/01,-0.39489898
12/02,-0.57758254
12/03,-0.64435494
12/04,-0.42728317
12/05,-0.9124244
12/06,-1.3783281
12/07,-1.4771956
12/08,-1.7510794
12/09,-0.88260007
12/10,-1.0167334
12/11,-1.300039
12/12,-1.4444343
12/13,-0.5499391
12/14,-1.0451666
12/15,-0.61937755
12/16,-1.5427977
12/17,-1.535542
12/18,-0.789208
12/19,-0.05209911
12/20,-1.1444389
12/21,-2.0986767
12/22,-1.6741757
12/23,-1.4584082
12/24,-2.1435454
12/25,-2.2454908
12/26,-2.194535
12/27,-2.2782965
12/28,-2.7831156
12/29,-3.0942335
12/30,-2.0622675
12/31,-2.510373
