time,vwind
01/01,-2.6094987
01/02,-2.9643123
01/03,-3.163107
01/04,-3.519559
01/05,-3.740914
01/06,-3.493079
01/07,-3.4611094
01/08,-2.413947
01/09,-2.754346
01/10,-3.3200004
01/11,-3.4793108
01/12,-3.1489124
01/13,-2.7779486
01/14,-3.1699607
01/15,-3.0917037
01/16,-3.169237
01/17,-2.990075
01/18,-3.1514683
01/19,-3.6317022
01/20,-3.654005
01/21,-3.216698
01/22,-2.5872076
01/23,-2.8321393
01/24,-2.9186945
01/25,-2.7183542
01/26,-2.4570205
01/27,-2.4226356
01/28,-2.8347101
01/29,-2.846714
01/30,-3.0876396
01/31,-3.0611808
02/01,-2.5631444
02/02,-3.0472076
02/03,-3.0118024
02/04,-3.3546798
02/05,-3.6313493
02/06,-3.5595798
02/07,-2.869036
02/08,-2.5571187
02/09,-2.7888381
02/10,-2.0824158
02/11,-1.116866
02/12,-2.1558878
02/13,-2.095374
02/14,-2.079638
02/15,-2.006291
02/16,-3.0566263
02/17,-2.9365246
02/18,-2.512825
02/19,-2.188152
02/20,-1.8631138
02/21,-2.4754055
02/22,-2.525238
02/23,-1.9475182
02/24,-2.5241082
02/25,-1.9324969
02/26,-1.9421703
02/27,-1.8986851
02/28,-2.109277
02/29,-2.7487276
03/01,-2.0106108
03/02,-1.8633474
03/03,-1.6646882
03/04,-2.053587
03/05,-1.9702548
03/06,-1.9336835
03/07,-1.5469637
03/08,-0.96865845
03/09,-1.1238933
03/10,-0.8596494
03/11,-1.0968705
03/12,-1.0810908
03/13,-1.4007407
03/14,-1.0590485
03/15,-1.6145027
03/16,-1.7521834
03/17,-1.4817619
03/18,-1.8156089
03/19,-1.4103026
03/20,-0.69041604
03/21,-0.97662634
03/22,-0.9064822
03/23,-0.7332903
03/24,-1.4070108
03/25,-1.1922644
03/26,-1.0881233
03/27,-0.9276469
03/28,-0.5732454
03/29,-0.32882926
03/30,-0.7539493
03/31,-1.2351779
04/01,-1.012625
04/02,-1.1764464
04/03,-0.8799414
04/04,-0.3140361
04/05,-0.54639834
04/06,0.07694263
04/07,-0.0892754
04/08,-0.5382543
04/09,-0.44945887
04/10,-0.4998088
04/11,-0.6437805
04/12,-0.68874735
04/13,-0.23065042
04/14,-0.4883379
04/15,-0.61714447
04/16,-0.35963392
04/17,-0.49058497
04/18,-0.5999915
04/19,-0.2698848
04/20,-0.51898843
04/21,-0.61237496
04/22,-0.08708506
04/23,-0.51128215
04/24,-0.9367635
04/25,-0.574979
04/26,-0.6665153
04/27,-0.84294933
04/28,-0.88844585
04/29,-0.17021032
04/30,-0.17368686
05/01,-0.81076497
05/02,-0.3992655
05/03,-0.029042363
05/04,0.029688776
05/05,-0.23969522
05/06,-0.8191196
05/07,-0.96623486
05/08,-0.7408731
05/09,-0.8313683
05/10,-0.8523781
05/11,-0.4766198
05/12,-0.017337983
05/13,-0.72042483
05/14,-0.6464134
05/15,-0.47385302
05/16,-0.9076721
05/17,-0.68405867
05/18,-0.8779638
05/19,-1.3879908
05/20,-1.16029
05/21,-0.59195274
05/22,-1.0026973
05/23,-0.43599537
05/24,-0.39342642
05/25,-0.14428192
05/26,-0.17945921
05/27,-0.24270391
05/28,-0.35977978
05/29,-0.7140763
05/30,-0.73926824
05/31,-0.22838575
06/01,0.12451499
06/02,0.14776644
06/03,0.007574206
06/04,-0.038701195
06/05,-0.1453632
06/06,-0.26531962
06/07,-0.49268433
06/08,-0.16359964
06/09,-0.6953501
06/10,-0.25268158
06/11,-0.6799443
06/12,-0.03839538
06/13,0.13117588
06/14,-0.22719516
06/15,-0.24791726
06/16,-0.20658812
06/17,-0.1503489
06/18,0.05624641
06/19,0.9139274
06/20,0.62119645
06/21,-0.55077845
06/22,-0.110434644
06/23,0.42872643
06/24,-0.093002945
06/25,-0.4743271
06/26,-0.31638274
06/27,0.48652196
06/28,0.39918417
06/29,-0.020276915
06/30,-0.6995454
07/01,-0.4153793
07/02,-0.12931438
07/03,0.05580607
07/04,-0.07910406
07/05,-0.33143494
07/06,0.5478932
07/07,0.08063878
07/08,-0.5840293
07/09,-0.75644606
07/10,-0.497514
07/11,0.07669423
07/12,-0.077687606
07/13,-0.29523686
07/14,0.61267847
07/15,0.3182719
07/16,0.10864437
07/17,0.15344414
07/18,-0.9138826
07/19,-0.016126644
07/20,0.5983779
07/21,-0.43307364
07/22,-0.7324034
07/23,-0.27063218
07/24,0.4111365
07/25,0.39120796
07/26,0.45326462
07/27,-0.28349274
07/28,-0.15326549
07/29,-0.6152449
07/30,-0.5227657
07/31,-0.7242229
08/01,-1.1876975
08/02,-0.79057544
08/03,-0.6624585
08/04,-0.81569105
08/05,-0.28403062
08/06,0.1898327
08/07,-0.2852608
08/08,0.18846375
08/09,-0.66659665
08/10,-0.22681394
08/11,-0.21566053
08/12,0.21579248
08/13,-0.08803179
08/14,-0.19407463
08/15,-0.5339992
08/16,-0.47681123
08/17,-0.36762765
08/18,-0.9189013
08/19,-0.5613265
08/20,-0.47864506
08/21,-0.036415983
08/22,-0.21586286
08/23,-0.4163284
08/24,-0.71001357
08/25,-0.43267745
08/26,-0.35963708
08/27,-0.4800726
08/28,-1.118576
08/29,-0.35664788
08/30,-0.1273449
08/31,-0.42436576
09/01,-0.49964184
09/02,-0.2760665
09/03,-0.27426082
09/04,-0.90583116
09/05,-0.7326607
09/06,-0.56260973
09/07,-0.37874547
09/08,-0.15425263
09/09,-0.3148358
09/10,-0.482285
09/11,-0.25762835
09/12,-0.14565827
09/13,0.27789104
09/14,-0.054171678
09/15,-1.0234008
09/16,-1.0143242
09/17,-0.8259969
09/18,-0.46360028
09/19,-1.118389
09/20,-1.1634035
09/21,-0.48122945
09/22,-0.6513881
09/23,-1.3194258
09/24,-1.1853738
09/25,-1.0990106
09/26,-0.8054749
09/27,-0.9608317
09/28,-0.85155404
09/29,-0.6410365
09/30,-1.0328071
10/01,-0.95268357
10/02,-0.6713892
10/03,-0.6430858
10/04,-0.9980397
10/05,-1.0161446
10/06,-1.3789353
10/07,-1.7316751
10/08,-1.5594723
10/09,-1.1353846
10/10,-1.0912464
10/11,-0.8600188
10/12,-0.9388473
10/13,-1.8253945
10/14,-2.01346
10/15,-1.7781296
10/16,-1.683416
10/17,-1.8839641
10/18,-1.9112321
10/19,-1.6791362
10/20,-1.7441376
10/21,-1.9126977
10/22,-2.0579653
10/23,-1.7994788
10/24,-1.2740229
10/25,-2.2366788
10/26,-2.4265401
10/27,-2.3518612
10/28,-2.3169074
10/29,-2.1625044
10/30,-2.0852027
10/31,-2.055296
11/01,-1.2940379
11/02,-1.9360065
11/03,-1.8576255
11/04,-1.9465092
11/05,-1.8503474
11/06,-1.8043011
11/07,-2.6365821
11/08,-2.6122751
11/09,-2.5243528
11/10,-1.9215702
11/11,-2.471123
11/12,-2.559495
11/13,-2.3809965
11/14,-2.413265
11/15,-2.6252906
11/16,-2.0756974
11/17,-2.270253
11/18,-2.2675362
11/19,-2.768057
11/20,-2.5511274
11/21,-2.5004842
11/22,-2.622012
11/23,-2.6970532
11/24,-2.472797
11/25,-3.148008
11/26,-2.9609869
11/27,-2.2987947
11/28,-2.4597344
11/29,-2.3956501
11/30,-2.9333177
12/01,-3.3366544
12/02,-3.2824886
12/03,-3.5305166
12/04,-2.9923182
12/05,-2.5415833
12/06,-2.720829
12/07,-3.2540476
12/08,-3.2729642
12/09,-3.1901026
12/10,-3.0883782
12/11,-2.8791683
12/12,-2.7345345
12/13,-3.144083
12/14,-3.3788068
12/15,-2.7513936
12/16,-2.6652577
12/17,-2.4548419
12/18,-2.7796297
12/19,-3.0924263
12/20,-2.7480347
12/21,-3.0975406
12/22,-3.3210309
12/23,-3.4086313
12/24,-3.3075953
12/25,-3.47309
12/26,-3.308018
12/27,-3.1245096
12/28,-2.9486687
12/29,-3.4196568
12/30,-3.50494
12/31,-3.2746966
