time,vwind
04/20,-1.9225663
04/21,-1.6665413
04/22,-1.8909538
04/23,-1.6189979
04/24,-1.0787996
04/25,-1.0590491
04/26,-1.4865477
04/27,-1.935621
04/28,-1.5988094
04/29,-1.3238288
04/30,-1.9904372
05/01,-1.5877312
05/02,-0.99027365
05/03,-0.90527964
05/04,-1.2923018
05/05,-1.3844746
05/06,-1.5437286
05/07,-1.3801544
05/08,-1.5105457
05/09,-1.5028188
05/10,-1.5468968
05/11,-1.5194322
05/12,-1.2343643
05/13,-0.9962273
05/14,-0.9602967
05/15,-1.7220397
05/16,-1.5320382
05/17,-1.0569775
05/18,-0.855228
05/19,-1.1848447
05/20,-1.3093486
05/21,-1.3569009
05/22,-1.2223517
05/23,-1.0667139
05/24,-1.1577379
05/25,-1.4701277
05/26,-1.3344551
05/27,-1.0910903
05/28,-1.018203
05/29,-1.1477708
05/30,-1.2859991
05/31,-1.4630427
06/01,-1.1753541
06/02,-0.98778987
06/03,-0.8791776
06/04,-1.6640306
06/05,-1.3608803
06/06,-1.2323213
06/07,-0.861119
06/08,-0.84717166
06/09,-1.2939703
06/10,-0.8633878
06/11,-0.62618285
06/12,-1.2620276
06/13,-0.8996455
06/14,-0.39996254
06/15,-0.76848984
06/16,-0.8918214
06/17,-0.5561499
06/18,-0.25878468
06/19,-0.26136214
06/20,-0.71230626
06/21,-0.8349017
06/22,-0.40706304
06/23,-0.6225151
06/24,-0.8790274
06/25,-0.6863126
06/26,-0.8713737
06/27,-0.5895591
06/28,-1.0267526
06/29,-0.9611284
06/30,-0.8240765
07/01,-0.8904328
07/02,-0.8086375
07/03,-1.4626249
07/04,-0.90668416
07/05,-0.39388308
07/06,-0.91176856
07/07,-0.43555763
07/08,-0.3081502
07/09,-0.72184634
07/10,-0.85779566
07/11,-0.23852094
07/12,-0.40748388
07/13,-0.18299268
07/14,-0.58039755
07/15,-0.41013497
07/16,0.28024802
07/17,-0.20421006
07/18,-0.6045618
07/19,-0.3591847
07/20,0.06648653
07/21,-0.34818906
07/22,-0.7729562
07/23,-0.41139188
07/24,-0.22011536
07/25,-0.23622452
07/26,0.058942784
07/27,-0.19001953
07/28,-0.53995144
07/29,-0.7681966
07/30,-0.84287924
07/31,-0.45975277
08/01,-0.39831248
08/02,-0.48510215
08/03,-0.89379996
08/04,-1.0978943
08/05,-0.51599836
08/06,-0.38550642
08/07,-0.585107
08/08,-0.38869727
08/09,-0.44592288
08/10,-0.35557806
08/11,-0.69120145
08/12,-0.85702485
08/13,-0.54019296
08/14,-0.15134323
08/15,-0.2782958
08/16,-0.70826036
08/17,-0.69017506
08/18,-0.63781565
08/19,-0.6389633
08/20,-0.040778536
08/21,-0.35427323
08/22,-0.18806131
08/23,-0.063639104
08/24,-0.45344993
08/25,-0.6362602
08/26,-0.49607804
08/27,-0.36808679
08/28,-0.59372574
08/29,-0.6305255
08/30,-0.05183553
08/31,-0.3693197
09/01,-0.30866975
09/02,-0.83709216
09/03,-1.0978155
09/04,-0.7528849
09/05,-0.24578594
09/06,0.16064316
09/07,-0.9226789
09/08,-1.2015634
09/09,-0.33378646
09/10,-0.07565045
09/11,-0.03729474
09/12,-0.8714249
09/13,-0.84787023
09/14,-0.70968145
09/15,-0.41514915
09/16,-0.72147626
09/17,-1.0811636
09/18,-0.420135
09/19,-0.3650061
09/20,-0.5998576
09/21,-1.1228687
09/22,-0.85505444
09/23,-0.2179966
09/24,-0.35218924
09/25,-0.70033276
09/26,-0.523909
09/27,-0.6210981
09/28,-0.8036718
09/29,-0.84663194
09/30,-0.7356096
10/01,-0.5001817
10/02,-0.5308182
10/03,-0.85924387
10/04,-0.61588365
10/05,-0.78921944
10/06,-0.61691713
10/07,-1.1426941
10/08,-0.86591893
10/09,-0.5921232
10/10,-0.57927835
10/11,-0.22163178
10/12,-0.52723575
10/13,-1.6294835
10/14,-1.4595128
10/15,-0.4599332
10/16,-0.5401761
10/17,-1.1922578
10/18,-1.3996253
10/19,-1.0927591
10/20,-0.6189388
10/21,-0.70210516
10/22,-1.0927413
10/23,-1.2319304
10/24,-0.68649393
10/25,-0.09335713
10/26,-0.41713575
10/27,-1.25201
10/28,-1.1215117
10/29,-1.1844058
10/30,-0.8068978
10/31,-1.1605374
11/01,-0.91775215
11/02,-0.32701963
11/03,-0.5987553
11/04,-1.0686325
11/05,-1.2680262
11/06,-1.1036445
11/07,-1.1672179
11/08,-1.6475899
11/09,-1.1834892
11/10,-0.26559153
11/11,-0.71285546
11/12,-1.574411
11/13,-1.2617822
11/14,-0.9971408
11/15,-0.46403393
11/16,-1.298836
11/17,-1.7292639
11/18,-1.1790677
11/19,-1.1826613
11/20,-1.0359286
11/21,-1.0794804
11/22,-0.9849425
11/23,-1.2684999
11/24,-1.3106033
11/25,-1.2887667
11/26,-1.4503319
11/27,-1.683732
11/28,-0.8211885
11/29,-1.0729166
11/30,-1.338073
12/01,-1.6727735
12/02,-1.7981894
12/03,-1.5971049
12/04,-1.6158967
12/05,-2.0456746
12/06,-1.3330915
12/07,-0.6472716
12/08,-0.9566041
12/09,-1.509504
12/10,-2.2482288
12/11,-2.0633447
12/12,-1.486521
12/13,-1.6126307
12/14,-1.4836273
12/15,-2.3671803
12/16,-2.0231042
12/17,-1.571402
12/18,-1.8393226
12/19,-2.4626496
12/20,-1.7962036
12/21,-1.7501869
12/22,-1.625953
12/23,-1.5066383
12/24,-1.8515459
12/25,-2.1211708
12/26,-2.2240841
12/27,-2.176241
12/28,-2.3835943
12/29,-2.2020442
12/30,-2.290107
12/31,-2.5041158
