time,vwind
04/24,-0.2
04/25,-1.0
04/26,-0.3
04/27,-0.6
04/28,0.1
04/29,-0.3
04/30,-0.2
05/01,-0.9
05/02,-0.1
05/03,0.1
05/04,0.8
05/05,0.9
05/06,3.3
05/07,3.2
05/08,2.0
05/09,0.5
05/10,1.5
05/11,0.4
05/12,0.9
05/13,2.4
05/14,-2.7
05/15,-4.3
05/16,-1.5
05/17,-1.7
05/18,-2.0
05/19,-2.5
05/20,-1.2
05/21,-2.1
05/22,-3.1
05/23,-3.4
05/24,-2.1
05/25,-1.3
05/26,-2.5
05/27,-4.5
05/28,-4.8
05/29,-2.7
05/30,-1.3
05/31,1.9
06/01,0.0
06/02,-3.9
06/03,-3.0
06/04,-1.2
06/05,2.8
06/06,-1.0
06/07,-1.7
06/08,-1.0
06/09,0.4
06/10,0.4
06/11,0.8
06/12,2.5
06/13,-1.2
06/14,0.1
06/15,0.9
06/16,-2.7
06/17,0.7
06/18,0.7
06/19,1.1
06/20,-1.8
06/21,-0.3
06/22,2.2
06/23,-0.2
06/24,-3.9
06/25,2.5
06/26,4.8
06/27,2.4
06/28,-0.9
06/29,0.3
06/30,2.1
07/01,-0.7
07/02,-2.3
07/03,0.7
07/04,1.2
07/05,-1.4
07/06,-0.7
07/07,1.9
07/08,0.7
07/09,-0.5
07/10,0.100000024
07/11,-1.0999999
07/12,-0.15
07/13,1.7
07/14,0.0
07/15,0.3
07/16,3.05
07/17,1.65
07/18,1.4000001
07/19,0.9
07/20,3.0
07/21,1.9000001
07/22,1.2
07/23,1.1999999
07/24,-0.54999995
07/25,2.6999998
07/26,1.0999999
07/27,1.6499999
07/28,2.3
07/29,2.05
07/30,-0.9
07/31,-2.6
08/01,0.1
08/02,2.6499999
08/03,1.5
08/04,-1.7
08/05,-1.8000001
08/06,1.0
08/07,0.95000005
08/08,0.25
08/09,-1.55
08/10,-0.45
08/11,0.19999999
08/12,-2.1
08/13,-1.1
08/14,-1.05
08/15,-0.100000024
08/16,2.05
08/17,0.7
08/18,-1.7
08/19,1.15
08/20,0.4000001
08/21,-0.65
08/22,-1.5
08/23,0.75
08/24,0.65
08/25,-0.75
08/26,0.049999982
08/27,0.3
08/28,-1.1
08/29,0.35000002
08/30,1.0
08/31,-1.4499999
09/01,0.25
09/02,0.54999995
09/03,-2.25
09/04,-1.25
09/05,1.8
09/06,2.3
09/07,-1.9
09/08,0.55
09/09,0.0
09/10,0.100000024
09/11,-0.65
09/12,0.4
09/13,2.35
09/14,4.55
09/15,3.2
09/16,2.35
09/17,1.5
09/18,1.1
09/19,0.05
09/20,-1.45
09/21,-2.3
09/22,-1.2
09/23,0.050000012
09/24,2.1999998
09/25,1.9499999
09/26,1.5999999
09/27,2.4
09/28,0.45000005
09/29,-1.5
09/30,-1.55
10/01,-0.79999995
10/02,-2.6
10/03,-2.05
10/04,-1.4000001
10/05,2.25
10/06,1.8
10/07,0.95
10/08,-0.85
10/09,1.05
10/10,3.25
10/11,2.5
10/12,2.05
10/13,3.7
10/14,2.25
10/15,-0.050000012
10/16,0.15
10/17,0.65000004
10/18,0.9000001
10/19,1.3499999
10/20,0.95
10/21,1.45
10/22,3.4
10/23,1.1500001
10/24,0.19999999
10/25,0.14999998
10/26,1.25
10/27,2.3
10/28,1.9
10/29,2.0
10/30,0.5500001
10/31,0.25
11/01,0.39999998
11/02,-1.1
11/03,-0.100000024
11/04,0.84999996
11/05,0.4
11/06,-2.65
11/07,-1.8000001
11/08,1.05
11/09,4.6
11/10,2.05
11/11,-1.3
11/12,-2.4
11/13,-2.55
11/14,-2.4
11/15,-2.8
11/16,-4.15
11/17,-2.3
11/18,-1.0
11/19,-0.6
11/20,-2.1
11/21,-2.4499998
11/22,-1.55
11/23,-1.75
11/24,1.7
11/25,0.6
11/26,0.45000002
11/27,0.25
11/28,0.7
11/29,-1.45
11/30,-1.1
12/01,-0.55
12/02,-1.65
12/03,-3.1
12/04,-2.15
12/05,-1.5
12/06,-1.2
12/07,-3.0666668
12/08,-3.3333333
12/09,-1.8666667
12/10,-1.5
12/11,-2.0333333
12/12,-2.7
12/13,-2.5333333
12/14,-2.5333333
12/15,-2.5333335
12/16,-4.4666667
12/17,-3.8
12/18,-1.1999999
12/19,-2.3666668
12/20,-1.7666668
12/21,-7.3
12/22,-6.3
12/23,-5.6
12/24,-1.55
12/25,4.1
12/26,0.4
12/27,-2.0
12/28,-5.2
12/29,-6.5
12/30,-3.8
12/31,-1.2
