time,vwind
01/01,-1.3445779
01/02,-0.6506994
01/03,-0.8964317
01/04,-1.5200133
01/05,-1.2834399
01/06,-1.6691349
01/07,-0.92855275
01/08,-1.1478066
01/09,-0.80163157
01/10,-0.4572236
01/11,-1.2454293
01/12,-1.182649
01/13,-1.2134446
01/14,-1.2710491
01/15,-1.3949491
01/16,-2.024324
01/17,-1.5949422
01/18,-1.1294556
01/19,-1.445853
01/20,-1.0030239
01/21,-1.6310225
01/22,-2.3214593
01/23,-1.7942162
01/24,-1.0155203
01/25,-1.5928524
01/26,-1.3841823
01/27,-1.0677507
01/28,-1.2411373
01/29,-1.1581131
01/30,-1.5028225
01/31,-1.9686435
02/01,-1.8179651
02/02,-1.5121124
02/03,-1.8216118
02/04,-2.26009
02/05,-2.5586905
02/06,-2.597229
02/07,-2.0459762
02/08,-1.9968485
02/09,-1.6339725
02/10,-1.1208843
02/11,-0.76188636
02/12,-0.85000837
02/13,-1.3722551
02/14,-1.6749897
02/15,-2.3668082
02/16,-2.1249185
02/17,-1.75055
02/18,-1.9725513
02/19,-1.9837983
02/20,-1.4929601
02/21,-1.1934965
02/22,-1.8611286
02/23,-1.358461
02/24,-1.2551991
02/25,-1.1709708
02/26,-1.2703059
02/27,-1.1424189
02/28,-1.048105
02/29,-1.1832446
03/01,-1.8677776
03/02,-2.073981
03/03,-1.4961488
03/04,-1.6575216
03/05,-1.4060123
03/06,-1.0961292
03/07,-0.8298985
03/08,-0.29487365
03/09,-0.7898899
03/10,-0.7373849
03/11,-0.96337986
03/12,-1.0627325
03/13,-1.2888051
03/14,-0.9047508
03/15,-0.87630767
03/16,-0.8943987
03/17,-1.4143019
03/18,-1.1189848
03/19,-1.1453695
03/20,-1.4896606
03/21,-1.4098604
03/22,-0.80394495
03/23,-1.0732033
03/24,-1.0733941
03/25,-0.87880194
03/26,-0.93816864
03/27,-1.2597774
03/28,-0.9467827
03/29,-1.0217565
03/30,-0.7788665
03/31,-1.3308058
04/01,-1.8892218
04/02,-1.7600163
04/03,-1.1139052
04/04,-1.5587482
04/05,-1.1195945
04/06,-1.0129577
04/07,-1.2776725
04/08,-1.2695307
04/09,-1.1844947
04/10,-1.2183483
04/11,-1.6045148
04/12,-1.6234484
04/13,-1.3744631
04/14,-1.2349895
04/15,-1.2412943
04/16,-0.9978207
04/17,-0.9898266
04/18,-1.1038681
04/19,-1.1318973
04/20,-1.0833707
04/21,-0.7881794
04/22,-0.932205
04/23,-1.0994654
04/24,-0.66229904
04/25,-0.36854178
04/26,-0.40947476
04/27,-0.984145
04/28,-0.8150321
04/29,-0.6525889
04/30,-1.1889374
05/01,-0.97216547
05/02,-0.51890194
05/03,-0.39497483
05/04,-0.654551
05/05,-0.78358626
05/06,-0.9243472
05/07,-0.67364645
05/08,-0.7004145
05/09,-1.0451937
05/10,-0.6064584
05/11,-0.6110796
05/12,-0.95612335
05/13,-0.046774045
05/14,-0.3741853
05/15,-1.3865287
05/16,-0.9014501
05/17,-0.34689796
05/18,-0.30239734
05/19,-0.76181805
05/20,-0.5964219
05/21,-0.4639305
05/22,-0.6350194
05/23,-0.4213011
05/24,-0.39393082
05/25,-0.8554548
05/26,-0.92802113
05/27,-0.34398624
05/28,-0.5718156
05/29,-0.2718221
05/30,-0.8548282
05/31,-0.6708504
06/01,0.060301054
06/02,0.014100954
06/03,-0.31932902
06/04,-0.44461536
06/05,-0.4241569
06/06,-0.4414258
06/07,-0.38885206
06/08,-0.21494961
06/09,-0.24997339
06/10,0.10052377
06/11,0.12839034
06/12,-0.2784425
06/13,0.10281719
06/14,-0.14345443
06/15,-0.33319718
06/16,-0.2704803
06/17,-0.2806996
06/18,0.17590234
06/19,0.033250093
06/20,-0.18843779
06/21,-0.1903799
06/22,0.21724144
06/23,-0.123084225
06/24,-0.011402277
06/25,-0.025992416
06/26,0.023695381
06/27,0.25008807
06/28,-0.39293522
06/29,0.16049063
06/30,0.033299185
07/01,-0.49672058
07/02,-0.053128827
07/03,-0.13281648
07/04,-0.038552944
07/05,-0.19989412
07/06,-0.5362809
07/07,-0.013948226
07/08,0.22270308
07/09,0.014569437
07/10,-0.11270116
07/11,-0.24257669
07/12,-0.071647644
07/13,0.23407097
07/14,0.08910901
07/15,0.006114894
