time,vwind
01/01,-0.56653947
01/02,-0.9024645
01/03,-0.9447022
01/04,-0.8357421
01/05,-0.9686852
01/06,-1.1296895
01/07,-1.205637
01/08,-1.111594
01/09,-1.5647604
01/10,-1.1844856
01/11,-0.895057
01/12,-0.6180263
01/13,-1.0507703
01/14,-0.6791236
01/15,-0.8504264
01/16,-1.1607108
01/17,-1.3448647
01/18,-1.3275164
01/19,-1.1259489
01/20,-1.0387852
01/21,-1.2936147
01/22,-0.8402837
01/23,-0.7143091
01/24,-0.78229195
01/25,-0.78473467
01/26,-0.76579624
01/27,-1.0337859
01/28,-1.4438338
01/29,-1.0433733
01/30,-0.6806745
01/31,-0.42229402
02/01,-0.756787
02/02,-1.1986533
02/03,-1.0303813
02/04,-1.1594695
02/05,-1.1909722
02/06,-1.1499715
02/07,-1.1790837
02/08,-1.12932
02/09,-0.5703169
02/10,-0.31887233
02/11,-0.5733553
02/12,-0.9868497
02/13,-0.7870407
02/14,-0.80464244
02/15,-0.742158
02/16,-1.4052606
02/17,-1.1559135
02/18,-1.0491492
02/19,-1.2217249
02/20,-0.83356464
02/21,-0.5751963
02/22,-0.8513944
02/23,-0.912941
02/24,-1.1799846
02/25,-0.65880716
02/26,-0.6749774
02/27,-0.56644076
02/28,-0.7108968
02/29,-1.1216594
03/01,-0.88198024
03/02,-0.3262491
03/03,-0.51938176
03/04,-0.2982372
03/05,-0.3264871
03/06,-0.13754858
03/07,-0.13772665
03/08,-0.024642583
03/09,0.11643376
03/10,-0.29720962
03/11,-0.6140517
03/12,-0.29593372
03/13,-0.18524195
03/14,-0.13569759
03/15,-0.39593634
03/16,-0.14881007
03/17,-0.9097699
03/18,-1.4014777
03/19,-0.3843483
03/20,-0.039378572
03/21,-0.78410834
03/22,-0.6879728
03/23,-0.13777503
03/24,-0.22622262
03/25,0.15116635
03/26,-0.1589678
03/27,-0.09390245
03/28,0.14387906
03/29,0.19414376
03/30,-0.2827091
03/31,0.095452346
04/01,0.10741499
04/02,0.29535288
04/03,0.37259427
04/04,0.45007464
04/05,0.28566566
04/06,0.36780894
04/07,0.4253066
04/08,0.19835784
04/09,0.40004468
04/10,0.4914802
04/11,0.45147306
04/12,0.14693148
04/13,-0.0049417103
04/14,-0.14973256
04/15,0.46767944
04/16,0.08550901
04/17,0.07847554
04/18,0.25165004
04/19,-0.024310503
04/20,0.3127573
04/21,0.5349069
04/22,0.6666731
04/23,0.26164353
04/24,0.16649291
04/25,0.09520601
04/26,0.30988765
04/27,0.3737086
04/28,0.58961993
04/29,0.6098359
04/30,0.1897379
05/01,0.3495474
05/02,0.6138309
05/03,0.9995594
05/04,0.5133481
05/05,0.4028235
05/06,0.3810671
05/07,0.41170627
05/08,0.37867913
05/09,0.5781302
05/10,0.5066318
05/11,0.3959851
05/12,0.2680859
05/13,0.22409536
05/14,0.5429662
05/15,0.6542925
05/16,0.26925766
05/17,0.6118459
05/18,0.6446454
05/19,-0.26069304
05/20,0.2891327
05/21,0.40333247
05/22,0.28149274
05/23,0.3874832
05/24,-0.03180334
05/25,-0.016229281
05/26,0.31219286
05/27,0.25439867
05/28,0.3217287
05/29,0.087828524
05/30,-0.27899012
05/31,0.2821459
06/01,0.052372653
06/02,-0.13487904
06/03,0.071727425
06/04,-0.037805293
06/05,-0.013902434
06/06,-0.059385654
06/07,0.26140878
06/08,0.47482845
06/09,0.294727
06/10,0.31598568
06/11,0.2911452
06/12,0.35529312
06/13,0.16842458
06/14,0.14480282
06/15,0.85960525
06/16,1.1819941
06/17,0.5893462
06/18,-0.121514
06/19,0.2115404
06/20,0.025306461
06/21,0.49963087
06/22,0.41387135
06/23,0.3791369
06/24,0.49287984
06/25,0.8481971
06/26,0.65413105
06/27,0.4476099
06/28,0.50329596
06/29,0.9338855
06/30,0.2469591
07/01,-0.18211053
07/02,0.14747828
07/03,0.51240444
07/04,0.07978544
07/05,-0.027126098
07/06,0.38507545
07/07,0.7943912
07/08,0.6268737
07/09,0.19728406
07/10,0.37139285
07/11,0.5849428
07/12,0.40726802
07/13,0.7059396
07/14,0.7557662
07/15,0.81191516
07/16,0.5461729
07/17,0.87922955
07/18,0.8722044
07/19,0.16211446
07/20,0.6952264
07/21,0.59794396
07/22,0.6064328
07/23,0.73680276
07/24,0.35010102
07/25,0.34699196
07/26,0.4312881
07/27,0.5010325
07/28,0.7587971
07/29,0.7120057
07/30,0.6347798
07/31,0.533376
08/01,0.7805
08/02,1.3468726
08/03,1.0543386
08/04,0.73714477
08/05,0.42140362
08/06,0.38921723
08/07,0.8783853
08/08,1.105923
08/09,0.7469668
08/10,0.35659695
08/11,0.35001808
08/12,-0.027036222
08/13,0.41239488
08/14,0.46887082
08/15,0.31817415
08/16,0.42783725
08/17,0.35218394
08/18,0.34219262
08/19,0.6317362
08/20,0.6739923
08/21,0.57350147
08/22,0.34198225
08/23,0.6348021
08/24,0.19722341
08/25,0.4094058
08/26,0.5327359
08/27,0.59989065
08/28,1.0294303
08/29,0.35804117
08/30,0.25422925
08/31,0.516921
09/01,0.6252323
09/02,0.780252
09/03,0.48364782
09/04,0.47781226
09/05,0.14160752
09/06,0.309646
09/07,0.54288816
09/08,0.41174096
09/09,0.45640662
09/10,0.60344857
09/11,0.25977463
09/12,0.5484783
09/13,0.846885
09/14,0.41015556
09/15,0.24336979
09/16,0.5801054
09/17,0.6338885
09/18,0.17982997
09/19,-0.100858144
09/20,0.1831987
09/21,0.27829877
09/22,0.50894713
09/23,0.58870655
09/24,0.94279283
09/25,0.72141165
09/26,0.54139155
09/27,0.37270018
09/28,0.033510644
09/29,-0.2614507
09/30,-0.0070515047
10/01,0.41940036
10/02,0.06674656
10/03,0.40368062
10/04,0.1042451
10/05,0.0056481636
10/06,0.2749001
10/07,0.13504344
10/08,-0.13693039
10/09,0.11460157
10/10,-0.12989657
10/11,-0.3582276
10/12,-0.2428879
10/13,-0.2568714
10/14,0.11458727
10/15,0.111302264
10/16,0.00890338
10/17,0.6060944
10/18,0.4200221
10/19,-0.08369059
10/20,-0.0087141
10/21,0.43184644
10/22,0.21890749
10/23,-0.12758857
10/24,-0.42224938
10/25,-0.24569681
10/26,-0.19916783
10/27,-0.22928673
10/28,-0.22766934
10/29,-0.06242061
10/30,-0.12525575
10/31,-0.377032
11/01,0.08379645
11/02,-0.15709981
11/03,-0.81128466
11/04,-0.51510894
11/05,0.03814405
11/06,-0.091745265
11/07,-0.2813317
11/08,-0.21504785
11/09,-0.27237102
11/10,0.10688001
11/11,-0.28082153
11/12,-0.41290125
11/13,-0.32364067
11/14,-0.37481135
11/15,-0.5934906
11/16,-0.9986923
11/17,-0.95351464
11/18,-0.5708212
11/19,-0.6182392
11/20,-0.91946346
11/21,-0.7257501
11/22,-0.15422277
11/23,-0.37459368
11/24,-0.4811476
11/25,-0.42628312
11/26,-0.037920397
11/27,-0.28921697
11/28,-0.86238045
11/29,-1.2513961
11/30,-1.0418121
12/01,-0.42922014
12/02,-0.42795902
12/03,-0.5641833
12/04,-0.5583928
12/05,-0.7788195
12/06,-0.834866
12/07,-1.0740182
12/08,-0.60339206
12/09,-0.5876057
12/10,-0.96399695
12/11,-1.3615166
12/12,-1.1551532
12/13,-0.8302768
12/14,-0.82481736
12/15,-0.74443275
12/16,-1.2400109
12/17,-1.3096701
12/18,-1.3571692
12/19,-1.1739554
12/20,-1.0849085
12/21,-0.9336456
12/22,-1.0847389
12/23,-1.2962483
12/24,-0.985916
12/25,-1.1263188
12/26,-0.97500855
12/27,-0.6966137
12/28,-0.93460906
12/29,-0.74547184
12/30,-0.3977022
12/31,-0.28956905
