time,vwind
01/01,0.20914905
01/02,0.13622452
01/03,0.08066194
01/04,-0.17179137
01/05,-0.12566055
01/06,-0.0932164
01/07,0.029064018
01/08,0.12729919
01/09,-0.18729569
01/10,-0.5130604
01/11,0.10499345
01/12,0.30550554
01/13,-0.16989087
01/14,0.042811394
01/15,0.25335848
01/16,0.038447727
01/17,-0.2988758
01/18,-0.18509358
01/19,-0.052108068
01/20,-0.052383505
01/21,-0.37074646
01/22,0.16929573
01/23,0.19538558
01/24,-0.023173036
01/25,-0.12106863
01/26,0.08223456
01/27,0.035164475
01/28,-0.36437893
01/29,-0.2249078
01/30,0.052851964
01/31,0.05694083
02/01,-0.5738967
02/02,-0.52341783
02/03,-0.4801001
02/04,-0.16407993
02/05,-0.52574253
02/06,-0.44210342
02/07,-0.5500939
02/08,-0.56799537
02/09,-0.38945577
02/10,-0.046041336
02/11,-0.27071133
02/12,-0.55177766
02/13,-0.25081015
02/14,-0.6803333
02/15,-0.64129454
02/16,-0.83236617
02/17,-0.8805749
02/18,-0.8956993
02/19,-0.97488475
02/20,-0.47328603
02/21,-0.8744776
02/22,-0.9168516
02/23,-1.3300443
02/24,-1.1290711
02/25,-0.5141292
02/26,-0.9316694
02/27,-1.0264263
02/28,-0.9640603
02/29,-1.872826
03/01,-1.0569235
03/02,-1.1821615
03/03,-1.0062209
03/04,-0.96435046
03/05,-0.9639465
03/06,-0.6936832
03/07,-0.6608547
03/08,-0.8851133
03/09,-1.2076544
03/10,-1.5265034
03/11,-1.701839
03/12,-1.187739
03/13,-1.1797448
03/14,-1.3958546
03/15,-1.2048769
03/16,-1.1501801
03/17,-1.6202172
03/18,-1.7082547
03/19,-1.1738406
03/20,-1.539502
03/21,-1.9355694
03/22,-1.2788917
03/23,-0.86218977
03/24,-0.952079
03/25,-0.6450733
03/26,-0.89344525
03/27,-1.1579773
03/28,-1.7398279
03/29,-1.514499
03/30,-1.2502892
03/31,-1.1231171
04/01,-0.8956885
04/02,-0.6523827
04/03,-1.0020393
04/04,-1.3669631
04/05,-0.98722535
04/06,-0.24125223
04/07,-0.51958174
04/08,-1.3108782
04/09,-1.0276479
04/10,-0.41560143
04/11,-0.64685446
04/12,-0.71641153
04/13,-1.2002285
04/14,-0.6501841
04/15,-0.9237377
04/16,-1.248995
04/17,-1.0126175
04/18,-0.7275664
04/19,-0.60870355
04/20,-0.038512662
04/21,-0.120319
04/22,-0.38798442
04/23,-0.76978105
04/24,-0.3031257
04/25,-0.19676739
04/26,-0.53955024
04/27,-0.9586342
04/28,-0.24143605
04/29,0.15176639
04/30,-0.06920576
05/01,-0.11160773
05/02,-0.19277927
05/03,0.258171
05/04,-0.49300715
05/05,-0.11550506
05/06,0.23053248
05/07,0.19196716
05/08,0.064367466
05/09,-0.05113773
05/10,0.36878535
05/11,0.31868428
05/12,0.123989746
05/13,0.009977924
05/14,0.22440653
05/15,0.21472472
05/16,0.18194798
05/17,0.13766302
05/18,-0.16515897
05/19,-0.76516193
05/20,0.09720977
05/21,0.11047999
05/22,-0.10354077
05/23,-0.013676292
05/24,-0.04818305
05/25,-0.095653675
05/26,-0.348975
05/27,0.20108168
05/28,0.23870198
05/29,-0.4086415
05/30,-0.15416367
05/31,0.2466277
06/01,-0.089051254
06/02,0.08495333
06/03,0.111587204
06/04,-0.32090324
06/05,-0.05355783
06/06,0.18780354
06/07,0.69553024
06/08,0.6141981
06/09,0.07095143
06/10,0.018641744
06/11,-0.05769249
06/12,-0.058475196
06/13,0.198688
06/14,0.13126142
06/15,0.729177
06/16,1.0065992
06/17,0.5389276
06/18,-0.014520245
06/19,0.13574179
06/20,0.14320634
06/21,0.43222758
06/22,0.6617022
06/23,0.8105914
06/24,1.2128165
06/25,1.0536708
06/26,0.557829
06/27,0.6344317
06/28,0.7126564
06/29,1.0555296
06/30,0.9285575
07/01,0.62238365
07/02,0.35114107
07/03,0.5414875
07/04,0.09799729
07/05,0.48937175
07/06,0.6884199
07/07,0.9173423
07/08,0.73832494
07/09,0.2120023
07/10,0.4506629
07/11,0.82712734
07/12,0.90651315
07/13,1.3584185
07/14,1.0200175
07/15,0.9499157
07/16,0.9836008
07/17,1.1546526
07/18,1.1073477
07/19,0.9140835
07/20,1.0806425
07/21,1.04879
07/22,0.91153365
07/23,0.90727234
07/24,0.94473845
07/25,0.8431602
07/26,0.6449315
07/27,0.8361184
07/28,1.2673995
07/29,0.93038064
07/30,0.86600876
07/31,1.0047127
08/01,1.402675
08/02,1.6301697
08/03,1.5177932
08/04,1.5447367
08/05,1.463753
08/06,1.4562625
08/07,1.4873216
08/08,1.2267532
08/09,0.93996924
08/10,0.99140507
08/11,0.7861052
08/12,0.87445265
08/13,0.78599507
08/14,0.9407066
08/15,1.2184008
08/16,1.2090001
08/17,0.8964595
08/18,0.9939613
08/19,1.4388947
08/20,1.0847092
08/21,0.60988426
08/22,0.5664436
08/23,0.79371434
08/24,0.7940854
08/25,1.031281
08/26,1.3810295
08/27,1.1138524
08/28,0.9455889
08/29,1.0176735
08/30,1.2647893
08/31,1.5445153
09/01,1.52903
09/02,1.4342045
09/03,1.5928212
09/04,1.1170369
09/05,1.0851519
09/06,1.2285331
