time,vwind
01/01,0.084692895
01/02,-0.253141
01/03,-0.2022059
01/04,-0.24465805
01/05,-0.99858433
01/06,-0.66194457
01/07,-0.50605464
01/08,-0.5777036
01/09,0.028335279
01/10,-0.37970135
01/11,-0.24542464
01/12,0.117494404
01/13,-0.75673366
01/14,-0.29459912
01/15,-0.7920874
01/16,-1.360334
01/17,-1.7324569
01/18,-1.254821
01/19,-0.723128
01/20,-1.301078
01/21,-1.7049594
01/22,-0.81431246
01/23,-0.73774445
01/24,-1.0798893
01/25,-1.5558883
01/26,-1.0965569
01/27,-0.59245294
01/28,-1.6927516
01/29,-1.8273176
01/30,-2.0104632
01/31,-1.2945942
02/01,-2.0482786
02/02,-1.6248015
02/03,-1.95051
02/04,-1.8523716
02/05,-1.2280793
02/06,-1.9339361
02/07,-1.5136969
02/08,-1.8619176
02/09,-2.3550198
02/10,-2.5843995
02/11,-1.5743207
02/12,-1.2280666
02/13,-1.4828398
02/14,-1.4499167
02/15,-0.99803185
02/16,-1.6160537
02/17,-1.5250217
02/18,-1.544131
02/19,-1.7994952
02/20,-0.93327886
02/21,-1.4471837
02/22,-2.5267136
02/23,-1.8578815
02/24,-1.2274967
02/25,-1.2374997
02/26,-1.2660079
02/27,-1.741581
02/28,-1.9906921
02/29,-2.0256855
03/01,-2.0741014
03/02,-2.3443737
03/03,-1.2095828
03/04,-1.5346973
03/05,-1.8876847
03/06,-1.3991188
03/07,-0.7426349
03/08,-1.3907673
03/09,-1.8712858
03/10,-1.6657273
03/11,-1.2333347
03/12,-1.1185026
03/13,-1.8014123
03/14,-1.7477015
03/15,-2.2559578
03/16,-2.5998979
03/17,-2.2216282
03/18,-2.8638678
03/19,-2.3366113
03/20,-2.2073343
03/21,-2.2191184
03/22,-2.10686
03/23,-2.4204931
03/24,-2.194262
03/25,-2.1261382
03/26,-2.0954075
03/27,-1.7284855
03/28,-2.4736362
03/29,-2.621284
03/30,-2.8556337
03/31,-2.9968226
04/01,-2.752266
04/02,-2.7768779
04/03,-3.155959
04/04,-3.4340374
04/05,-2.7148817
04/06,-2.0133638
04/07,-2.1792402
04/08,-2.602765
04/09,-2.5147657
04/10,-2.5413816
04/11,-2.0857244
04/12,-2.166205
04/13,-2.5837164
04/14,-2.83807
04/15,-2.3123994
04/16,-2.461465
04/17,-2.7160027
04/18,-3.0561566
04/19,-2.1827142
04/20,-2.2065585
04/21,-2.5036998
04/22,-2.9048169
04/23,-2.527094
04/24,-1.7411499
04/25,-2.1246116
04/26,-2.4185421
04/27,-2.5019026
04/28,-2.6595373
04/29,-1.3812135
04/30,-2.5936918
05/01,-2.5767105
05/02,-2.320332
05/03,-1.3776696
05/04,-1.7767391
05/05,-2.1462455
05/06,-2.837807
05/07,-2.7124457
05/08,-1.9063845
05/09,-1.7991858
05/10,-1.1459961
05/11,-1.9705951
05/12,-1.5262725
05/13,-1.3908336
05/14,-1.4731735
05/15,-1.3856804
05/16,-1.6793385
05/17,-0.8538827
05/18,-1.8075039
05/19,-2.0143292
05/20,-1.7849321
05/21,-1.9001068
05/22,-1.541147
05/23,-1.8146032
05/24,-2.008348
05/25,-1.8336844
05/26,-2.0876722
05/27,-1.1176012
05/28,-1.0313554
05/29,-1.4490011
05/30,-1.6805652
05/31,-1.5442396
06/01,-1.3136414
06/02,-1.8424718
06/03,-0.96307003
06/04,-0.95460844
06/05,-1.0679338
06/06,-1.0886388
06/07,-0.8469379
06/08,-1.2917366
06/09,-1.4718817
06/10,-1.1770309
06/11,-1.0734973
06/12,-1.2346369
06/13,-0.69748527
06/14,-0.62241983
06/15,-0.33112535
06/16,-0.054537114
06/17,-0.80754435
06/18,-1.0232748
06/19,-1.1093472
06/20,-0.15554129
06/21,-0.40164766
06/22,-0.52950543
06/23,-0.848475
06/24,-0.36742508
06/25,-0.25163928
06/26,0.018355269
06/27,-0.37552717
06/28,0.2978722
06/29,-0.25089252
06/30,-0.43829623
07/01,-0.77540547
07/02,-0.8834205
07/03,-0.46859738
07/04,-0.15646742
07/05,-0.6495301
07/06,-1.1229835
07/07,-0.46352875
07/08,0.27620074
07/09,-0.50989467
07/10,-0.7992955
07/11,-0.48635897
07/12,0.11906164
07/13,0.61032456
07/14,-0.34513104
07/15,-0.22963564
07/16,0.7482774
07/17,0.00926134
07/18,-0.24802457
07/19,0.48454842
07/20,0.8715179
07/21,0.26413873
07/22,0.026807955
07/23,0.010473609
07/24,0.13670003
07/25,0.37470588
07/26,0.26009223
07/27,-0.11991864
07/28,0.6202138
07/29,1.0872008
07/30,0.53887016
07/31,0.124268435
08/01,0.5635715
08/02,1.1034764
08/03,1.137335
08/04,0.92411196
08/05,0.8883292
08/06,0.9174549
08/07,1.2618456
08/08,1.1480553
08/09,1.0083417
08/10,1.4042239
08/11,1.3894597
08/12,1.2167729
08/13,0.8444467
08/14,1.0745586
08/15,1.7620918
08/16,1.6156558
08/17,1.5402964
08/18,1.6171341
08/19,0.9211745
08/20,1.4435511
08/21,2.3440838
08/22,2.2406347
08/23,2.0413067
08/24,1.6676329
08/25,2.0309753
08/26,2.1579456
08/27,1.8874587
08/28,0.61168706
08/29,2.0806506
08/30,1.8797143
08/31,1.5985594
09/01,1.7580142
09/02,1.4767512
09/03,1.5424596
09/04,1.7224345
09/05,1.9697067
09/06,1.9126422
09/07,1.6346829
09/08,2.0054338
09/09,2.7082908
09/10,2.0442166
09/11,2.1979837
09/12,2.2459338
09/13,1.7713916
09/14,1.6702985
09/15,1.9131135
09/16,1.8051178
09/17,2.246315
09/18,2.6207786
09/19,2.4500463
09/20,2.2328176
09/21,2.2387164
09/22,2.3700585
09/23,2.4481182
09/24,2.2814279
09/25,1.501222
09/26,1.6811783
09/27,2.1906843
09/28,2.014375
09/29,2.0499277
09/30,1.5710802
10/01,1.7794454
10/02,1.3486071
10/03,2.0216439
10/04,2.3736167
10/05,2.300071
10/06,1.526647
10/07,1.9607384
10/08,2.468623
10/09,2.8634772
10/10,1.9564846
10/11,2.299725
10/12,2.166835
10/13,1.7743387
10/14,2.1427302
10/15,2.8816867
10/16,2.8362963
10/17,1.7518438
10/18,1.1720092
10/19,1.5037342
10/20,2.487319
10/21,2.209494
10/22,2.069066
10/23,1.8712703
10/24,2.001979
10/25,1.8079754
10/26,1.7021271
10/27,1.0754219
10/28,2.0444448
10/29,1.6834968
10/30,1.553668
10/31,1.9234735
11/01,1.9700843
11/02,1.736771
11/03,1.5882548
11/04,1.0876398
11/05,1.9813498
11/06,2.009879
11/07,2.5735443
11/08,1.8195182
11/09,2.0798616
11/10,2.0275083
11/11,1.8417573
11/12,1.8776002
11/13,1.835286
11/14,2.5435524
11/15,2.263858
11/16,1.576018
11/17,1.1673726
11/18,2.3824463
11/19,1.1970054
11/20,1.6812593
11/21,1.5167334
11/22,1.4380478
11/23,1.0271579
11/24,0.99180555
11/25,1.1606306
11/26,1.0577084
11/27,0.77551174
11/28,1.4490328
11/29,1.066651
11/30,1.2722106
12/01,0.8620322
12/02,1.0233537
12/03,1.0436555
12/04,0.94377875
12/05,1.015092
12/06,1.1229324
12/07,1.4305522
12/08,0.78359
12/09,0.6252497
12/10,0.271249
12/11,-0.0020666032
12/12,-0.11660286
12/13,-0.11474294
