time,vwind
01/01,-0.26188225
01/02,-0.20082745
01/03,0.012015586
01/04,-0.16666897
01/05,-0.2761723
01/06,-0.40202472
01/07,-0.5121958
01/08,-0.54918665
01/09,-0.5671949
01/10,-0.13312975
01/11,-0.3938475
01/12,-0.08348255
01/13,-0.33794895
01/14,-0.5238449
01/15,-0.5484259
01/16,-0.4120855
01/17,-0.12036213
01/18,-0.69626325
01/19,-0.54025435
01/20,-0.7675149
01/21,-0.5917749
01/22,-0.93329287
01/23,-0.6718714
01/24,-0.93819374
01/25,-0.25082612
01/26,-0.17588513
01/27,-0.19080332
01/28,-0.041927878
01/29,-0.19545704
01/30,-0.44016564
01/31,-0.44544083
02/01,-0.30310965
02/02,-0.44627014
02/03,-0.39805022
02/04,-0.33839378
02/05,-0.36144882
02/06,-0.31082287
02/07,-0.27763733
02/08,-0.75577116
02/09,-0.9881228
02/10,-0.45029566
02/11,-0.23470017
02/12,-0.76977223
02/13,-0.9382504
02/14,-0.84502184
02/15,-0.63310075
02/16,-1.3071878
02/17,-0.5835177
02/18,-0.27503994
02/19,-0.2596354
02/20,-0.30991226
02/21,-0.97135866
02/22,-1.1450979
02/23,-0.80499524
02/24,-0.9713306
02/25,-0.9134681
02/26,-0.69670486
02/27,-0.8059952
02/28,-0.8262427
02/29,-0.9252758
03/01,-0.7959713
03/02,-0.8139742
03/03,-0.42279652
03/04,-0.9633261
03/05,-0.88678324
03/06,-0.7724962
03/07,-0.7410046
03/08,-0.3525418
03/09,-0.48254636
03/10,-0.747379
03/11,-0.6609379
03/12,-1.0338886
03/13,-0.9277276
03/14,-0.79289585
03/15,-1.0153209
03/16,-0.92933273
03/17,-1.3192092
03/18,-1.3152491
03/19,-1.1461422
03/20,-0.8835671
03/21,-1.0193429
03/22,-0.61777616
03/23,-0.88104725
03/24,-1.0400052
03/25,-0.48010394
03/26,-0.80120414
03/27,-0.81733257
03/28,-0.82440495
03/29,-1.1680392
03/30,-1.046788
03/31,-1.2933517
04/01,-0.95209575
04/02,-1.0059156
04/03,-1.072831
04/04,-1.1665872
04/05,-1.0200483
04/06,-0.5256486
04/07,-0.2591277
04/08,-0.6182655
04/09,-0.93856514
04/10,-0.5899597
04/11,-1.0136396
04/12,-1.0211079
04/13,-0.9109998
04/14,-1.0665414
04/15,-0.85286593
04/16,-1.1550841
04/17,-0.9280717
04/18,-0.84178275
04/19,-0.69242984
04/20,-0.7037689
04/21,-0.6214116
04/22,-0.45258966
04/23,-0.81497055
04/24,-1.0369477
04/25,-0.36521426
04/26,-0.337019
04/27,-0.6821092
04/28,-0.703531
04/29,-0.34100664
04/30,-0.5451005
05/01,-0.645907
05/02,-0.76425385
05/03,-0.42674902
05/04,-0.7052298
05/05,-0.98069
05/06,-1.0985454
05/07,-0.34700093
05/08,-0.099138
05/09,-0.59117264
05/10,-0.61628914
05/11,-0.383382
05/12,-0.17183578
05/13,-0.016157351
05/14,-0.1363759
05/15,-0.41861996
05/16,-0.37521005
05/17,0.09466294
05/18,-0.12246665
05/19,-0.5282213
05/20,-0.41113237
05/21,0.07381267
05/22,0.15752177
05/23,-0.2231872
05/24,-0.10358509
05/25,-0.25058982
05/26,0.05277446
05/27,-0.3092323
05/28,-0.5689667
05/29,-0.5644738
05/30,0.047108617
05/31,0.34515715
06/01,0.44522715
06/02,-0.21647124
06/03,-0.26890895
06/04,0.33665928
06/05,0.42354465
06/06,-0.061801553
06/07,0.21798247
06/08,0.5508477
06/09,0.632828
06/10,-0.059171032
06/11,-0.45259944
06/12,-0.24383043
06/13,-0.1949271
06/14,-0.38321698
06/15,-0.10444807
06/16,-0.18231735
06/17,0.33365372
06/18,-0.2028817
06/19,-0.3244159
06/20,-0.647255
06/21,-0.054901287
06/22,-0.07073414
06/23,0.36344638
06/24,0.70328325
06/25,1.0125409
06/26,0.9130083
06/27,0.472507
06/28,0.6008859
06/29,0.3796483
06/30,0.7313698
07/01,0.7207162
07/02,0.6373611
07/03,0.7564446
07/04,0.68538535
07/05,0.3371367
07/06,0.8504791
07/07,0.29889196
07/08,-0.4144409
07/09,-0.58153975
07/10,-0.14063291
07/11,-0.27076983
07/12,-0.44962987
07/13,-0.13784325
07/14,0.51687384
07/15,0.43829682
07/16,0.55061716
07/17,0.52130055
07/18,0.34591383
07/19,0.6770621
07/20,0.74519277
07/21,0.62099606
07/22,1.025661
07/23,0.7439645
07/24,0.8454953
07/25,0.7167954
07/26,0.12766652
07/27,-0.08945971
07/28,-0.31948617
07/29,-0.16322096
07/30,-0.09587192
07/31,-0.18139283
08/01,-0.23494433
08/02,0.30456865
08/03,0.30434293
08/04,-0.022395909
08/05,0.15538535
08/06,0.8246758
08/07,1.0674756
08/08,0.8634455
08/09,0.3165441
08/10,0.74118024
08/11,0.9687952
08/12,0.7519467
08/13,0.5076076
08/14,0.8789929
08/15,0.9740177
08/16,0.6307125
08/17,0.3527328
08/18,0.295234
08/19,0.3733107
08/20,0.5216491
08/21,0.60053533
08/22,0.66723204
08/23,0.5994714
08/24,0.4663358
08/25,0.23833285
08/26,0.51017845
08/27,0.7795485
08/28,0.54137695
08/29,0.2508658
08/30,0.16479275
08/31,0.35240346
09/01,0.562065
09/02,0.5675323
09/03,0.8384661
09/04,0.80744094
09/05,0.85170263
09/06,0.82531947
09/07,1.2630458
09/08,1.1333848
09/09,0.98761755
09/10,0.69565576
09/11,0.6811688
09/12,0.60081065
09/13,0.81674486
09/14,0.68055344
09/15,0.8079825
09/16,0.7323333
09/17,0.7997417
09/18,0.71464044
09/19,0.7889251
09/20,0.6673999
09/21,0.8605264
09/22,0.8711427
09/23,0.9439672
09/24,1.2850381
09/25,0.8204131
09/26,0.72352105
09/27,1.0667664
09/28,1.2244374
09/29,0.81344074
09/30,0.5806636
10/01,1.3249161
10/02,1.1978182
10/03,0.9207692
10/04,0.57914644
10/05,0.6263369
10/06,0.5523569
10/07,0.60232466
10/08,0.8071659
10/09,0.7306736
10/10,0.79913795
10/11,0.6038726
10/12,0.81408244
10/13,0.89435905
10/14,0.94464535
10/15,0.50025207
10/16,0.231767
10/17,0.82515717
10/18,1.3212198
10/19,1.1042019
10/20,1.0500052
10/21,0.80815774
10/22,1.2968551
10/23,1.2670901
10/24,0.79931253
10/25,0.1615995
10/26,0.27810314
10/27,0.6782481
10/28,0.82351553
10/29,0.66057825
10/30,0.18346436
10/31,0.5612385
11/01,1.0024583
11/02,0.6718273
11/03,0.4836543
11/04,0.43463436
11/05,0.58309096
11/06,0.35871747
11/07,0.4130974
11/08,0.3549473
11/09,0.5419053
11/10,0.6910152
11/11,0.27817148
11/12,0.49381596
11/13,0.49352047
11/14,0.6371091
11/15,0.3843655
11/16,0.6555255
11/17,0.43235916
11/18,0.123035364
11/19,0.12902133
11/20,0.31430247
11/21,-0.08028056
11/22,0.14519446
11/23,0.687318
11/24,0.69196224
11/25,0.4466597
11/26,0.5075201
11/27,0.43324232
11/28,0.5788468
11/29,-0.039183907
11/30,-0.2796546
12/01,0.28234005
12/02,-0.018174758
12/03,-0.18463092
12/04,-0.11003415
12/05,0.26827094
12/06,0.17276362
12/07,0.12844335
12/08,-0.2850809
12/09,-0.18832228
12/10,-0.12995695
12/11,0.17086497
12/12,-0.15186
12/13,-0.1748847
12/14,-0.3001744
12/15,-0.018130066
12/16,0.10263472
