time,vwind
01/01,-1.6111112
01/02,-2.1388888
01/03,-2.2333333
01/04,-2.5277777
01/05,-2.0055554
01/06,-1.9499999
01/07,-1.6333334
01/08,-2.0722222
01/09,-2.7166667
01/10,-2.5277777
01/11,-2.4666667
01/12,-2.6388888
01/13,-2.7166667
01/14,-2.438889
01/15,-1.9277778
01/16,-1.5111111
01/17,-1.6705883
01/18,-2.2055557
01/19,-2.1999998
01/20,-2.2833333
01/21,-2.6111112
01/22,-3.0166667
01/23,-2.8888888
01/24,-2.938889
01/25,-2.9277778
01/26,-2.288889
01/27,-2.6166668
01/28,-2.3444445
01/29,-2.85
01/30,-2.8166666
01/31,-2.5944445
02/01,-2.217647
02/02,-2.0470588
02/03,-2.0588236
02/04,-2.464706
02/05,-2.5235295
02/06,-2.5294118
02/07,-2.10625
02/08,-2.7411764
02/09,-1.9882352
02/10,-1.425
02/11,-2.5941176
02/12,-2.5588236
02/13,-2.2411764
02/14,-2.282353
02/15,-2.3235295
02/16,-2.4833333
02/17,-3.0222223
02/18,-2.7611113
02/19,-2.3705883
02/20,-2.4055555
02/21,-1.7111111
02/22,-1.5777777
02/23,-2.1333334
02/24,-2.4411764
02/25,-2.1777778
02/26,-1.4166666
02/27,-1.8499999
02/28,-2.0722222
02/29,-2.0
03/01,-2.3176472
03/02,-1.6529411
03/03,-1.8941177
03/04,-2.6277778
03/05,-2.2222223
03/06,-3.2277777
03/07,-3.0777779
03/08,-2.7388887
03/09,-1.9055555
03/10,-2.4052632
03/11,-2.8210526
03/12,-2.0684211
03/13,-2.0210526
03/14,-1.7947367
03/15,-1.8315789
03/16,-1.9578948
03/17,-2.2736843
03/18,-2.5789473
03/19,-2.0052633
03/20,-1.0421053
03/21,-1.2210526
03/22,-1.8315789
03/23,-1.3052632
03/24,-1.7210526
03/25,-2.0210526
03/26,-2.0157895
03/27,-2.3263159
03/28,-1.6473684
03/29,-1.9263157
03/30,-1.7842104
03/31,-1.9157896
04/01,-1.1315789
04/02,-1.2526315
04/03,-1.2578948
04/04,-1.231579
04/05,-1.4894737
04/06,-1.8263159
04/07,-0.90000004
04/08,-0.8894737
04/09,-1.3578948
04/10,-1.2789474
04/11,-1.3421053
04/12,-1.3421053
04/13,-1.2157894
04/14,-1.1789473
04/15,-0.53157896
04/16,-1.2210525
04/17,-1.1944444
04/18,-1.3666667
04/19,-0.8055556
04/20,-0.8611111
04/21,-1.2555556
04/22,-0.5777778
04/23,-1.3944445
04/24,-1.0222222
04/25,-1.0055556
04/26,-1.0444444
04/27,-1.031579
04/28,-1.0
04/29,-1.6105263
04/30,-1.2157894
05/01,-1.1105263
05/02,-0.8473684
05/03,-1.0578947
05/04,-1.1333333
05/05,-0.76666665
05/06,-0.76666665
05/07,-0.8388889
05/08,-0.82222223
05/09,-1.1777778
05/10,-1.2944444
05/11,-0.9722222
05/12,-1.0777777
05/13,-0.8833334
05/14,-0.64444447
05/15,-0.39999998
05/16,-0.2777778
05/17,-0.34444445
05/18,-1.1611111
05/19,-0.81176466
05/20,-0.53529406
05/21,-0.18235293
05/22,-0.17647061
05/23,0.37777779
05/24,-0.6058823
05/25,-0.047058824
05/26,-0.56666666
05/27,0.050000004
05/28,-0.24374999
05/29,-0.65
05/30,-0.6666667
05/31,-0.18666667
06/01,-0.28
06/02,-0.45999998
06/03,-0.6733333
06/04,-0.41333333
06/05,-0.21333332
06/06,-0.7133333
06/07,-0.94285715
06/08,-1.2
06/09,-0.7428571
06/10,-0.85714287
06/11,-0.6857143
06/12,0.19285713
06/13,-0.19285713
06/14,-1.5066667
06/15,-1.1466668
06/16,-0.3
06/17,-0.56
06/18,0.05333334
06/19,-0.50666666
06/20,-0.33333334
06/21,0.039999977
06/22,-0.11333332
06/23,-0.64000005
06/24,-0.16
06/25,0.39285713
06/26,-0.24666665
06/27,0.56
06/28,-0.042857137
06/29,-0.2785714
06/30,-0.5285714
07/01,0.07142859
07/02,0.10714286
07/03,0.4642857
07/04,-0.42857143
07/05,0.053846147
07/06,-0.014285709
07/07,0.1642857
07/08,0.09999999
07/09,-0.53571427
07/10,-0.16153845
07/11,0.23571427
07/12,-0.24285714
07/13,0.24285714
07/14,0.50000006
07/15,1.5857143
07/16,0.5857143
07/17,-0.9785714
07/18,-0.37857148
07/19,-0.069230765
07/20,0.6076923
07/21,-0.14615384
07/22,0.007692319
07/23,-0.36923075
07/24,0.17142856
07/25,0.35714284
07/26,0.6285714
07/27,-0.11428571
07/28,0.17142859
07/29,0.7
07/30,0.41428572
07/31,1.2071428
08/01,0.78571427
08/02,-0.24
08/03,-0.81333333
08/04,-0.44666666
08/05,-0.46666667
08/06,-0.34666666
08/07,0.3875
08/08,0.4
08/09,1.55625
08/10,1.65
08/11,1.8
08/12,-0.018749997
08/13,0.425
08/14,0.76875
08/15,0.03125003
08/16,0.325
08/17,0.48125002
08/18,0.70666665
08/19,1.2125
08/20,1.4294119
08/21,1.317647
08/22,1.1941175
08/23,0.8470588
08/24,0.1352941
08/25,0.62941176
08/26,0.65294117
08/27,0.7058824
08/28,0.60588235
08/29,0.35882354
08/30,0.52352947
08/31,-0.066666685
09/01,0.3111111
09/02,1.0277778
09/03,0.033333316
09/04,0.76111114
09/05,0.21666667
09/06,0.17222224
09/07,0.54999995
09/08,0.4
09/09,0.8055556
09/10,1.1333333
09/11,0.68333334
09/12,0.43333334
09/13,1.5388889
09/14,1.4222223
09/15,0.4388889
09/16,-0.02222222
09/17,0.9166667
09/18,0.9444444
09/19,-0.05294117
09/20,0.40588233
09/21,-0.32941175
09/22,0.011764681
09/23,0.20588237
09/24,1.0611111
09/25,1.431579
09/26,-0.0473684
09/27,0.5947369
09/28,0.88421047
09/29,0.27368423
09/30,-0.34210527
10/01,-0.17894734
10/02,0.5473684
10/03,0.015789485
10/04,0.078947395
10/05,-0.10526318
10/06,0.87894744
10/07,0.4578947
10/08,-0.08947367
10/09,0.036842108
10/10,0.4263158
10/11,0.8684211
10/12,0.73157895
10/13,0.6684211
10/14,0.20555559
10/15,0.3631579
10/16,0.03684212
10/17,1.2894737
10/18,0.5105263
10/19,0.3736842
10/20,0.42105263
10/21,1.0052632
10/22,1.5277778
10/23,0.7947368
10/24,0.36842102
10/25,1.0666667
10/26,1.2
10/27,0.4666667
10/28,-0.3944444
10/29,0.2388889
10/30,0.78888893
10/31,0.6722222
11/01,-0.122222215
11/02,0.4277778
11/03,0.3222222
11/04,-0.09411767
11/05,-0.6588235
11/06,0.5235294
11/07,0.29411766
11/08,0.7352941
11/09,-0.058823515
11/10,-0.69411767
11/11,-0.27058825
11/12,-0.05625003
11/13,-0.4117647
11/14,-0.48235294
11/15,0.5625
11/16,-0.2588235
11/17,-0.6529412
11/18,-0.3705882
11/19,0.21764705
11/20,-0.55294114
11/21,-0.5529412
11/22,-0.041176468
11/23,-0.2117647
11/24,-1.1411765
11/25,-1.3235294
11/26,-1.0058824
11/27,-0.6764706
11/28,-0.28823534
11/29,-0.47647062
11/30,-0.49411768
12/01,-0.2941177
12/02,0.08823531
12/03,-1.0294118
12/04,-1.6647059
12/05,-0.12352942
12/06,0.17647056
12/07,-0.7058824
12/08,-1.4000001
12/09,-1.2529411
12/10,-1.2941177
12/11,-1.3352941
12/12,-1.5
12/13,-1.4764705
12/14,-1.3235294
12/15,-0.9764706
12/16,-1.6666666
12/17,-1.3111111
12/18,-2.1166666
12/19,-1.9722222
12/20,-1.0999999
12/21,0.06470588
12/22,-0.48235297
12/23,-2.0666666
12/24,-1.6294118
12/25,-2.1111112
12/26,-2.1999998
12/27,-1.9499999
12/28,-1.9833333
12/29,-2.061111
12/30,-2.5647058
12/31,-2.2611113
