time,vwind
05/03,-0.0498587
05/04,-0.51787424
05/05,-0.82509613
05/06,-0.46504566
05/07,-0.05028669
05/08,-0.38409173
05/09,-0.1381206
05/10,-0.41011977
05/11,-0.41482127
05/12,-0.92339396
05/13,-0.35601982
05/14,-0.40908918
05/15,0.16759272
05/16,-0.07880493
05/17,-0.29200876
05/18,-0.64138126
05/19,-0.63223094
05/20,0.19933137
05/21,-0.21547973
05/22,0.040034726
05/23,-0.20914741
05/24,-0.18587336
05/25,0.5769963
05/26,0.6950822
05/27,0.31357288
05/28,-0.21715268
05/29,-0.5280395
05/30,-0.35713145
05/31,0.39634618
06/01,-0.030519601
06/02,0.14745265
06/03,0.085273966
06/04,0.63835
06/05,0.5208651
06/06,0.29573312
06/07,0.26783785
06/08,0.31308043
06/09,-0.19814882
06/10,0.22995728
06/11,0.13491528
06/12,0.5881051
06/13,0.5827649
06/14,1.0535103
06/15,0.7427713
06/16,0.6259101
06/17,0.4387181
06/18,0.12977439
06/19,0.24552652
06/20,1.4175483
06/21,1.1443032
06/22,0.74935436
06/23,-0.11788385
06/24,0.92133886
06/25,0.39813894
06/26,0.28241703
06/27,-0.14009474
06/28,-0.29120067
06/29,1.136121
06/30,-0.61866444
07/01,-0.47505066
07/02,0.45050505
07/03,0.507909
07/04,0.34013727
07/05,-0.6189177
07/06,0.48755732
07/07,0.63828367
07/08,0.57633334
07/09,0.25653982
07/10,0.91052574
07/11,0.8453628
07/12,1.1366642
07/13,0.7965972
07/14,0.5927487
07/15,0.39288425
07/16,0.5985825
07/17,0.5704656
07/18,1.0895267
07/19,0.8786703
07/20,0.7965093
07/21,1.2055542
07/22,0.7836431
07/23,0.5672003
07/24,0.79920346
07/25,0.8304544
07/26,0.68404925
07/27,0.91281897
07/28,0.89013404
07/29,1.1610761
07/30,0.64349914
07/31,0.4160597
08/01,0.8285572
08/02,1.4015472
08/03,0.85688835
08/04,1.2410766
08/05,0.73196316
08/06,0.81124943
08/07,1.3793628
08/08,1.6843642
08/09,1.0370289
08/10,0.5792123
08/11,0.6343212
08/12,0.42091876
08/13,1.3142933
08/14,0.68605477
08/15,0.19088362
08/16,0.41072136
08/17,0.75695145
08/18,0.6811779
08/19,0.36735556
08/20,-0.025387367
08/21,0.46473733
08/22,0.27203038
08/23,0.44678015
08/24,1.1746355
08/25,1.6311934
08/26,0.8468096
08/27,1.0687281
08/28,0.2571062
08/29,0.8856902
08/30,0.6907022
08/31,0.6941394
09/01,0.7785312
09/02,1.0326272
09/03,0.641089
09/04,0.0440077
09/05,0.8875615
09/06,0.3586241
09/07,0.6095755
09/08,-0.21613479
09/09,0.18357421
09/10,0.88339955
09/11,0.5230971
09/12,0.17050321
09/13,0.3136385
09/14,0.25709698
09/15,0.06837924
09/16,0.52167416
09/17,-0.040049102
09/18,-0.41973606
09/19,0.49649757
09/20,0.67878383
09/21,0.37155268
09/22,0.06479341
09/23,0.80315137
09/24,0.3138355
09/25,0.2860556
09/26,0.4723675
09/27,0.4800031
09/28,0.03440049
09/29,-0.26658106
09/30,-0.35520673
10/01,0.48260763
10/02,0.5034639
10/03,0.22961356
10/04,-0.07732395
10/05,-0.36433414
10/06,-0.39030278
10/07,-0.09450238
10/08,-0.44431782
10/09,-0.9650776
10/10,-0.034023006
10/11,0.044194613
10/12,-0.24027367
10/13,0.30921325
10/14,0.5401366
10/15,-0.14038648
10/16,-0.26336578
10/17,-0.048183944
10/18,-0.68632543
10/19,-0.7589242
10/20,-0.6415874
10/21,-0.8729419
10/22,-0.41636983
10/23,-0.6330264
10/24,-0.9552846
10/25,0.14812742
10/26,0.37096012
10/27,-0.8942817
10/28,-0.38368148
10/29,-0.2580915
10/30,-0.39716092
10/31,-0.51225907
11/01,0.106110655
11/02,0.29868895
11/03,-0.686791
11/04,-0.9286208
11/05,-0.6595102
11/06,0.09014877
11/07,0.018810226
11/08,-0.5281922
11/09,-0.37158343
11/10,-1.0802453
11/11,-0.43516865
11/12,-0.21420611
11/13,-0.37336063
11/14,-0.7912551
11/15,-1.3015715
11/16,-1.1923732
11/17,-0.84901536
11/18,-1.0519761
11/19,-1.0166116
11/20,-1.1761945
11/21,-0.53744024
11/22,0.06829783
11/23,-0.21775071
11/24,-0.6813212
11/25,-1.0028855
11/26,-0.5163296
11/27,-0.71793467
11/28,-1.1571523
11/29,-1.0035787
11/30,-1.2320513
12/01,-0.7676884
12/02,-0.8953757
12/03,-1.1320623
12/04,-1.2741507
12/05,-0.68401873
12/06,-1.0275646
12/07,-1.0001858
12/08,-1.1086552
12/09,-0.7905129
12/10,-0.3737209
12/11,-1.299601
12/12,-1.0041325
12/13,-1.0480466
12/14,-0.54594666
12/15,-1.311903
12/16,-1.8656621
12/17,-2.3737085
12/18,-0.93731385
12/19,-1.2340341
12/20,-0.813792
12/21,-1.2068197
12/22,-0.9211984
12/23,-0.7755928
12/24,-1.0478152
12/25,-0.8354137
12/26,-0.8641687
12/27,-1.1882942
12/28,-1.2859919
12/29,-1.7803906
12/30,-1.5378666
12/31,-2.1377232
