time,vwind
01/01,-1.3077494
01/02,-1.927316
01/03,-2.8137336
01/04,-1.2565161
01/05,-0.71286964
01/06,-1.141905
01/07,-1.5175546
01/08,-2.3442585
01/09,-1.7541502
01/10,-2.1702142
01/11,-0.75902194
01/12,-2.0937393
01/13,-1.8129187
01/14,-2.2456632
01/15,-2.0415049
01/16,-2.5764174
01/17,-2.379694
01/18,-1.9428843
01/19,-2.119496
01/20,-1.8268597
01/21,-1.8549387
01/22,-1.7337433
01/23,-1.7304394
01/24,-2.226759
01/25,-2.7018745
01/26,-2.797436
01/27,-2.3427036
01/28,-2.3010921
01/29,-2.736972
01/30,-3.2125766
01/31,-3.4438584
02/01,-2.7494285
02/02,-3.1900418
02/03,-3.276627
02/04,-2.76308
02/05,-3.3145478
02/06,-2.9945073
02/07,-2.8094935
02/08,-2.487747
02/09,-2.254749
02/10,-2.6452076
02/11,-2.4838662
02/12,-2.8143198
02/13,-3.2020442
02/14,-3.0917983
02/15,-3.8601081
02/16,-3.7849078
02/17,-3.691773
02/18,-4.046034
02/19,-3.7395968
02/20,-3.5285077
02/21,-3.7006328
02/22,-3.9828467
02/23,-4.0366564
02/24,-3.945558
02/25,-3.2838826
02/26,-3.3557453
02/27,-3.3797917
02/28,-4.2583876
02/29,-4.012626
03/01,-3.8085513
03/02,-4.5656204
03/03,-4.3119063
03/04,-4.0161867
03/05,-3.770306
03/06,-3.4794068
03/07,-3.8116784
03/08,-4.5266714
03/09,-4.2650886
03/10,-4.41773
03/11,-4.657299
03/12,-3.9809036
03/13,-4.95604
03/14,-4.311219
03/15,-3.7521849
03/16,-4.4481854
03/17,-4.311053
03/18,-3.902548
03/19,-3.7618601
03/20,-3.7218792
03/21,-4.383622
03/22,-4.427276
03/23,-4.504437
03/24,-4.6694145
03/25,-4.72098
03/26,-4.591778
03/27,-4.762275
03/28,-4.9868507
03/29,-4.9550295
03/30,-5.1741056
03/31,-4.411334
04/01,-3.6329987
04/02,-3.3511074
04/03,-4.250252
04/04,-4.32922
04/05,-4.185448
04/06,-4.139361
04/07,-4.20487
04/08,-4.5171547
04/09,-4.578938
04/10,-4.813842
04/11,-4.4868193
04/12,-4.163635
04/13,-4.636732
04/14,-4.6475563
04/15,-4.683985
04/16,-4.9151073
04/17,-4.445462
04/18,-4.166595
04/19,-4.120008
