time,vwind
01/01,1.2540599
01/02,1.2737361
01/03,1.666984
01/04,1.3539943
01/05,1.0479298
01/06,0.68756264
01/07,0.33531684
01/08,0.49069497
01/09,0.9114801
01/10,1.0306556
01/11,0.80009615
01/12,1.0461247
01/13,0.8161722
01/14,0.7229385
01/15,0.4609233
01/16,0.99105746
01/17,1.1173927
01/18,0.34067443
01/19,0.45356113
01/20,-0.015789311
01/21,0.27273557
01/22,0.56542224
01/23,0.7351057
01/24,0.3410873
01/25,0.8549821
01/26,1.01145
01/27,0.7224571
01/28,0.76665044
01/29,0.91732264
01/30,0.7545879
01/31,0.56240195
02/01,0.5467199
02/02,0.58949476
02/03,0.95459604
02/04,0.97560215
02/05,1.0114428
02/06,0.99620056
02/07,0.42534965
02/08,0.024607362
02/09,-0.046007324
02/10,0.5334704
02/11,0.33839455
02/12,-0.49208596
02/13,-0.64690334
02/14,-0.28700438
02/15,0.27857402
02/16,-0.19948673
02/17,0.10263076
02/18,0.6370512
02/19,0.6135645
02/20,0.49807563
02/21,-0.23778313
02/22,-0.06410407
02/23,-0.25137588
02/24,-0.29665515
02/25,0.063171975
02/26,0.027869234
02/27,-0.06399065
02/28,0.052913222
02/29,0.15000002
03/01,-0.038333867
03/02,-0.17185509
03/03,0.19777326
03/04,-0.33423534
03/05,-0.6565494
03/06,-0.12630314
03/07,-0.13803053
03/08,0.38229024
03/09,-0.17121035
03/10,-0.8091724
03/11,-0.56329036
03/12,-0.73519236
03/13,-0.48537198
03/14,-0.09831861
03/15,-0.631033
03/16,-0.27862749
03/17,-0.58130556
03/18,-1.0898261
03/19,-1.0668193
03/20,-0.78536063
03/21,-0.67999727
03/22,-0.55985814
03/23,-0.8248482
03/24,-0.6221764
03/25,-0.37617502
03/26,-0.5574253
03/27,-0.40467858
03/28,-0.26097438
03/29,-0.5097363
03/30,-0.8296377
03/31,-0.74092036
04/01,-1.0627238
04/02,-1.0096139
04/03,-0.8996236
04/04,-0.80215234
04/05,-0.39504448
04/06,-0.50839055
04/07,-0.20397511
04/08,-0.23768587
04/09,-0.48062304
04/10,-0.5021579
04/11,-0.6307976
04/12,-1.1642237
04/13,-0.7723997
04/14,-0.6567682
04/15,-0.90038055
04/16,-0.82907504
04/17,-0.5573575
04/18,-0.5300665
04/19,-0.8530095
04/20,-0.8138084
04/21,-0.89566153
04/22,-0.51230997
04/23,-0.2599691
04/24,-0.8580503
04/25,-0.56379694
04/26,-0.09595024
04/27,-0.47655725
04/28,-0.5388946
04/29,-0.11686865
04/30,-0.15509082
05/01,-0.38838777
05/02,-0.25289327
05/03,0.08630612
05/04,-0.52245355
05/05,-0.7281094
05/06,-0.47650144
05/07,-0.2501583
05/08,0.5643052
05/09,0.26703915
05/10,0.54375285
05/11,0.5855172
05/12,0.759348
05/13,0.8083534
05/14,0.8009786
05/15,0.17680015
05/16,0.25277776
05/17,0.85481226
05/18,0.52734476
05/19,0.1551614
05/20,0.42536786
05/21,0.9818485
05/22,1.0309107
05/23,1.0645068
05/24,1.0435292
05/25,0.6165142
05/26,1.076029
05/27,1.2540748
05/28,0.9014625
05/29,0.30123407
05/30,0.9213795
05/31,1.6388254
06/01,1.5813509
06/02,0.7510531
06/03,0.6663631
06/04,1.0257006
06/05,1.115362
06/06,0.96595526
06/07,1.0140285
06/08,1.4190168
06/09,1.2449642
06/10,0.89389247
06/11,0.9387856
06/12,1.0054121
06/13,0.99417055
06/14,0.8609
06/15,0.8908656
06/16,0.74359983
06/17,1.4837772
06/18,0.82973343
06/19,0.9081003
06/20,0.68902373
06/21,1.0130426
06/22,1.1249132
06/23,1.5861956
06/24,1.3699347
06/25,1.0842427
06/26,1.8580024
06/27,1.4748769
06/28,1.4468623
06/29,1.3702531
06/30,1.5434526
07/01,1.5765959
07/02,1.5275751
07/03,1.6188766
07/04,1.5693246
07/05,1.4125532
07/06,1.8696966
07/07,1.9127909
07/08,1.7684418
07/09,1.8518229
07/10,1.7320832
07/11,1.7675695
07/12,1.3887355
07/13,1.6660187
07/14,1.6900612
07/15,1.6140763
07/16,1.3894777
07/17,1.918251
07/18,1.9851956
07/19,1.8763056
07/20,1.9963006
07/21,1.7398312
07/22,1.9050419
07/23,1.8343722
07/24,2.1923769
07/25,2.0069203
07/26,1.7599297
07/27,2.0610836
07/28,1.5951928
07/29,1.7243533
07/30,1.4937081
07/31,1.6036804
08/01,1.699278
08/02,2.0872922
08/03,2.1140356
08/04,2.071936
08/05,2.0958505
08/06,2.3655214
08/07,2.5356214
08/08,2.3942118
08/09,1.7362452
08/10,2.2769704
08/11,2.387621
08/12,2.2076335
08/13,1.9041704
08/14,2.4280605
08/15,2.3702443
08/16,2.134759
08/17,2.0415843
08/18,2.1525884
08/19,1.9431897
08/20,2.250264
08/21,2.008621
08/22,2.000167
08/23,2.245109
08/24,2.2117198
08/25,2.100148
08/26,2.0997322
08/27,2.537226
08/28,2.176752
08/29,2.117615
08/30,1.990384
08/31,1.9342618
09/01,2.183901
09/02,2.3221633
09/03,2.139229
09/04,2.2934988
09/05,2.5082326
09/06,2.478705
09/07,2.5905519
09/08,2.1130362
09/09,2.267279
09/10,1.959349
09/11,2.404946
09/12,2.2158525
09/13,2.3327372
09/14,2.0996952
09/15,2.1988337
09/16,2.5884712
09/17,2.4239316
09/18,2.435942
09/19,2.2135258
09/20,2.2865
09/21,2.7174633
09/22,2.7898462
09/23,2.626779
09/24,2.8734264
09/25,2.4163146
09/26,2.2956634
09/27,2.6396825
09/28,2.5027702
09/29,2.1824043
09/30,2.1654198
10/01,2.9406633
10/02,2.7934904
10/03,2.488798
10/04,2.2070446
10/05,2.3629105
10/06,2.548005
10/07,2.2982574
10/08,2.3258512
10/09,2.4055574
10/10,2.646366
10/11,2.8337083
10/12,2.4002519
10/13,2.1789749
10/14,2.451165
10/15,2.3139434
10/16,1.9895463
10/17,2.3644
10/18,2.6881661
10/19,2.267686
10/20,2.7386138
10/21,2.6188002
10/22,2.5660226
10/23,2.6247964
10/24,2.443331
10/25,1.8509828
10/26,2.0067043
10/27,1.9781287
10/28,2.1964006
10/29,2.2460701
10/30,1.8150723
10/31,2.2998245
11/01,2.5935931
11/02,2.198904
11/03,2.0472558
11/04,1.8741935
11/05,2.0210502
11/06,1.6199805
11/07,2.0103483
11/08,2.1531425
11/09,2.4524267
11/10,2.2874985
11/11,1.7584854
11/12,1.8960397
11/13,2.0904136
11/14,1.7576257
11/15,1.6433879
11/16,2.082689
11/17,2.0585349
11/18,1.6650511
11/19,1.405264
11/20,1.6579939
11/21,1.5339285
11/22,1.6557891
11/23,1.6132021
11/24,1.8619576
11/25,1.9660959
11/26,1.9157487
11/27,1.9088912
11/28,2.3062043
11/29,1.6612468
11/30,1.0024922
12/01,1.6817209
12/02,1.6836994
12/03,1.428003
12/04,1.3960538
12/05,2.1025865
12/06,1.9473518
12/07,1.7251343
12/08,1.4657416
12/09,1.4556949
12/10,1.374928
12/11,1.570109
12/12,1.4674202
12/13,1.4694085
12/14,0.8549675
12/15,1.0835347
12/16,1.2742518
12/17,0.9903241
12/18,0.8017433
12/19,0.8867694
12/20,1.0712415
12/21,1.5486029
12/22,0.8907058
12/23,0.91948533
12/24,1.0137336
12/25,0.8639017
12/26,1.0018663
12/27,1.2016312
12/28,1.1113738
12/29,0.9973905
12/30,1.4928163
12/31,1.6340064
