time,vwind
01/01,-2.7170784
01/02,-2.5975635
01/03,-2.3750525
01/04,-3.1885767
01/05,-3.8192704
01/06,-3.6722171
01/07,-3.780359
01/08,-3.1061132
01/09,-3.291933
01/10,-3.238849
01/11,-2.9288428
01/12,-3.1450627
01/13,-2.8196363
01/14,-2.6285403
01/15,-2.858194
01/16,-3.3370283
01/17,-4.132198
01/18,-3.122905
01/19,-2.901502
01/20,-2.7711766
01/21,-3.4765275
01/22,-2.989899
01/23,-2.1885512
01/24,-2.8926613
01/25,-3.052846
01/26,-2.8644469
01/27,-2.642845
01/28,-2.9952433
01/29,-3.0889728
01/30,-3.1559913
01/31,-3.7220542
02/01,-3.5960786
02/02,-3.3127348
02/03,-3.3503265
02/04,-3.8189518
02/05,-3.1897814
02/06,-3.1365373
02/07,-3.6332924
02/08,-3.5717895
02/09,-4.0112553
02/10,-4.2178044
02/11,-3.6100216
02/12,-3.971423
02/13,-3.656186
02/14,-3.6764195
02/15,-3.7086818
02/16,-3.0386155
02/17,-3.2495162
02/18,-3.1061487
02/19,-3.595052
02/20,-3.2324584
02/21,-3.0520704
02/22,-3.4377682
02/23,-3.5455618
02/24,-2.8369648
02/25,-2.9897242
02/26,-3.527984
02/27,-3.626874
02/28,-3.8192167
02/29,-3.6799998
03/01,-3.3874795
03/02,-3.5296516
03/03,-3.3144016
03/04,-3.5290203
03/05,-4.260426
03/06,-3.3703425
03/07,-3.428045
03/08,-3.8782797
03/09,-3.979004
03/10,-3.5165608
03/11,-3.3121588
03/12,-3.7940872
03/13,-3.5592349
03/14,-3.1359768
03/15,-3.6442888
03/16,-3.6327088
03/17,-3.4672203
03/18,-3.6829183
03/19,-4.152776
03/20,-3.3557594
03/21,-3.0433562
03/22,-3.532397
03/23,-3.4142873
03/24,-3.0457742
03/25,-3.637081
03/26,-3.5892413
03/27,-3.363289
03/28,-3.8040378
03/29,-4.0627713
03/30,-4.0802083
03/31,-3.802516
04/01,-3.582974
04/02,-3.6431231
04/03,-3.4828646
04/04,-3.2262995
04/05,-3.6713119
04/06,-3.5548742
04/07,-3.7031019
04/08,-3.6489124
04/09,-3.5547636
04/10,-3.6815991
04/11,-3.307912
04/12,-3.4926636
04/13,-4.0399165
04/14,-4.0626187
04/15,-3.9275405
04/16,-4.047416
04/17,-4.281151
04/18,-4.1854525
04/19,-3.7559645
04/20,-3.555652
04/21,-4.19988
04/22,-4.5026107
04/23,-4.189768
04/24,-4.05281
04/25,-3.7813144
04/26,-4.0941463
04/27,-3.989033
04/28,-4.3620696
04/29,-3.8143191
04/30,-4.038703
05/01,-3.9842834
05/02,-4.096463
05/03,-3.5379379
05/04,-3.6643455
05/05,-3.474883
05/06,-3.9467635
05/07,-3.7291863
05/08,-3.0043328
05/09,-2.7643237
05/10,-3.0172176
05/11,-3.1637003
05/12,-3.4397788
05/13,-2.4075673
05/14,-2.7174416
05/15,-2.044474
05/16,-2.9364069
05/17,-2.7420726
05/18,-2.2442062
05/19,-2.933475
05/20,-2.8832667
05/21,-2.4068825
05/22,-2.4688275
05/23,-2.9446
05/24,-2.9785914
05/25,-3.1381586
05/26,-3.3839257
05/27,-3.3723872
05/28,-2.4966018
05/29,-2.7701344
05/30,-2.64207
05/31,-2.4835126
06/01,-2.5210505
06/02,-2.776698
06/03,-2.6056058
06/04,-2.6467876
06/05,-2.755984
06/06,-2.881406
06/07,-2.4949186
06/08,-3.3635767
06/09,-2.772029
06/10,-2.507796
06/11,-2.8914027
06/12,-2.9067075
06/13,-2.8911166
06/14,-2.723749
06/15,-2.325448
06/16,-2.548912
06/17,-3.0277946
06/18,-2.8536787
06/19,-2.6867607
06/20,-2.6149158
06/21,-2.7817678
06/22,-3.1209009
06/23,-2.3184516
06/24,-2.8615954
06/25,-3.224617
06/26,-2.6128278
06/27,-3.116794
06/28,-1.828733
06/29,-2.2357502
06/30,-2.6077871
07/01,-2.452631
07/02,-1.5659585
07/03,-2.1284645
07/04,-1.9354016
07/05,-2.273336
07/06,-2.2227168
07/07,-2.5898871
07/08,-2.675376
07/09,-2.2153394
07/10,-1.2876017
07/11,-1.6508604
07/12,-1.5798174
07/13,-0.5956252
07/14,-1.8477151
07/15,-1.6600258
07/16,-1.1507094
07/17,-1.7316447
07/18,-1.8333206
07/19,-1.3015358
07/20,-0.7798333
07/21,-1.1091839
07/22,-1.5885295
07/23,-1.3194288
07/24,-0.9275702
07/25,-0.6794084
07/26,-1.3845785
07/27,-0.948946
07/28,-0.6057231
07/29,-0.32115132
07/30,-1.3577856
07/31,-1.5418781
08/01,-0.5930621
08/02,-0.6317229
08/03,-0.6441783
08/04,-0.93252534
08/05,-0.86782473
08/06,-1.0193963
08/07,-0.61346424
08/08,-0.27179232
08/09,-0.43420073
08/10,-1.1050459
08/11,-0.7643129
08/12,0.0031413778
08/13,-0.86126554
08/14,-0.5073018
08/15,-0.072655484
08/16,-0.29510626
08/17,-0.37561902
08/18,0.3330244
08/19,-0.21237004
08/20,-0.73195356
08/21,0.33589062
08/22,0.40094382
08/23,-0.2755373
08/24,-0.7299122
08/25,0.3484027
08/26,0.94333607
08/27,0.15036438
08/28,0.058597203
08/29,0.3529396
08/30,1.0560383
08/31,0.63422596
09/01,0.3411733
09/02,0.50259745
09/03,-0.20965622
09/04,0.2402234
09/05,0.45601985
09/06,0.13990644
09/07,-0.34673125
09/08,0.33514893
09/09,0.38504514
09/10,0.6147093
09/11,0.925406
09/12,1.1184036
09/13,0.52989167
09/14,-0.15184303
09/15,0.021118103
09/16,-0.41455695
09/17,0.18539481
09/18,0.27909437
09/19,0.2597861
09/20,-0.113124
09/21,-0.29618433
09/22,-0.24020761
09/23,0.57354015
09/24,0.43395045
09/25,0.5640602
09/26,0.40863195
09/27,0.034071986
09/28,0.050560616
09/29,-0.0053140186
09/30,-0.83963645
10/01,-0.718437
10/02,0.5061027
10/03,0.6124407
10/04,-0.035488937
10/05,-0.13731904
10/06,0.23756425
10/07,0.1482875
10/08,0.42200205
10/09,0.7588325
10/10,0.11210042
10/11,0.6291334
10/12,-0.30097392
10/13,-0.011329193
10/14,0.5822097
10/15,1.3114506
10/16,0.89806443
10/17,0.553105
10/18,-0.68915385
10/19,-0.42106754
10/20,-0.00017193773
10/21,-0.03720392
10/22,-0.5227462
10/23,-0.0044535943
10/24,-0.27156392
10/25,-0.2809482
10/26,0.32360002
10/27,-0.114666045
10/28,0.30766922
10/29,0.12678614
10/30,-0.35820636
10/31,-0.33198547
11/01,-0.21561922
11/02,-0.15467376
11/03,-0.024527648
11/04,-0.91171455
11/05,-0.29166326
11/06,-0.010025527
11/07,0.4984228
11/08,0.18292823
11/09,-0.4124566
11/10,-0.46803436
11/11,-0.050493907
11/12,-0.043678533
11/13,0.08578893
11/14,-0.17790091
11/15,-0.17491718
11/16,-0.7434351
11/17,-1.4077345
11/18,-0.7639399
11/19,-0.58062655
11/20,-1.0083569
11/21,-0.65145963
11/22,-0.6458713
11/23,-1.6392435
11/24,-1.8777074
11/25,-1.4072635
11/26,-1.2371029
11/27,-1.5558068
11/28,-1.3594656
11/29,-1.1985719
11/30,-1.8402425
12/01,-2.3681908
12/02,-2.5001087
12/03,-1.8099551
12/04,-1.5806268
12/05,-1.3906225
12/06,-1.9886245
12/07,-2.3767922
12/08,-1.8324293
12/09,-2.1636446
12/10,-2.8601506
12/11,-1.8707335
12/12,-2.7343626
12/13,-2.634196
12/14,-2.8476593
12/15,-2.6600912
12/16,-2.5330248
12/17,-1.9558535
12/18,-1.637695
12/19,-2.179808
12/20,-2.371464
12/21,-3.0512993
12/22,-3.93204
12/23,-2.8462036
12/24,-2.7321975
12/25,-2.7570438
12/26,-2.4832218
12/27,-2.2992342
12/28,-3.350278
12/29,-3.1345024
12/30,-2.5844944
12/31,-2.4273915
