time,vwind
01/01,2.9211006
01/02,2.9309793
01/03,2.5907445
01/04,2.714357
01/05,3.0023544
01/06,3.1540787
01/07,2.8647418
01/08,2.8887336
01/09,2.9576843
01/10,2.9822397
01/11,2.8257334
01/12,2.7996144
01/13,2.9328249
01/14,2.811855
01/15,2.7252269
01/16,2.9562604
01/17,2.8823404
01/18,2.580479
01/19,2.5538363
01/20,2.7902567
01/21,2.5100827
01/22,2.9508185
01/23,2.815559
01/24,2.631879
01/25,2.8465466
01/26,2.80317
01/27,3.0466015
01/28,2.800597
01/29,2.823328
01/30,2.8341095
01/31,2.7033527
02/01,2.4251957
02/02,2.2610114
02/03,2.8814197
02/04,2.825573
02/05,2.4030333
02/06,2.0666132
02/07,2.3721106
02/08,2.4901373
02/09,2.3585064
02/10,2.102061
02/11,1.7909837
02/12,1.5090754
02/13,1.8150039
02/14,1.6362878
02/15,1.5531307
02/16,1.3679103
02/17,1.8400519
02/18,1.437648
02/19,1.3509309
02/20,1.0698003
02/21,1.22496
02/22,1.2372221
02/23,1.2594281
02/24,1.2890011
02/25,1.2199214
02/26,1.42314
02/27,0.9124976
02/28,1.1277777
02/29,0.4266743
03/01,1.0043343
03/02,1.5126808
03/03,1.4153402
03/04,1.2070458
03/05,0.90123004
03/06,0.9274541
03/07,1.1723346
03/08,0.58056784
03/09,0.31476834
03/10,0.29078215
03/11,1.1448363
03/12,0.74911207
03/13,1.084244
03/14,0.29457992
03/15,0.019886477
03/16,0.2781871
03/17,0.43913397
03/18,0.64136153
03/19,1.016543
03/20,0.9443451
03/21,-0.13692853
03/22,0.24747713
03/23,0.272939
03/24,-0.034625836
03/25,-0.012882267
03/26,0.20520188
03/27,0.11916479
03/28,-0.31410992
03/29,0.06917438
03/30,0.6436393
03/31,0.578446
04/01,0.84618795
04/02,1.2410016
04/03,0.98430806
04/04,0.52316415
04/05,0.27151886
04/06,0.9017292
04/07,0.79175794
04/08,0.74244875
04/09,0.7537138
04/10,0.8765164
04/11,1.1994299
04/12,0.921578
04/13,1.1765928
04/14,1.4554385
04/15,1.4054562
04/16,1.435663
04/17,1.5925293
04/18,1.879249
04/19,1.4228079
04/20,0.8483231
04/21,1.457724
04/22,1.4585835
04/23,1.4399964
04/24,1.8141272
04/25,1.6421056
04/26,1.961066
04/27,1.8885347
04/28,1.7424401
04/29,1.8635721
04/30,2.1314085
05/01,2.605323
05/02,2.588193
05/03,2.4150896
05/04,2.4837067
05/05,2.7001274
05/06,2.4945624
05/07,2.1426184
05/08,2.0846543
05/09,2.1887858
05/10,2.2201874
05/11,2.4736593
05/12,2.7481525
05/13,2.8929505
05/14,2.451019
05/15,2.3437252
05/16,2.4790573
05/17,2.7804463
05/18,2.9662783
05/19,2.711572
05/20,2.334601
05/21,2.321322
05/22,2.383009
05/23,2.101931
05/24,1.9627526
05/25,2.3403742
05/26,2.4020598
05/27,2.5479403
05/28,1.8767532
05/29,2.1984549
05/30,2.2828567
05/31,2.0630286
06/01,1.9463813
06/02,1.8575536
06/03,2.4048882
06/04,2.4249904
06/05,2.5622776
06/06,2.3868542
06/07,2.185643
06/08,2.0099425
06/09,2.305668
06/10,2.433347
06/11,2.190313
06/12,2.3199272
06/13,1.9525224
06/14,2.3969824
06/15,2.4937873
06/16,2.1655111
06/17,2.3039587
06/18,2.746893
06/19,2.603805
06/20,2.267884
06/21,2.8179047
06/22,2.7612102
06/23,2.5324469
06/24,2.0516777
06/25,2.2497149
06/26,2.7223554
06/27,2.1778545
06/28,1.9453074
06/29,2.455489
06/30,2.486756
07/01,2.752594
07/02,2.4500065
07/03,2.0695045
07/04,2.1756964
07/05,2.4851415
07/06,2.5497751
07/07,2.526002
07/08,2.7678638
07/09,2.057069
07/10,2.1238904
07/11,2.211356
07/12,2.3480983
07/13,2.2177675
07/14,2.7421794
07/15,2.6318145
07/16,2.533832
07/17,2.6379662
07/18,1.9675767
07/19,2.1007588
07/20,2.1183295
07/21,1.9413171
07/22,2.0252247
07/23,2.2442942
07/24,2.5354595
07/25,1.9637189
07/26,2.1432338
07/27,2.4075787
07/28,2.4116256
07/29,2.357725
07/30,2.4336596
07/31,2.1446905
08/01,2.1082416
08/02,2.1273503
08/03,2.4260843
08/04,2.3786561
08/05,2.34227
08/06,2.4864473
08/07,2.3497882
08/08,2.4135509
08/09,2.261293
08/10,2.1226416
08/11,2.1976173
08/12,2.107869
08/13,2.3091793
08/14,2.0390632
08/15,2.1660764
08/16,2.0562565
08/17,2.0808694
08/18,2.392471
08/19,2.6704621
08/20,2.703968
08/21,2.4242733
08/22,2.4442
08/23,2.5513003
08/24,2.5188553
08/25,2.3974237
08/26,2.2457106
08/27,2.326595
08/28,2.4741266
08/29,2.643454
08/30,2.5985634
08/31,2.3016572
09/01,2.6413462
09/02,2.4285457
09/03,2.0018604
09/04,2.2442756
09/05,2.31379
09/06,2.1148624
09/07,2.2049801
09/08,2.1309946
09/09,2.096601
09/10,2.2378619
09/11,2.3249214
09/12,2.575116
09/13,2.4034002
09/14,2.6070235
09/15,2.7984672
09/16,2.670844
09/17,2.1832457
09/18,2.3260612
09/19,2.7067678
09/20,2.4487188
09/21,2.2833714
09/22,2.3017013
09/23,2.4943323
09/24,2.6908958
09/25,2.869219
09/26,2.814896
09/27,2.821955
09/28,2.9978402
09/29,2.7010355
09/30,2.4795935
10/01,2.533374
10/02,2.441783
10/03,2.4731266
10/04,2.6890848
10/05,2.9755023
10/06,2.6301305
10/07,2.3657527
10/08,2.5581646
10/09,2.6941488
10/10,2.5985978
10/11,2.7604816
10/12,2.5924666
10/13,2.327117
10/14,2.710427
10/15,2.5144477
10/16,2.567596
10/17,2.8604698
10/18,2.9311178
10/19,2.7670722
10/20,2.4893548
10/21,2.3634145
10/22,2.3046238
10/23,2.481127
10/24,2.3371456
10/25,2.5041962
10/26,2.5400913
10/27,2.8627925
10/28,2.7036152
10/29,2.7100914
10/30,2.2512996
10/31,2.4238307
11/01,2.5292995
11/02,2.7318592
11/03,2.5655386
11/04,2.562776
11/05,2.428775
11/06,2.7850952
11/07,2.6365685
11/08,2.574793
11/09,2.778666
11/10,2.4869118
11/11,2.7021055
11/12,2.8547707
11/13,2.3923478
11/14,2.0780149
11/15,2.0648024
11/16,2.4336886
11/17,2.5968382
11/18,2.40001
11/19,2.5092254
11/20,2.9937923
11/21,3.2033396
11/22,2.737748
11/23,2.4886167
11/24,2.967393
11/25,2.4840786
11/26,2.4551597
11/27,2.6750095
11/28,2.9473479
11/29,2.9516428
11/30,2.523662
12/01,2.7717223
12/02,2.8744247
12/03,2.892706
12/04,2.8190467
12/05,3.1805978
12/06,3.1117945
12/07,2.9946182
12/08,3.1516323
12/09,2.9532828
12/10,3.0503318
12/11,3.060596
12/12,3.3726258
12/13,3.2181454
12/14,2.9167554
12/15,2.812173
12/16,2.9221954
12/17,3.156834
12/18,2.9834561
12/19,2.9419575
12/20,2.649212
12/21,3.1255755
12/22,2.7862725
12/23,2.7518015
12/24,2.8399725
12/25,3.1222036
12/26,2.7832725
12/27,2.8254669
12/28,2.8839612
12/29,3.0419478
12/30,3.0638413
12/31,2.9746222
