time,vwind
01/01,1.1444851
01/02,0.6022922
01/03,0.25278246
01/04,-0.50793135
01/05,-0.09462051
01/06,-0.51080614
01/07,-0.16023524
01/08,-0.6098266
01/09,-0.7322731
01/10,-1.5002147
01/11,-1.257485
01/12,-0.70829016
01/13,-0.8795003
01/14,-0.8685676
01/15,-0.6319557
01/16,-0.34204674
01/17,-0.42258078
01/18,-1.0681036
01/19,-1.8872391
01/20,-2.192678
01/21,-1.202008
01/22,-0.6646317
01/23,-0.76231176
01/24,-1.0635868
01/25,-1.2267351
01/26,-0.66119754
01/27,-0.9911294
01/28,-1.4358885
01/29,-1.0467819
01/30,-0.8224157
01/31,-1.5592536
02/01,-1.4421291
02/02,-0.98988223
02/03,-1.1478754
02/04,-1.3170872
02/05,-1.2983013
02/06,-2.6973603
02/07,-3.2586908
02/08,-3.4608116
02/09,-2.8633692
02/10,-2.2662475
02/11,-2.487589
02/12,-2.377687
02/13,-1.8937249
02/14,-2.7889879
02/15,-2.210432
02/16,-2.6004884
02/17,-2.494938
02/18,-3.1420019
02/19,-3.094772
02/20,-2.5986605
02/21,-2.0514114
02/22,-2.1193771
02/23,-2.1539354
02/24,-1.7635281
02/25,-1.0680581
02/26,-1.5767174
02/27,-2.2008622
02/28,-2.6661274
02/29,-1.2522177
03/01,-2.2925146
03/02,-1.7153211
03/03,-2.1710672
03/04,-1.889648
03/05,-1.6966404
03/06,-1.4432843
03/07,-2.2684886
03/08,-2.373565
03/09,-1.3854636
03/10,-1.8758492
03/11,-2.1603682
03/12,-1.6735809
03/13,-2.1540198
03/14,-1.9502081
03/15,-1.041894
03/16,-1.1178231
03/17,-0.69813085
03/18,-0.44273636
03/19,-1.0517561
03/20,-0.84579873
03/21,-0.7607262
03/22,-0.52231634
03/23,-0.69529635
03/24,-0.58378386
03/25,-0.68113035
03/26,-1.2809408
03/27,0.14235584
03/28,-0.3375894
03/29,-0.971991
03/30,-0.43256477
03/31,-0.6645566
04/01,-0.9720061
04/02,-0.75748265
04/03,-0.24915786
04/04,0.35455352
04/05,0.13170783
04/06,0.2905416
04/07,0.6493014
04/08,0.7333458
04/09,0.06270254
04/10,0.92847484
04/11,0.14175637
04/12,0.32842475
04/13,1.2117534
04/14,1.2407817
04/15,0.75
04/16,1.1608468
04/17,1.8153837
04/18,1.5944369
04/19,1.594017
04/20,1.5056809
04/21,1.6699123
04/22,2.1394873
04/23,1.9488188
04/24,2.3992682
04/25,2.0123715
04/26,1.8269116
04/27,2.1455555
04/28,2.8723238
04/29,2.8688784
04/30,2.7672594
05/01,2.88539
05/02,3.5789666
05/03,3.1549218
05/04,3.1157906
05/05,3.500118
05/06,3.4890168
05/07,3.2085857
05/08,3.3679998
05/09,3.6521652
05/10,3.7353225
05/11,3.6820564
05/12,3.192282
05/13,3.7096908
05/14,4.130014
05/15,4.294
05/16,4.55423
05/17,5.4512115
05/18,5.3762183
05/19,5.0842524
05/20,4.815565
05/21,4.836098
05/22,4.708262
05/23,5.115622
05/24,4.859526
05/25,4.5862823
05/26,5.1754856
05/27,4.56893
05/28,4.5415525
05/29,4.907916
05/30,5.5594854
05/31,5.2828374
06/01,4.5983243
06/02,4.671965
06/03,4.881877
06/04,5.0696287
06/05,5.2345905
06/06,5.264078
06/07,5.110916
06/08,5.2667165
06/09,5.2128334
06/10,5.6701393
06/11,5.3856792
06/12,4.4399366
06/13,4.6767716
06/14,4.9048824
06/15,5.0505395
06/16,5.153484
06/17,4.80648
06/18,5.364543
06/19,5.3858495
06/20,4.865879
06/21,4.962356
06/22,5.081165
06/23,4.8974476
06/24,4.7968936
06/25,5.030875
06/26,5.049916
06/27,5.1916428
06/28,4.739024
06/29,4.616686
06/30,4.8875704
07/01,5.5342746
07/02,5.625006
07/03,4.8591576
07/04,4.809854
07/05,5.286008
07/06,5.0781965
07/07,5.0152555
07/08,5.681711
07/09,5.3252873
07/10,5.266493
07/11,5.6519613
07/12,5.4945574
07/13,5.5986896
07/14,5.6072536
07/15,5.218864
07/16,5.873914
07/17,5.854983
07/18,5.462999
07/19,4.982592
07/20,5.0274005
07/21,5.2761145
07/22,5.5908484
07/23,5.507699
07/24,4.9469533
07/25,5.0314565
07/26,5.447493
07/27,5.5461845
07/28,5.923298
07/29,5.878794
07/30,5.884297
07/31,5.950154
08/01,5.80785
08/02,5.5435815
08/03,5.5016522
08/04,5.3816586
08/05,5.5316434
08/06,6.0216813
08/07,6.2257986
08/08,5.503017
08/09,5.6340237
08/10,5.7228894
08/11,5.7197933
08/12,5.1903706
08/13,4.8521247
08/14,4.9997106
08/15,5.3808866
08/16,5.654865
08/17,4.5499287
08/18,4.837621
08/19,5.4207253
08/20,5.908429
08/21,5.2142115
08/22,4.651411
08/23,5.1061225
08/24,5.7073107
08/25,5.696994
08/26,5.022364
08/27,5.4177127
08/28,6.108242
08/29,5.561775
08/30,5.415407
08/31,4.774438
09/01,5.3043838
09/02,4.847917
09/03,4.9100313
09/04,4.82305
09/05,5.190238
09/06,5.1163807
09/07,5.377376
09/08,5.899135
09/09,5.791311
09/10,5.792691
09/11,5.8661933
09/12,5.5980573
09/13,5.2489934
09/14,5.3774996
09/15,5.765939
09/16,5.777341
09/17,5.310767
09/18,5.6552124
09/19,5.9859176
09/20,5.386507
09/21,5.0401597
09/22,4.9119883
09/23,5.2452235
09/24,5.4890785
09/25,5.491953
09/26,4.9927616
09/27,4.9702144
09/28,5.4974585
09/29,5.2207522
09/30,5.0387697
10/01,5.3040924
10/02,5.6310525
10/03,5.8306403
10/04,5.4211245
10/05,5.7683783
10/06,5.649615
10/07,5.4643736
10/08,5.910616
10/09,5.5358152
10/10,4.972171
10/11,4.978579
10/12,4.8085427
10/13,5.1986136
10/14,5.458366
10/15,5.390909
10/16,5.7395945
10/17,5.691958
10/18,5.475998
10/19,5.5306315
10/20,5.8081236
10/21,5.697901
10/22,5.3571043
10/23,5.3958745
10/24,5.3980007
10/25,5.9046946
10/26,5.6669927
10/27,5.504506
10/28,5.8098025
10/29,5.592229
10/30,5.207502
10/31,6.1228385
11/01,6.016575
11/02,5.7899847
11/03,5.5478
11/04,5.4588957
11/05,5.3665586
11/06,5.812095
11/07,5.768205
11/08,5.642796
11/09,5.5088053
11/10,4.8655305
11/11,4.9727077
11/12,4.425125
11/13,4.9497147
11/14,5.026084
11/15,4.921209
11/16,5.1274014
11/17,4.740009
11/18,4.2497673
11/19,4.7934904
11/20,5.760451
11/21,5.4037704
11/22,5.0473056
11/23,5.0099545
11/24,4.776788
11/25,4.554188
11/26,4.2326784
11/27,3.7242084
11/28,4.5728984
11/29,5.396109
11/30,4.5827456
12/01,4.489942
12/02,4.26007
12/03,3.8497052
12/04,3.3480635
12/05,3.127388
12/06,3.7164328
12/07,3.849318
12/08,3.1733432
12/09,2.287241
12/10,3.083012
12/11,4.081756
12/12,3.8991477
12/13,3.416511
12/14,3.4065704
12/15,3.535062
12/16,2.4151435
12/17,2.2411165
12/18,2.5986302
12/19,2.355066
12/20,2.372308
12/21,2.0284224
12/22,2.2437336
12/23,2.067887
12/24,1.4560106
12/25,1.1516252
12/26,0.67544574
12/27,1.1156057
12/28,1.1371317
12/29,0.6842959
12/30,0.71818364
12/31,1.421642
