time,vwind
01/01,0.90595376
01/02,0.8393902
01/03,0.9036051
01/04,1.3010219
01/05,0.531411
01/06,0.17065492
01/07,-0.4824615
01/08,-0.27153155
01/09,0.40993488
01/10,0.6818242
01/11,0.05121089
01/12,0.30664733
01/13,0.44119212
01/14,0.37124917
01/15,0.30119663
01/16,0.26330453
01/17,-0.5387455
01/18,-0.33706075
01/19,-0.1787803
01/20,-0.6178388
01/21,-0.7944345
01/22,-0.06491145
01/23,-0.2441698
01/24,-0.6836374
01/25,-0.27202982
01/26,-0.24831614
01/27,-0.55126995
01/28,-0.41310966
01/29,0.2358869
01/30,0.5389638
01/31,-0.14092985
02/01,-0.24297646
02/02,-0.6470512
02/03,0.036249585
02/04,-0.25009078
02/05,-0.37371898
02/06,-0.5357809
02/07,-0.7667716
02/08,-1.3353921
02/09,-1.2606469
02/10,-0.414199
02/11,-0.325461
02/12,-1.1322591
02/13,-1.4186425
02/14,-1.1490287
02/15,-0.7365362
02/16,-0.4303839
02/17,-1.002453
02/18,-1.0791742
02/19,-1.1605157
02/20,-1.3424376
02/21,-1.5354811
02/22,-1.8636719
02/23,-1.9010606
02/24,-1.6865777
02/25,-1.2901026
02/26,-1.888968
02/27,-1.882925
02/28,-1.7915186
02/29,-1.9666666
03/01,-1.7067037
03/02,-1.6860528
03/03,-1.8355776
03/04,-1.929947
03/05,-1.6484632
03/06,-1.7084259
03/07,-2.1217537
03/08,-2.085992
03/09,-1.5820389
03/10,-2.1244395
03/11,-2.0085218
03/12,-2.2588642
03/13,-1.8568274
03/14,-1.836866
03/15,-2.2600303
03/16,-2.6445014
03/17,-2.9642878
03/18,-2.8129175
03/19,-3.057533
03/20,-2.3883996
03/21,-2.338301
03/22,-2.4413607
03/23,-2.105282
03/24,-1.6004359
03/25,-1.8539032
03/26,-2.5803204
03/27,-2.7014039
03/28,-2.1568935
03/29,-2.5237417
03/30,-2.7911232
03/31,-2.783428
04/01,-2.3091533
04/02,-3.0131438
04/03,-2.9741027
04/04,-3.635443
04/05,-2.9723768
04/06,-2.6728842
04/07,-2.4570885
04/08,-2.414741
04/09,-2.2089741
04/10,-2.4935482
04/11,-2.4669533
04/12,-2.6970797
04/13,-3.2774684
04/14,-3.2308874
04/15,-2.41971
04/16,-3.013118
04/17,-3.0016487
04/18,-2.5253594
04/19,-2.9183419
04/20,-3.1863155
04/21,-3.3591273
04/22,-3.1569474
04/23,-2.2783165
04/24,-3.1876893
04/25,-2.3363175
04/26,-2.2083633
04/27,-2.4964075
04/28,-2.408961
04/29,-2.8450942
04/30,-2.689513
05/01,-2.3222694
05/02,-2.345759
05/03,-2.723903
05/04,-2.6984468
05/05,-2.5104585
05/06,-2.830451
05/07,-1.9429872
05/08,-1.4268147
05/09,-1.8098642
05/10,-2.0829215
05/11,-1.7110807
05/12,-1.2979277
05/13,-1.0055761
05/14,-0.98845744
05/15,-2.0392897
05/16,-1.4819494
05/17,-1.2372829
05/18,-1.1506747
05/19,-1.9117012
05/20,-2.447939
05/21,-1.9244407
05/22,-1.3844994
05/23,-1.5383897
05/24,-1.4590212
05/25,-1.5704604
05/26,-1.3378738
05/27,-0.89836216
05/28,-0.7944038
05/29,-0.9583675
05/30,-1.1695193
05/31,-0.5736966
06/01,-0.36220446
06/02,-0.65692616
06/03,-0.55132145
06/04,-1.2149628
06/05,-0.30377245
06/06,-0.639491
06/07,-0.6475063
06/08,-1.1309296
06/09,-1.019447
06/10,-0.3064064
06/11,-0.6844515
06/12,-0.07593866
06/13,-0.11949542
06/14,-0.4383581
06/15,-0.87089956
06/16,-0.31063688
06/17,0.7402456
06/18,0.31763986
06/19,0.14573221
06/20,0.48302484
06/21,0.14261305
06/22,0.18340151
06/23,0.83068746
06/24,0.30226895
06/25,0.19178899
06/26,0.5310172
06/27,0.75308204
06/28,0.4236526
06/29,0.3214089
06/30,0.693599
07/01,0.5533437
07/02,0.6466821
07/03,0.72275335
07/04,1.0908656
07/05,0.87815416
07/06,0.39121082
07/07,1.8354204
07/08,1.2140187
07/09,1.2381879
07/10,1.1623334
07/11,1.7920172
07/12,1.1451066
07/13,0.53569484
07/14,1.4414587
07/15,1.5489354
07/16,1.3801336
07/17,1.746796
07/18,1.4909748
07/19,2.0284023
07/20,1.9908558
07/21,1.8207877
07/22,1.5546075
07/23,1.4230968
07/24,1.9242798
07/25,1.9386204
07/26,2.554938
07/27,2.467414
07/28,2.3999758
07/29,2.0977674
07/30,1.886972
07/31,1.5990813
08/01,2.1096866
08/02,2.3000436
08/03,2.143835
08/04,2.3844113
08/05,2.7078032
08/06,2.4939992
08/07,3.4909754
08/08,3.6406202
08/09,2.021471
08/10,2.8180742
08/11,2.8987994
08/12,2.9864578
08/13,2.5488033
08/14,2.2393777
08/15,3.0909321
08/16,3.237806
08/17,2.8232496
08/18,2.9520075
08/19,2.5606775
08/20,2.774644
08/21,2.927799
08/22,2.9726956
08/23,3.0186946
08/24,3.0778818
08/25,3.0385716
08/26,2.837728
08/27,2.9409103
08/28,3.35841
08/29,3.291808
08/30,3.3390656
08/31,3.4165006
09/01,3.3935568
09/02,3.4420638
09/03,3.4722576
09/04,3.6334274
09/05,3.2578135
09/06,2.8566527
09/07,3.1531448
09/08,3.405244
09/09,3.7751355
09/10,3.205331
09/11,3.2388604
09/12,3.594308
09/13,2.9854865
09/14,2.698713
09/15,3.2619238
09/16,3.1058261
09/17,3.2831664
09/18,3.5811067
09/19,3.4593241
09/20,2.9098747
09/21,2.7719
09/22,3.155177
09/23,3.2295666
09/24,3.4505236
09/25,3.3205385
09/26,2.6590216
09/27,2.6622036
09/28,2.7258675
09/29,2.320698
09/30,2.466452
10/01,3.4075136
10/02,4.041144
10/03,3.709596
10/04,3.010636
10/05,3.422465
10/06,3.9357321
10/07,3.270874
10/08,3.3242128
10/09,3.0510268
10/10,2.8794692
10/11,3.5014725
10/12,3.4634743
10/13,3.3335342
10/14,3.592712
10/15,3.5686185
10/16,2.684138
10/17,2.529087
10/18,3.0011165
10/19,3.0550053
10/20,3.072489
10/21,2.941463
10/22,2.7292206
10/23,2.9601278
10/24,3.2866137
10/25,3.0830903
10/26,3.12777
10/27,3.319183
10/28,2.8650284
10/29,2.614695
10/30,2.7511828
10/31,2.6927395
11/01,3.5024111
11/02,3.0645583
11/03,2.564258
11/04,2.7644873
11/05,2.6628282
11/06,2.4952571
11/07,2.389388
11/08,2.7370777
11/09,2.619224
11/10,2.5753558
11/11,2.1723204
11/12,2.2316668
11/13,2.5914264
11/14,2.4166276
11/15,2.0150266
11/16,2.3376346
11/17,2.6958003
11/18,2.3418877
11/19,2.226369
11/20,2.3317857
11/21,1.9522802
11/22,1.96069
11/23,2.0771866
11/24,2.0305295
11/25,1.38189
11/26,1.4745052
11/27,1.6888921
11/28,2.5791588
11/29,2.2215073
11/30,1.3723073
12/01,1.6399499
12/02,1.9650886
12/03,1.7964454
12/04,1.8928051
12/05,1.764182
12/06,1.6110358
12/07,1.2959554
12/08,1.045345
12/09,1.2183678
12/10,1.1877259
12/11,1.0525798
12/12,1.1974702
12/13,1.739987
12/14,0.77956605
12/15,1.4386301
12/16,2.1504781
12/17,1.5205836
12/18,0.9410259
12/19,0.34686613
12/20,0.07869459
12/21,0.45192334
12/22,0.5652227
12/23,0.33360186
12/24,0.83853716
12/25,0.7078306
12/26,0.22589105
12/27,0.29620394
12/28,0.89620537
12/29,1.1434641
12/30,1.1057882
12/31,1.513751
