time,vwind
01/01,-0.059769392
01/02,-0.03140123
01/03,0.45279577
01/04,0.22467731
01/05,0.5155308
01/06,0.15635815
01/07,0.6345451
01/08,-0.14757313
01/09,0.31041285
01/10,-0.044695903
01/11,-0.31264392
01/12,-0.27784404
01/13,-0.2696664
01/14,-0.11508816
01/15,-0.15439555
01/16,-0.6310987
01/17,-0.59099585
01/18,-0.21195477
01/19,-0.2066095
01/20,-0.80593526
01/21,-1.306341
01/22,-0.3116551
01/23,-0.23354535
01/24,-0.5207108
01/25,-0.8245853
01/26,-0.6346225
01/27,-0.80352783
01/28,-1.103578
01/29,-1.5352572
01/30,-1.1108019
01/31,-1.140629
02/01,-1.2643557
02/02,-1.2100708
02/03,-1.2206435
02/04,-0.79295987
02/05,-1.1875622
02/06,-1.3055698
02/07,-0.4948074
02/08,-0.36005276
02/09,-0.747604
02/10,-0.77428454
02/11,-0.32749027
02/12,-0.66473067
02/13,-0.8907654
02/14,-0.6527274
02/15,-1.0976263
02/16,-1.3728541
02/17,-1.2696273
02/18,-1.8992671
02/19,-2.0394688
02/20,-1.2401984
02/21,-1.1263019
02/22,-1.2782689
02/23,-1.2736202
02/24,-0.58200103
02/25,-0.8675914
02/26,-0.50795186
02/27,-0.84278816
02/28,-1.1360893
02/29,-1.2590859
03/01,-1.2652413
03/02,-1.0554068
03/03,-0.7531687
03/04,-1.2403727
03/05,-1.0232683
03/06,-0.4453183
03/07,-0.43254298
03/08,-0.6438587
03/09,-1.0912954
03/10,-0.9989782
03/11,-0.9581129
03/12,-0.71221375
03/13,-0.6793928
03/14,-1.2249396
03/15,-1.0921588
03/16,-0.93027085
03/17,-1.1253538
03/18,-1.4497868
03/19,-1.6184745
03/20,-1.6370566
03/21,-1.331007
03/22,-0.5997799
03/23,-0.9294347
03/24,-1.9521815
03/25,-1.5901544
03/26,-1.2879708
03/27,-1.4970214
03/28,-1.8453453
03/29,-1.7836263
03/30,-1.0358781
03/31,-1.995352
04/01,-1.6551335
04/02,-1.6536785
04/03,-1.6451237
04/04,-1.0999866
04/05,-1.5589607
04/06,-1.6228157
04/07,-0.72025603
04/08,-0.5368005
04/09,-0.901706
04/10,-1.4650064
04/11,-1.3719491
04/12,-1.2180582
04/13,-2.019758
04/14,-1.4452852
04/15,-0.63565063
04/16,-0.66361684
04/17,-1.3290517
04/18,-0.93902844
04/19,-0.36358237
04/20,-1.0919081
04/21,-0.978309
04/22,-0.9358701
04/23,-0.8996098
04/24,-1.292252
04/25,-0.7035374
04/26,-0.81790876
04/27,-1.0676781
04/28,-0.99842644
04/29,-0.9844381
04/30,-1.2836529
05/01,-1.2710149
05/02,-0.6537913
05/03,-0.61446464
05/04,-0.57639956
05/05,-1.1302246
05/06,-1.0552199
05/07,-0.6867061
05/08,-0.31865376
05/09,-0.46601564
05/10,-0.31617975
05/11,-0.50552547
05/12,0.50044143
05/13,-0.031708527
05/14,-0.05457931
05/15,-0.18785655
05/16,-0.23521748
05/17,0.8409688
05/18,-0.53750783
05/19,-0.9058238
05/20,-0.70366037
05/21,0.03240878
05/22,0.047576483
05/23,-0.24243286
05/24,-0.3251246
05/25,-0.5022167
05/26,0.46850124
05/27,0.55042136
05/28,-0.063483104
05/29,-0.58642393
05/30,-0.17260472
05/31,0.48302802
06/01,-0.2456747
06/02,-0.43986773
06/03,-0.044021487
06/04,-0.6948774
06/05,-0.22758539
06/06,0.08879046
06/07,-0.10713897
06/08,-0.25183362
06/09,-0.044340912
06/10,-0.243823
06/11,0.5988555
06/12,-0.21651885
06/13,0.07463046
06/14,-0.06242899
06/15,0.0442234
06/16,0.42325407
06/17,0.42119157
06/18,0.725754
06/19,0.5840127
06/20,0.16946597
06/21,0.80585366
06/22,0.19069791
06/23,0.68667257
06/24,0.6371544
06/25,0.793261
06/26,1.2578473
06/27,1.1813933
06/28,0.81509054
06/29,0.6232529
06/30,0.41123667
07/01,0.39248925
07/02,0.592203
07/03,0.6613836
07/04,0.34501985
07/05,0.22918965
07/06,0.23289545
07/07,0.84199995
07/08,1.2363086
07/09,0.5095166
07/10,0.6641417
07/11,0.7802898
07/12,0.723
07/13,0.19726406
07/14,0.47416723
07/15,1.07625
07/16,1.0866638
07/17,0.26871163
07/18,0.05501156
07/19,1.3515936
07/20,1.4758407
07/21,0.86383456
07/22,0.6888359
07/23,0.87568176
07/24,0.77799344
07/25,0.9711239
07/26,0.7469805
07/27,1.1928326
07/28,0.86589193
07/29,0.79207987
07/30,0.18275854
07/31,0.44262686
08/01,0.62129176
08/02,0.9113514
08/03,1.2269846
08/04,1.3542117
08/05,0.7906865
08/06,1.2286298
08/07,1.7490317
08/08,1.6254776
08/09,0.9400182
08/10,1.0777524
08/11,1.5402853
08/12,1.2134697
08/13,0.5512913
08/14,0.68403584
08/15,1.0644433
08/16,1.0144378
08/17,1.0636691
08/18,1.2656391
08/19,0.91838187
08/20,1.714616
08/21,1.6535947
08/22,1.2484813
08/23,0.046452925
08/24,0.93936044
08/25,1.0472792
08/26,0.9725069
08/27,0.6450268
08/28,0.52729666
08/29,1.3802352
08/30,1.2150232
08/31,0.39722258
09/01,0.8279403
09/02,0.81948954
09/03,0.7433267
09/04,0.9827896
09/05,0.9247528
09/06,1.3966421
09/07,0.90195096
09/08,1.2972684
09/09,1.8068
09/10,1.2629764
09/11,1.6954246
09/12,1.3921633
09/13,0.9776133
09/14,0.9209627
09/15,0.78991485
09/16,0.87905395
09/17,1.3351356
09/18,1.560528
09/19,0.94358456
09/20,0.48254216
09/21,0.93461156
09/22,1.3994884
09/23,1.3276402
09/24,1.1071682
09/25,1.0947907
09/26,1.0286313
09/27,0.7231432
09/28,0.59877
09/29,0.5157158
09/30,0.77697355
10/01,0.8147036
10/02,0.67624545
10/03,1.0886841
10/04,1.4168253
10/05,1.4579899
10/06,1.4077126
10/07,0.975742
10/08,1.7984846
10/09,1.6229576
10/10,1.4463627
10/11,1.238342
10/12,1.2045926
10/13,0.8202275
10/14,1.6007801
10/15,1.7932733
10/16,1.0730994
10/17,0.22639659
10/18,0.8281451
10/19,1.2446828
10/20,1.3573805
10/21,1.5112715
10/22,1.4472991
10/23,0.9581083
10/24,1.1998802
10/25,1.4495316
10/26,1.0763079
10/27,0.38539603
10/28,0.8939144
10/29,0.52752346
10/30,0.47308463
10/31,1.127076
11/01,1.3998622
11/02,0.9579596
11/03,0.47911444
11/04,0.48310453
11/05,1.431827
11/06,1.5497726
11/07,0.7986847
11/08,1.0061814
11/09,1.6988658
11/10,1.2132554
11/11,0.32349846
11/12,0.81662065
11/13,1.6323853
11/14,1.0199224
11/15,0.6571583
11/16,0.6849901
11/17,1.2995633
11/18,1.0772905
11/19,0.33010837
11/20,1.001638
11/21,0.9100205
11/22,0.43801412
11/23,0.47954127
11/24,0.9513128
11/25,0.7611399
11/26,0.71149504
11/27,0.7564917
11/28,1.4803267
11/29,0.64481413
11/30,0.856988
12/01,0.7055698
12/02,1.0291375
12/03,0.88024455
12/04,0.43590313
12/05,0.10046341
12/06,1.0139616
12/07,1.0710791
12/08,0.5033375
12/09,-0.001500705
12/10,0.23388968
12/11,0.0872803
12/12,0.38041607
12/13,0.66130805
12/14,-0.01526052
12/15,0.09715046
12/16,0.21456024
12/17,0.5805996
12/18,0.31332266
12/19,-0.43151784
12/20,-0.4557528
12/21,-0.44253653
12/22,-0.4173199
12/23,-0.2995353
12/24,-0.47153836
12/25,-0.30481765
12/26,-0.47540852
12/27,-0.40326604
12/28,0.003257947
12/29,0.31196877
12/30,0.20617786
12/31,0.33748066
