time,vwind
09/27,0.33813092
09/28,-0.5920759
09/29,-0.88200724
09/30,-1.1051602
10/01,-0.03801798
10/02,0.5819179
10/03,0.5616605
10/04,0.36235636
10/05,-0.20129278
10/06,-0.05113657
10/07,0.0036995935
10/08,-0.35654256
10/09,-0.37699446
10/10,-0.31733438
10/11,-0.32587323
10/12,-0.19630283
10/13,0.7703777
10/14,0.6283359
10/15,-0.26377466
10/16,-0.8449983
10/17,-0.35807005
10/18,-0.49289
10/19,-0.6595661
10/20,-0.48550215
10/21,-0.29563895
10/22,0.05920429
10/23,-0.6636129
10/24,-0.7475762
10/25,0.09794978
10/26,-0.2802342
10/27,-0.22175203
10/28,-0.5295599
10/29,-1.0123883
10/30,-0.11959009
10/31,0.42820334
11/01,-0.2368746
11/02,-0.68845564
11/03,-0.5329496
11/04,-0.107030086
11/05,-0.12069503
11/06,0.021449516
11/07,0.08956064
11/08,-0.73696876
11/09,-0.91368043
11/10,-0.22355777
11/11,0.3656928
11/12,0.14625314
11/13,-0.71900904
11/14,-1.0042268
11/15,-0.794285
11/16,-0.6934848
11/17,-1.2979956
11/18,-1.2654899
11/19,-0.85844105
11/20,-0.40663263
11/21,-0.61918634
11/22,-0.54189444
11/23,-0.41730344
11/24,-0.9741113
11/25,-0.70209634
11/26,-0.84291416
11/27,-1.2775182
11/28,-0.77822703
11/29,-0.3184577
11/30,-0.41303965
12/01,-0.89723223
12/02,-1.1529462
12/03,-0.6703632
12/04,-0.69220954
12/05,-0.49606156
12/06,-1.2251818
12/07,-1.3379029
12/08,-1.0222064
12/09,-0.5379762
12/10,-0.52583605
12/11,-0.592413
12/12,-0.79886776
12/13,-0.63039994
12/14,-0.55438226
12/15,-1.3097397
12/16,-1.8943944
12/17,-1.4991122
12/18,-0.74850464
12/19,-0.73764235
12/20,-1.12687
12/21,-1.3533705
12/22,-1.4293298
12/23,-1.5291901
12/24,-1.2926081
12/25,-1.3897979
12/26,-1.1334835
12/27,-1.3063517
12/28,-1.3417157
12/29,-1.518722
12/30,-1.1346152
12/31,-1.483945
