time,vwind
01/01,2.6365976
01/02,2.1889007
01/03,2.1942465
01/04,2.3371282
01/05,2.0870044
01/06,1.7290552
01/07,1.9508042
01/08,1.9927852
01/09,1.7117393
01/10,1.8132577
01/11,1.9857837
01/12,1.871299
01/13,1.3598579
01/14,1.6729915
01/15,1.8444728
01/16,1.8482517
01/17,1.8327628
01/18,1.6876988
01/19,1.5971996
01/20,1.8589256
01/21,1.9254882
01/22,1.8663571
01/23,2.048482
01/24,2.1015766
01/25,1.7278081
01/26,1.8452772
01/27,1.7833642
01/28,1.4121478
01/29,1.4753261
01/30,1.5585586
01/31,1.630451
02/01,1.4530631
02/02,1.4045925
02/03,1.6020983
02/04,1.4585669
02/05,1.0783366
02/06,1.1023113
02/07,1.1685972
02/08,1.2838472
02/09,1.5809385
02/10,1.3074522
02/11,0.75537246
02/12,0.650072
02/13,1.1105068
02/14,0.9870397
02/15,0.6312198
02/16,0.3022411
02/17,0.21658903
02/18,0.69976
02/19,0.17101108
02/20,0.03042393
02/21,0.37237468
02/22,0.50005394
02/23,0.15792646
02/24,-0.037541706
02/25,0.49328884
02/26,0.46617046
02/27,0.48077053
02/28,-0.16532737
02/29,0.10382598
03/01,0.24006797
03/02,0.21713956
03/03,0.2863855
03/04,0.25593168
03/05,0.30598015
03/06,0.4269448
03/07,0.5631203
03/08,0.23085484
03/09,0.114458196
03/10,-0.8664641
03/11,-0.6235031
03/12,-0.55583537
03/13,-0.44760242
03/14,-0.0065931873
03/15,-0.102494046
03/16,0.09093135
03/17,-0.43052372
03/18,-1.0053493
03/19,-0.12386862
03/20,0.3830458
03/21,-0.6075
03/22,-0.61857563
03/23,0.087626435
03/24,-0.3102104
03/25,0.13563451
03/26,0.110039346
03/27,-0.06411134
03/28,-0.2414338
03/29,-0.44032562
03/30,-0.4842963
03/31,-0.4410767
04/01,-0.51079094
04/02,0.15511489
04/03,0.04425249
04/04,-0.006626716
04/05,0.23180948
04/06,0.54175526
04/07,0.5627686
04/08,0.042355135
04/09,0.06735554
04/10,-0.090172306
04/11,-0.5538896
04/12,-0.41366658
04/13,0.14595799
04/14,0.6201445
04/15,-0.28280076
04/16,-0.10867656
04/17,0.33812886
04/18,0.55746347
04/19,0.32515213
04/20,0.7217555
04/21,0.59728414
04/22,0.49708843
04/23,0.36636636
04/24,0.46390507
04/25,0.65115654
04/26,0.5228798
04/27,0.18461448
04/28,0.54396427
04/29,1.5031108
04/30,1.097865
05/01,0.8726255
05/02,1.1656276
05/03,1.4470934
05/04,0.9941429
05/05,1.4662731
05/06,1.4672095
05/07,1.6994361
05/08,1.7905482
05/09,1.4916154
05/10,1.9175078
05/11,2.387994
05/12,2.325133
05/13,1.5391029
05/14,1.4945385
05/15,1.6496192
05/16,1.6707823
05/17,1.9522084
05/18,1.7479894
05/19,1.7911975
05/20,2.0036604
05/21,1.8620878
05/22,2.1208575
05/23,2.2309566
05/24,2.384732
05/25,1.7939517
05/26,1.7545763
05/27,2.1718025
05/28,1.845593
05/29,1.7236937
05/30,2.2913938
05/31,2.5177133
06/01,2.447202
06/02,2.2992246
06/03,2.071721
06/04,1.8121445
06/05,1.7115519
06/06,2.215608
06/07,2.7164247
06/08,2.0703
06/09,1.8022369
06/10,1.8047516
06/11,2.0531223
06/12,2.3440585
06/13,2.6760952
06/14,1.9791292
06/15,2.4670959
06/16,2.2141426
06/17,1.9938812
06/18,1.7617127
06/19,2.1973193
06/20,2.2846212
06/21,2.6616037
06/22,2.6265385
06/23,2.909384
06/24,2.5961246
06/25,2.8985083
06/26,2.8205433
06/27,2.6835403
06/28,2.8583934
06/29,2.6679308
06/30,2.4467595
07/01,2.4740841
07/02,2.757523
07/03,2.4389486
07/04,2.5856705
07/05,2.6302953
07/06,2.8227675
07/07,2.7400947
07/08,2.3678699
07/09,2.428703
07/10,2.7646785
07/11,2.6143408
07/12,2.6937413
07/13,2.4766364
07/14,2.8731902
07/15,2.71361
07/16,2.9349344
07/17,2.8818612
07/18,3.0861392
07/19,2.8537395
07/20,2.9105642
07/21,2.666675
07/22,2.9673429
07/23,3.404283
07/24,3.266669
07/25,2.7548165
07/26,2.8810606
07/27,3.108101
07/28,3.2439642
07/29,3.0122888
07/30,2.525932
07/31,2.4951525
08/01,3.0051885
08/02,3.1986816
08/03,2.9781685
08/04,3.1556456
08/05,3.203742
08/06,3.0145342
08/07,3.406787
08/08,3.3255644
08/09,3.2332478
08/10,3.1181438
08/11,3.1561873
08/12,3.165597
08/13,3.3368118
08/14,3.5798035
08/15,3.6167715
08/16,3.3306763
08/17,3.2108192
08/18,3.353995
08/19,3.562411
08/20,3.031434
08/21,2.7783463
08/22,2.9292614
08/23,2.8980942
08/24,3.14052
08/25,3.254966
08/26,3.5488462
08/27,3.2886703
08/28,2.9887755
08/29,3.2028494
08/30,3.4010584
08/31,3.486138
09/01,3.4583535
09/02,3.6725435
09/03,3.4317706
09/04,2.9926035
09/05,3.1178231
09/06,3.1492443
09/07,3.5557334
09/08,3.0142155
09/09,3.1092324
09/10,3.1533828
09/11,2.82297
09/12,3.1770494
09/13,3.0757701
09/14,2.9883509
09/15,3.5037766
09/16,3.5037045
09/17,3.5082524
09/18,3.1880825
09/19,3.1518219
09/20,3.2953427
09/21,3.5420513
09/22,3.5174625
09/23,3.4388533
09/24,3.3523219
09/25,3.1804545
09/26,3.216678
09/27,3.306366
09/28,2.9693081
09/29,3.1113987
09/30,3.3309617
10/01,3.3947024
10/02,3.3030598
10/03,3.0481932
10/04,2.8405375
10/05,2.9313421
10/06,2.941699
10/07,3.0537505
10/08,2.9283862
10/09,3.1863794
10/10,3.118605
10/11,3.0238624
10/12,3.050031
10/13,2.7825737
10/14,2.9302578
10/15,2.7740483
10/16,2.8491204
10/17,3.2451358
10/18,3.204245
10/19,2.9363031
10/20,2.804611
10/21,3.0733314
10/22,3.2083347
10/23,2.8221498
10/24,2.6723754
10/25,3.0045068
10/26,2.772898
10/27,2.6674683
10/28,2.7471573
10/29,2.728006
10/30,2.7538803
10/31,2.915526
11/01,3.2999768
11/02,2.8381984
11/03,2.608007
11/04,2.808675
11/05,2.9400725
11/06,2.7318692
11/07,2.9095302
11/08,2.8707042
11/09,2.9270444
11/10,3.232655
11/11,3.2235255
11/12,3.044203
11/13,3.2266736
11/14,3.0759695
11/15,2.5784621
11/16,2.5442746
11/17,2.0328069
11/18,2.2879567
11/19,2.2965
11/20,2.315607
11/21,2.8709836
11/22,2.6477747
11/23,2.4089675
11/24,2.3535924
11/25,2.408701
11/26,2.6920857
11/27,2.4334416
11/28,2.583577
11/29,2.7674668
11/30,2.753305
12/01,2.6243093
