time,vwind
01/01,-1.4669898
01/02,-1.7224381
01/03,-2.1867752
01/04,-1.9007835
01/05,-1.6303283
01/06,-2.0954678
01/07,-2.2068925
01/08,-1.9500046
01/09,-2.0772865
01/10,-1.9748518
01/11,-2.0106926
01/12,-2.0178623
01/13,-2.6265085
01/14,-2.5883787
01/15,-2.6596246
01/16,-2.3771172
01/17,-2.2852166
01/18,-2.2565303
01/19,-2.5554404
01/20,-2.3404627
01/21,-2.7452435
01/22,-2.2465925
01/23,-2.169315
01/24,-1.7666224
01/25,-2.7049277
01/26,-3.2048914
01/27,-2.38051
01/28,-1.8100034
01/29,-2.53641
01/30,-1.896149
01/31,-2.3540423
02/01,-2.5648286
02/02,-2.4984257
02/03,-1.8300576
02/04,-2.0034447
02/05,-2.4316902
02/06,-2.689987
02/07,-2.6795092
02/08,-2.4285138
02/09,-2.1836708
02/10,-2.2950623
02/11,-1.8874924
02/12,-1.9927123
02/13,-1.6522205
02/14,-1.814266
02/15,-2.2882683
02/16,-2.825885
02/17,-3.0147002
02/18,-2.9746997
02/19,-3.3147767
02/20,-2.6840873
02/21,-1.8201334
02/22,-1.66644
02/23,-2.281695
02/24,-2.0614722
02/25,-1.0923656
02/26,-1.6187252
02/27,-1.0690948
02/28,-1.4183159
02/29,-1.5922657
03/01,-2.0289974
03/02,-2.3869817
03/03,-1.7740824
03/04,-2.14074
03/05,-2.3584304
03/06,-2.451898
03/07,-2.494868
03/08,-2.0102391
03/09,-1.4828806
03/10,-1.5337027
03/11,-1.4538833
03/12,-1.5664966
03/13,-1.8369961
03/14,-1.7698368
03/15,-1.8628485
03/16,-1.6449102
03/17,-1.2273637
03/18,-0.9846568
03/19,-0.7561964
03/20,-0.89937055
03/21,-1.7436997
03/22,-2.3356204
03/23,-1.311262
03/24,-0.8869445
03/25,-0.9631159
03/26,-0.68809193
03/27,-0.581184
03/28,-0.60627794
03/29,-0.8127243
03/30,-0.6309641
03/31,-0.37185556
04/01,-0.8270711
04/02,-0.8712102
04/03,-0.9861568
04/04,-1.1726941
04/05,-1.4209745
04/06,-1.0989
04/07,-0.20764141
04/08,-0.42588276
04/09,-0.56048393
04/10,-0.84388494
04/11,-0.6311635
04/12,-0.60177517
04/13,-1.1233803
04/14,-1.3016012
04/15,-1.4931446
04/16,-0.96874124
04/17,-0.95016634
04/18,-1.1980546
04/19,-0.6099296
04/20,-0.8613272
04/21,-0.7806771
04/22,-0.7744791
04/23,-0.49236628
04/24,-0.574821
04/25,-0.82681894
04/26,-0.47505498
04/27,-0.68077475
04/28,-0.0030464106
04/29,-0.40647095
04/30,-0.24808553
05/01,-0.9679501
05/02,-0.11615851
05/03,0.33251104
05/04,-0.01755855
05/05,0.049792122
05/06,-0.3985777
05/07,-0.4854024
05/08,-0.4690471
05/09,-0.2783032
05/10,0.048914704
05/11,-0.20271973
05/12,-0.7442279
05/13,0.017043656
05/14,0.540716
05/15,-0.64098054
05/16,-0.5257126
05/17,0.51618576
05/18,0.2058607
05/19,-0.25878555
05/20,-0.47829115
05/21,-0.23961757
05/22,-0.05893358
05/23,-0.27687922
05/24,0.04981364
05/25,0.10180882
05/26,0.47940406
05/27,0.20606956
05/28,0.13136289
05/29,0.5053407
05/30,-0.095216416
05/31,0.6371806
06/01,-0.061893832
06/02,-0.21285829
06/03,0.2762889
06/04,0.24262786
06/05,0.2678108
06/06,0.11851892
06/07,0.4556177
06/08,0.37031627
06/09,0.1015501
06/10,0.8955837
06/11,-0.41543078
06/12,-0.5614933
06/13,0.28954148
06/14,1.3202066
06/15,0.75518274
06/16,0.27796325
06/17,0.36285642
06/18,0.5718392
06/19,1.0518509
06/20,0.8668546
06/21,0.65866166
06/22,1.3101519
06/23,1.0319668
06/24,1.1325201
06/25,1.0483733
06/26,0.7618754
06/27,0.9126878
06/28,0.3576289
06/29,0.28504276
06/30,0.2540046
07/01,0.444564
07/02,0.7852179
07/03,0.64145917
07/04,0.20306586
07/05,0.13565114
07/06,0.47508502
07/07,0.8988293
07/08,0.01664311
07/09,0.38976565
07/10,0.46696097
07/11,0.1769671
07/12,0.49388617
07/13,0.62574273
07/14,0.45905656
07/15,1.072933
07/16,0.6851762
07/17,0.6611964
07/18,0.84228987
07/19,0.9740784
07/20,1.3174951
07/21,1.0083311
07/22,0.81544554
07/23,0.87951887
07/24,0.2712246
07/25,0.5655701
07/26,1.0588247
07/27,0.8987502
07/28,0.3658103
07/29,0.39658684
07/30,0.7042905
07/31,0.7167018
08/01,0.6609542
08/02,0.9372651
08/03,1.2707978
08/04,0.8797397
08/05,0.44486722
08/06,0.009081981
08/07,0.19826986
08/08,0.2301582
08/09,0.9612894
08/10,0.84862494
08/11,0.77720284
08/12,0.33056703
08/13,0.30369976
08/14,-0.070878506
08/15,-0.61159796
08/16,-0.641191
08/17,-0.29513612
08/18,-0.07474453
08/19,-0.69533455
08/20,0.051608883
08/21,0.35201856
08/22,0.8461492
08/23,0.9483683
08/24,0.7120129
08/25,0.3017869
08/26,0.1645148
08/27,0.7453114
08/28,0.49388936
08/29,0.8600243
08/30,1.2812873
08/31,-0.035293166
09/01,0.60462546
09/02,-0.03908375
09/03,-0.09798676
09/04,0.6604335
09/05,0.96312445
09/06,0.7271027
09/07,0.070077516
09/08,0.09531798
09/09,0.05892629
09/10,0.7747372
09/11,0.29776534
09/12,-0.21334134
09/13,0.4620449
09/14,-0.048014272
09/15,-0.52253443
09/16,-0.2751212
09/17,-0.045072176
09/18,0.5503144
09/19,0.10844166
09/20,-0.51521975
09/21,-0.024646802
09/22,0.2651564
09/23,0.108243704
09/24,0.288981
09/25,0.37500134
09/26,0.9963998
09/27,0.29688928
09/28,-0.20129599
09/29,0.43104136
09/30,0.40821102
10/01,0.5990017
10/02,0.9267763
10/03,0.7390123
10/04,0.06716841
10/05,0.042584136
10/06,0.112027235
10/07,-0.2232958
10/08,-0.046379827
10/09,-0.051076915
10/10,-0.3206576
10/11,-0.4545061
10/12,-0.7139371
10/13,-0.8164039
10/14,-0.80888903
10/15,-0.34401742
10/16,-0.14817318
10/17,-0.67212766
10/18,-0.87846863
10/19,-0.6663217
10/20,-0.5205069
10/21,-0.058815688
10/22,0.098055124
10/23,-0.6791441
10/24,-0.72211564
10/25,0.045822393
10/26,-0.2476974
10/27,-0.95454955
10/28,-1.3050154
10/29,-1.1246735
10/30,-0.8199643
10/31,-0.80454636
11/01,-1.0085647
11/02,-0.5358161
11/03,-0.40232962
11/04,-1.0241095
11/05,-0.7143146
11/06,-0.4613606
11/07,-1.2283316
11/08,-2.090584
