time,vwind
01/01,2.2212508
01/02,2.5845537
01/03,1.9478735
01/04,1.8333532
01/05,1.5575752
01/06,1.681139
01/07,1.5012952
01/08,1.9079198
01/09,1.5468464
01/10,1.7266728
01/11,2.2171106
01/12,2.2271836
01/13,0.8803584
01/14,0.67903596
01/15,0.9452391
01/16,1.2156947
01/17,1.0782785
01/18,0.79567766
01/19,0.5164669
01/20,1.2380445
01/21,0.9700094
01/22,0.5938045
01/23,0.91782826
01/24,0.96685463
01/25,0.87983483
01/26,1.2645313
01/27,0.9771258
01/28,0.70974857
01/29,0.8359634
01/30,0.57132256
01/31,0.22222745
02/01,0.26463518
02/02,0.2677289
02/03,0.6450222
02/04,0.72850287
02/05,-0.017904636
02/06,-0.16979323
02/07,-0.4186608
02/08,0.4529265
02/09,0.7550785
02/10,-0.19283022
02/11,-0.6269087
02/12,-0.7464908
02/13,-0.4158283
02/14,-0.17886205
02/15,-0.8137723
02/16,-1.1485986
02/17,-0.5925881
02/18,-0.6533981
02/19,-0.8586626
02/20,-1.3536466
02/21,-1.4820802
02/22,-1.2560511
02/23,-1.0564367
02/24,-1.777621
02/25,-0.78674287
02/26,-0.5057322
02/27,-0.4558753
02/28,-0.9205149
02/29,-0.8570738
03/01,-1.2168753
03/02,-0.98372024
03/03,-0.7802478
03/04,-1.3725456
03/05,-1.2336553
03/06,-1.5130662
03/07,-1.2696167
03/08,-2.0086725
03/09,-1.6287473
03/10,-1.9377458
03/11,-2.3633447
03/12,-2.2400954
03/13,-2.3937752
03/14,-2.2172527
03/15,-2.669518
03/16,-2.8105733
03/17,-2.7817624
03/18,-3.181342
03/19,-2.4972136
03/20,-1.3993391
03/21,-2.175098
03/22,-2.5803301
03/23,-2.4560578
03/24,-2.0242703
03/25,-1.6971987
03/26,-2.327651
03/27,-2.8417652
03/28,-2.0792763
03/29,-2.622466
03/30,-2.6435106
03/31,-2.817079
04/01,-3.0263367
04/02,-2.6499023
04/03,-2.467041
04/04,-2.5726254
04/05,-2.7185495
04/06,-2.3702104
04/07,-1.8208333
04/08,-1.9221631
04/09,-2.6339228
04/10,-2.3806512
04/11,-2.7258933
04/12,-3.2086947
04/13,-2.2620046
04/14,-1.8625787
04/15,-2.2209327
04/16,-2.0411634
04/17,-1.7334641
04/18,-1.9620264
04/19,-2.180853
04/20,-2.3061862
04/21,-1.9517314
04/22,-1.2383308
04/23,-1.8091664
04/24,-2.1208584
04/25,-1.615328
04/26,-1.428167
04/27,-1.5633763
04/28,-1.8986802
04/29,-0.74913055
04/30,-1.1096253
05/01,-1.1799182
05/02,-0.79443234
05/03,-1.2604268
05/04,-1.3164911
05/05,-1.2172623
05/06,-0.7007618
05/07,-0.28280678
05/08,-0.404952
05/09,-0.7641939
05/10,0.16428863
05/11,0.19456726
05/12,0.18286105
05/13,0.28157702
05/14,-0.35717115
05/15,0.54749715
05/16,0.4728317
05/17,0.28573453
05/18,0.6846628
05/19,0.3934915
05/20,-0.54199207
05/21,0.267037
05/22,0.49861473
05/23,0.68139
05/24,1.0096986
05/25,1.0267122
05/26,1.289339
05/27,1.6505411
05/28,1.5372344
05/29,1.324609
05/30,1.2407149
05/31,1.6184385
06/01,1.259453
06/02,1.1578275
06/03,0.8954087
06/04,1.1201116
06/05,0.4608271
06/06,1.038288
06/07,1.4837397
06/08,0.98426235
06/09,0.967947
06/10,1.2903239
06/11,1.400329
06/12,1.1722926
06/13,1.1628996
06/14,1.4485976
06/15,1.9788277
06/16,1.5728085
06/17,1.935635
06/18,1.6248468
06/19,1.1989983
06/20,2.0991414
06/21,2.3543365
06/22,2.2628148
06/23,2.2197964
06/24,2.669363
06/25,2.9592888
06/26,2.7293022
06/27,2.3407114
06/28,2.9294014
06/29,3.0487096
06/30,2.8608198
07/01,2.698635
07/02,2.9482334
07/03,3.1524725
07/04,2.7605221
07/05,2.4558835
07/06,3.4901829
07/07,3.3431594
07/08,3.2965157
07/09,2.9647753
07/10,2.8846023
07/11,2.9858627
07/12,3.0968158
07/13,3.1808455
07/14,3.5864747
07/15,3.2109137
07/16,3.468208
07/17,3.6854496
07/18,4.135415
07/19,4.1217556
07/20,4.0275745
07/21,3.241785
07/22,3.893079
07/23,4.2633176
07/24,4.522083
07/25,4.3560777
07/26,3.5658092
07/27,3.7031367
07/28,4.177634
07/29,3.7967129
07/30,4.256303
07/31,3.8483574
08/01,4.489942
08/02,4.6673503
08/03,4.236584
08/04,4.127714
08/05,4.538361
08/06,4.2611775
08/07,4.339541
08/08,4.412473
08/09,4.305261
08/10,4.359276
08/11,4.702932
08/12,4.3785386
08/13,4.8397403
08/14,5.0043526
08/15,4.68127
08/16,4.157921
08/17,4.574753
08/18,4.5137935
08/19,4.8233275
08/20,4.5663652
08/21,4.0449224
08/22,3.8578217
08/23,4.3699846
08/24,4.7674894
08/25,4.8314776
08/26,4.80296
08/27,5.2064176
08/28,4.962333
08/29,4.6444106
08/30,4.237866
08/31,4.927311
09/01,5.174466
09/02,5.1395826
09/03,5.257392
09/04,4.452808
09/05,4.225035
09/06,4.5631776
09/07,4.712732
09/08,4.430837
09/09,4.310767
09/10,4.4314985
09/11,4.2269597
09/12,5.0990443
09/13,5.1520004
09/14,4.5260425
09/15,4.6646996
09/16,5.2803082
09/17,5.5342717
09/18,4.793347
09/19,4.997911
09/20,4.888644
09/21,5.0276327
09/22,4.604956
09/23,4.852768
09/24,4.815905
09/25,4.5033236
09/26,4.358936
09/27,4.81563
09/28,4.5374293
09/29,4.1868315
09/30,4.9231586
10/01,5.388473
10/02,5.5427504
10/03,4.8099284
10/04,4.513456
10/05,4.647779
10/06,4.4389644
10/07,4.1396594
10/08,4.563402
10/09,4.3284554
10/10,4.362189
10/11,4.745691
10/12,4.7712135
10/13,4.603192
10/14,4.5533533
10/15,4.564285
10/16,4.791678
10/17,4.9843726
10/18,4.8303766
10/19,4.6260014
10/20,4.565621
10/21,4.4704304
10/22,4.9119673
10/23,5.011839
10/24,4.38581
10/25,4.3593607
10/26,3.8712802
10/27,3.70085
10/28,4.0445104
10/29,4.070434
10/30,3.6951582
10/31,3.8864665
11/01,4.6776667
11/02,4.2047453
11/03,3.9159768
11/04,4.1032696
11/05,3.833802
11/06,3.9535422
11/07,3.8987148
11/08,3.7867465
11/09,3.9507253
11/10,4.0586305
11/11,4.0814104
11/12,3.050372
11/13,3.523662
11/14,3.7983537
11/15,3.2996747
11/16,2.8347578
11/17,3.1430628
11/18,3.604083
11/19,3.384549
11/20,2.833496
11/21,3.5013103
11/22,3.4561033
11/23,3.2528071
11/24,2.9288416
11/25,3.230815
11/26,4.0126553
11/27,3.5170922
11/28,3.559951
11/29,3.5629804
11/30,3.632853
12/01,3.5959883
12/02,3.3061345
12/03,2.55047
12/04,2.320702
12/05,2.434607
12/06,2.1691267
12/07,2.7406394
12/08,2.9995534
12/09,3.463651
12/10,2.7128541
12/11,2.519989
12/12,2.5163236
12/13,2.4609828
12/14,2.7488556
12/15,2.567677
12/16,2.427735
12/17,2.273424
12/18,1.6530288
12/19,2.2470806
12/20,1.8299509
12/21,1.9739769
12/22,2.1509752
12/23,2.213323
12/24,2.0111573
12/25,1.7773092
12/26,2.0274482
12/27,2.4878337
12/28,2.5588093
12/29,2.584864
12/30,2.586231
12/31,2.5250797
