time,vwind
01/01,-3.1305876
01/02,-3.5746765
01/03,-3.1827757
01/04,-3.019859
01/05,-3.2354984
01/06,-3.8344576
01/07,-3.8165076
01/08,-3.2905662
01/09,-3.477342
01/10,-3.6803377
01/11,-3.8449936
01/12,-4.2553477
01/13,-4.4496846
01/14,-3.7404265
01/15,-3.863755
01/16,-3.9727955
01/17,-3.6162403
01/18,-3.8327754
01/19,-3.8161907
01/20,-3.3315363
01/21,-3.309417
01/22,-3.7855258
01/23,-3.983433
01/24,-3.7451844
01/25,-4.1212177
01/26,-3.6571264
01/27,-4.203852
01/28,-3.8414927
01/29,-3.6437857
01/30,-4.0003915
01/31,-4.0298376
02/01,-3.8930304
02/02,-4.095813
02/03,-3.933985
02/04,-3.742181
02/05,-4.2121477
02/06,-3.9861004
02/07,-3.7361364
02/08,-4.1240215
02/09,-4.144819
02/10,-3.9164488
02/11,-3.4716542
02/12,-3.8498049
02/13,-4.3472652
02/14,-3.9698462
02/15,-3.8263748
02/16,-4.4392467
02/17,-4.676286
02/18,-5.029891
02/19,-4.7273846
02/20,-4.6650243
02/21,-4.38718
02/22,-4.522884
02/23,-4.3672624
02/24,-3.988207
02/25,-4.313164
02/26,-4.790375
02/27,-4.9893456
02/28,-4.4675794
02/29,-5.3991413
03/01,-4.641029
03/02,-4.592755
03/03,-4.5454288
03/04,-4.659112
03/05,-4.386011
03/06,-4.323217
03/07,-4.8980665
03/08,-4.7428
03/09,-4.525969
03/10,-4.7077117
03/11,-4.2600536
03/12,-4.080844
03/13,-4.401823
03/14,-4.3138647
03/15,-4.8161163
03/16,-4.6976194
03/17,-4.535663
03/18,-4.7431912
03/19,-4.7778645
03/20,-4.6771145
03/21,-4.6243534
03/22,-5.1828966
03/23,-4.83553
03/24,-4.9410605
03/25,-5.006185
03/26,-5.17334
03/27,-5.3494825
03/28,-4.781602
03/29,-4.8880334
03/30,-5.1378694
03/31,-4.9618683
04/01,-5.524412
04/02,-5.4052176
04/03,-5.4944453
04/04,-5.1044545
04/05,-5.0320935
04/06,-5.4418516
04/07,-5.2823215
04/08,-4.963642
04/09,-5.216543
04/10,-4.9813976
04/11,-5.3668222
04/12,-5.328215
04/13,-5.2342563
04/14,-5.1318874
04/15,-5.226803
04/16,-4.8852196
04/17,-5.018216
04/18,-5.2032695
04/19,-5.165457
04/20,-5.6897283
04/21,-5.276405
04/22,-4.995133
04/23,-5.4175506
04/24,-5.069071
04/25,-4.9799585
04/26,-5.392962
04/27,-5.26728
04/28,-5.148046
04/29,-4.7356853
04/30,-4.8721495
05/01,-5.198875
05/02,-5.1616488
05/03,-5.4185543
05/04,-5.10602
05/05,-5.1808834
05/06,-5.245046
05/07,-4.9576426
05/08,-4.927425
05/09,-5.016443
05/10,-4.9873495
05/11,-4.564949
05/12,-4.757371
05/13,-4.281935
05/14,-4.399235
05/15,-4.988517
05/16,-4.802837
05/17,-4.7930946
05/18,-4.3135037
05/19,-4.703814
05/20,-4.6502757
05/21,-4.2216997
05/22,-4.43538
05/23,-4.423437
05/24,-4.1656528
05/25,-3.9871361
05/26,-3.8324618
05/27,-4.165656
05/28,-4.2446246
05/29,-3.9754527
05/30,-4.039233
05/31,-3.9565353
06/01,-3.8824148
06/02,-3.375837
06/03,-3.3367562
06/04,-3.5883434
06/05,-4.220315
06/06,-3.7917414
06/07,-3.5424304
06/08,-3.496559
06/09,-3.802062
06/10,-3.5550044
06/11,-3.5670092
06/12,-3.0855243
06/13,-3.3552537
06/14,-3.4491
06/15,-3.4371555
06/16,-2.4347324
06/17,-2.9090405
06/18,-2.4798722
06/19,-2.7762072
06/20,-3.0343843
06/21,-3.1015348
06/22,-2.7736475
06/23,-2.2243676
06/24,-2.250545
06/25,-2.0202193
06/26,-1.6717309
06/27,-1.828635
06/28,-2.5532966
06/29,-2.8055556
06/30,-1.4501717
07/01,-1.3637071
07/02,-1.2263426
07/03,-1.0578252
07/04,-0.7037161
07/05,-1.0799431
07/06,-0.9172505
07/07,-1.9443002
07/08,-0.843163
07/09,-0.9216455
07/10,-1.1382174
07/11,-0.7661354
07/12,-1.3857132
07/13,-1.0445657
07/14,-0.7189659
07/15,-0.45995578
07/16,-0.95447135
07/17,0.3729457
07/18,0.87206644
07/19,0.6226755
07/20,-0.14020349
07/21,0.20123616
07/22,0.12867956
07/23,-0.4606386
07/24,0.23230892
07/25,0.83971834
07/26,0.35476437
07/27,0.9664284
07/28,0.8177197
07/29,0.6765667
07/30,0.6426657
07/31,1.2061507
08/01,0.002198925
08/02,1.5617543
08/03,1.4862354
08/04,0.5909846
08/05,0.5221091
08/06,1.4324539
08/07,1.2191668
08/08,1.711495
08/09,1.8892841
08/10,2.0446746
08/11,2.1767275
08/12,2.5223668
08/13,1.1900898
08/14,1.6674346
08/15,2.8028886
08/16,2.227798
08/17,1.4267472
08/18,1.9263228
08/19,2.3775141
08/20,2.3785985
08/21,2.7008293
08/22,2.5118334
08/23,1.847821
08/24,2.14353
08/25,2.0990539
08/26,2.49989
08/27,3.2141595
08/28,3.75316
08/29,2.8186102
08/30,2.5422666
08/31,2.0883195
09/01,2.4795847
09/02,2.2105753
09/03,2.225217
09/04,2.3947444
09/05,1.3398148
09/06,1.2744645
09/07,1.7346561
09/08,2.3091407
09/09,2.2841885
09/10,1.7415259
09/11,0.7908136
09/12,0.8287917
09/13,1.610797
09/14,1.5067719
09/15,2.0254307
09/16,2.1040568
09/17,1.901032
09/18,2.769181
09/19,1.8359209
09/20,1.4880649
09/21,1.5981021
09/22,2.0882537
09/23,1.6208147
09/24,1.5519589
09/25,1.9425371
09/26,2.0255194
09/27,1.946464
09/28,1.1535524
09/29,0.20625705
09/30,0.41652802
10/01,1.5311954
10/02,1.5344958
10/03,1.0406089
10/04,0.3481563
10/05,1.1717603
10/06,1.4628226
10/07,0.7004425
10/08,0.41166127
10/09,0.7700089
10/10,0.9761855
10/11,0.64154285
10/12,1.4428966
10/13,1.3281595
10/14,1.1933662
10/15,0.9121655
10/16,0.39923874
10/17,1.6791314
10/18,1.3624121
10/19,1.133354
10/20,0.5570197
10/21,0.97697717
10/22,1.4111915
10/23,1.5507338
10/24,1.459276
10/25,-0.0710798
10/26,0.35795054
10/27,0.20669703
10/28,-0.019972308
10/29,0.059819963
10/30,-0.37989458
10/31,-0.5017433
11/01,0.28304678
11/02,-0.15082991
11/03,0.03655697
11/04,-0.2183487
11/05,-0.48159117
11/06,-0.7236634
11/07,-1.6611198
11/08,-0.9604053
11/09,-0.6393921
11/10,-1.5860356
11/11,-1.0880271
11/12,-1.7188665
11/13,-1.8931983
11/14,-1.2324691
11/15,-0.8334916
11/16,-0.86463475
11/17,-1.1838768
11/18,-0.6956149
11/19,-0.6367279
11/20,-0.68872786
11/21,-2.201941
11/22,-1.4580551
11/23,-1.2797023
11/24,-0.83926076
11/25,-2.0859694
11/26,-1.5867021
11/27,-1.9289658
11/28,-1.3755065
11/29,-2.25971
11/30,-2.3849683
12/01,-2.2954965
12/02,-2.0431182
12/03,-1.9418138
12/04,-2.8905134
12/05,-2.6640933
12/06,-2.602732
12/07,-2.3654516
12/08,-2.8606493
12/09,-2.5371048
12/10,-2.290275
12/11,-2.8318975
12/12,-2.7060962
12/13,-2.6059775
12/14,-2.6337032
12/15,-2.498457
12/16,-3.2753043
12/17,-2.9158888
12/18,-3.1794279
12/19,-3.5512018
12/20,-3.6692984
12/21,-3.959673
12/22,-3.6274416
12/23,-2.8497095
12/24,-3.2920964
12/25,-3.9016445
12/26,-4.1171355
12/27,-4.1053767
12/28,-3.266294
12/29,-2.6987343
12/30,-3.286999
12/31,-3.4415793
