time,vwind
05/02,-0.53804505
05/03,-0.10468327
05/04,-0.5801844
05/05,-0.42387483
05/06,-0.2879133
05/07,-0.48172614
05/08,-0.93959516
05/09,-0.77521855
05/10,-0.6416492
05/11,-0.6011356
05/12,-0.6064049
05/13,-0.39851436
05/14,0.043312266
05/15,-0.72827077
05/16,-1.1741408
05/17,-0.5913201
05/18,-0.3003664
05/19,-0.65723974
05/20,-0.4277272
05/21,0.10727701
05/22,-0.42447928
05/23,-0.076179005
05/24,-0.33530074
05/25,-0.6914466
05/26,-0.80674195
05/27,-0.53946924
05/28,-0.9850769
05/29,-0.8272219
05/30,-0.7048046
05/31,-0.3008141
06/01,-0.5891933
06/02,0.56961834
06/03,-0.13571867
06/04,-0.46097577
06/05,-0.0965637
06/06,-0.027014602
06/07,-0.21079622
06/08,-0.38678047
06/09,-0.06996522
06/10,0.23526435
06/11,-0.3467864
06/12,-0.9712116
06/13,-0.61374766
06/14,-0.12514274
06/15,-0.3623373
06/16,0.09838607
06/17,0.22920984
06/18,0.5427414
06/19,0.5489135
06/20,0.6572337
06/21,0.5203819
06/22,-0.15785226
06/23,0.18686695
06/24,0.7833767
06/25,0.6467879
06/26,0.23904172
06/27,-0.0146307135
06/28,-0.6241618
06/29,-0.33472055
06/30,0.6493655
07/01,-0.15591341
07/02,-0.22008476
07/03,0.32858318
07/04,0.21139063
07/05,0.26362845
07/06,-0.93141437
07/07,0.08350844
07/08,0.12914687
07/09,0.25166857
07/10,-0.3216459
07/11,0.19375153
07/12,0.3096186
07/13,0.51124614
07/14,0.59426653
07/15,-0.06724233
07/16,0.37577632
07/17,0.059478413
07/18,0.06478637
07/19,0.26772356
07/20,0.40886393
07/21,0.23674177
07/22,0.36047548
07/23,0.03225666
07/24,-0.2016729
07/25,0.2049985
07/26,-0.022235101
07/27,0.24027
07/28,0.6347296
07/29,0.2960619
07/30,0.37944454
07/31,0.153892
08/01,-0.00327905
08/02,-0.06614167
08/03,0.08800045
08/04,0.24832122
08/05,0.052055575
08/06,-0.2731546
08/07,0.1695172
08/08,0.36263302
08/09,0.064751126
08/10,0.23360479
08/11,0.55473566
08/12,0.49707532
08/13,-0.37768173
08/14,-0.66969335
08/15,-0.43129912
08/16,-0.5889533
08/17,-0.456731
08/18,-0.6416687
08/19,-0.772071
08/20,-0.29188943
08/21,-0.042895783
08/22,0.113159545
08/23,0.21753049
08/24,0.30511507
08/25,0.50318265
08/26,0.13764402
08/27,-0.35225582
08/28,0.080331326
08/29,-0.19852392
08/30,0.25824532
08/31,-0.5776332
09/01,0.13186455
09/02,0.08831911
09/03,0.032131784
09/04,-0.40931407
09/05,0.32383788
09/06,0.22380234
09/07,-0.23172146
09/08,-0.05741051
09/09,-0.42400405
09/10,-0.44196418
09/11,-0.37899995
09/12,-0.18801461
09/13,-0.3128797
09/14,-0.076516785
09/15,0.06639301
09/16,-0.7392637
09/17,-0.7503931
09/18,-0.29181895
09/19,-0.8236552
09/20,-0.8636584
09/21,-0.9241275
09/22,-0.30146325
09/23,-0.3421101
09/24,-0.40182334
09/25,-0.8515034
09/26,-0.56868935
09/27,-0.9139262
09/28,-0.6951422
09/29,-0.5880102
09/30,-0.6782858
10/01,-0.20552158
10/02,-0.3801216
10/03,-0.71618396
10/04,-0.47455016
10/05,-1.0365914
10/06,-0.23869894
10/07,-1.1436663
10/08,-1.7729263
10/09,-1.0419922
10/10,-1.4762822
10/11,-1.364111
10/12,-0.8267687
10/13,-1.3573109
10/14,-1.4514865
10/15,-0.78549695
10/16,-0.7118566
10/17,-1.4013845
10/18,-1.396633
10/19,-1.4729861
10/20,-1.188842
10/21,-1.2083061
10/22,-2.0426135
10/23,-1.4451352
10/24,-0.97844046
10/25,-1.0657498
10/26,-1.8283737
10/27,-1.9042904
10/28,-1.2975446
10/29,-1.4915115
10/30,-1.6556485
10/31,-1.6284066
11/01,-1.5259714
11/02,-1.9008406
11/03,-1.8480998
11/04,-1.5810771
11/05,-1.5388759
11/06,-1.1247592
11/07,-1.7621742
11/08,-2.228501
11/09,-1.1745774
11/10,-1.4029155
11/11,-2.473014
11/12,-2.407539
11/13,-1.7922393
11/14,-1.3287101
11/15,-1.725067
11/16,-2.0900347
11/17,-1.5302227
11/18,-1.8801732
11/19,-2.0668082
11/20,-2.046117
11/21,-1.830297
11/22,-1.8395848
11/23,-1.7861193
11/24,-1.8525043
11/25,-2.066241
11/26,-2.3473797
11/27,-2.2675347
11/28,-2.01149
11/29,-1.993451
11/30,-2.0365202
12/01,-2.039481
12/02,-1.983078
12/03,-1.824721
12/04,-1.8049275
12/05,-2.3183937
12/06,-2.377409
12/07,-1.6437136
12/08,-2.9339492
12/09,-3.0558462
12/10,-3.5939205
12/11,-3.0668726
12/12,-2.3925326
12/13,-2.2207587
12/14,-2.4127705
12/15,-3.1334245
12/16,-3.0026348
12/17,-2.3995962
12/18,-2.354965
12/19,-2.3934863
12/20,-2.384908
12/21,-2.4950101
12/22,-2.6557064
12/23,-2.0912893
12/24,-2.8910928
12/25,-3.2068686
12/26,-3.0374448
12/27,-2.8648036
12/28,-2.5745945
12/29,-2.7853637
12/30,-2.4655235
12/31,-2.7810705
