time,vwind
01/01,-1.2275277
01/02,-1.7916154
01/03,-1.914555
01/04,-1.7117363
01/05,-1.8867854
01/06,-2.8764472
01/07,-2.166816
01/08,-2.6618314
01/09,-2.2041204
01/10,-1.9388158
01/11,-2.3143475
01/12,-1.9952713
01/13,-2.6041586
01/14,-2.199371
01/15,-3.224861
01/16,-3.334781
01/17,-2.676145
01/18,-2.9238198
01/19,-2.7884297
01/20,-2.4965873
01/21,-2.355458
01/22,-2.198899
01/23,-2.4519174
01/24,-2.9650316
01/25,-3.0153866
01/26,-2.3437724
01/27,-2.4678612
01/28,-2.5482793
01/29,-2.8516243
01/30,-1.7910074
01/31,-2.291765
02/01,-3.088503
02/02,-3.4672253
02/03,-3.8573544
02/04,-3.3074207
02/05,-3.4779904
02/06,-3.235614
02/07,-3.3458374
02/08,-3.7921922
02/09,-4.040159
02/10,-3.3293824
02/11,-3.3518543
02/12,-3.4792957
02/13,-3.2927287
02/14,-3.4941106
02/15,-2.9441826
02/16,-3.1094105
02/17,-2.8260877
02/18,-3.5465147
02/19,-3.9160404
02/20,-3.8267882
02/21,-2.843104
02/22,-3.489124
02/23,-3.251107
02/24,-3.7371452
02/25,-2.9640884
02/26,-3.3000562
02/27,-3.8090599
02/28,-3.6931453
02/29,-4.327998
03/01,-3.22855
03/02,-3.4919968
03/03,-3.2245653
03/04,-3.195748
03/05,-2.8949926
03/06,-3.157831
03/07,-3.4944293
03/08,-3.3949127
03/09,-3.9120736
03/10,-4.2221093
03/11,-3.1587212
03/12,-3.078976
03/13,-3.4445732
03/14,-3.028506
03/15,-3.5697408
03/16,-4.319938
03/17,-4.556585
03/18,-4.3082376
03/19,-3.8746917
03/20,-4.109539
03/21,-4.4276285
03/22,-3.5727024
03/23,-3.6614504
03/24,-3.445488
03/25,-3.601324
03/26,-3.1856008
03/27,-3.5390797
03/28,-3.555004
03/29,-3.6560729
03/30,-3.2888958
03/31,-3.454969
04/01,-3.322727
04/02,-3.6700711
04/03,-4.4394655
04/04,-4.2109118
04/05,-4.6156015
04/06,-3.888273
04/07,-4.0785117
04/08,-3.164534
04/09,-3.5560026
04/10,-4.0001855
04/11,-3.5822852
04/12,-4.0108166
04/13,-4.4675426
04/14,-4.043616
04/15,-4.032194
04/16,-4.3765793
04/17,-4.7063246
04/18,-4.0736613
04/19,-3.8401332
04/20,-4.0656796
04/21,-4.2620463
04/22,-3.9244537
04/23,-3.9082081
04/24,-4.022779
04/25,-3.782886
04/26,-3.331216
04/27,-3.8502781
04/28,-3.7688882
04/29,-4.0498223
04/30,-3.5767996
05/01,-3.9013965
05/02,-3.6869435
05/03,-3.7463193
05/04,-3.9038832
05/05,-3.7863138
05/06,-3.6874864
05/07,-3.5513687
05/08,-3.4984257
05/09,-3.4770162
05/10,-3.731751
05/11,-3.717696
