time,vwind
01/01,-2.207601
01/02,-2.1515927
01/03,-2.0331516
01/04,-2.297648
01/05,-2.3095925
01/06,-2.0990946
01/07,-2.3575091
01/08,-2.8065443
01/09,-2.661029
01/10,-2.2176518
01/11,-1.8660125
01/12,-2.4655876
01/13,-2.1804245
01/14,-2.308441
01/15,-2.4013712
01/16,-2.4694538
01/17,-2.2572384
01/18,-2.1895857
01/19,-2.663924
01/20,-2.7722743
01/21,-2.567599
01/22,-2.2468295
01/23,-2.2092743
01/24,-2.4245143
01/25,-2.8069522
01/26,-2.8522925
01/27,-2.665031
01/28,-2.5351481
01/29,-2.3782012
01/30,-2.456086
01/31,-2.282824
02/01,-2.267104
02/02,-2.3498602
02/03,-2.7135477
02/04,-3.06356
02/05,-2.7089262
02/06,-2.6643763
02/07,-2.7469573
02/08,-2.82516
02/09,-2.711305
02/10,-2.5238132
02/11,-2.5374267
02/12,-2.4933877
02/13,-2.8796036
02/14,-2.9385464
02/15,-2.8594198
02/16,-2.6240087
02/17,-2.7344692
02/18,-2.9666033
02/19,-2.8759823
02/20,-2.9818182
02/21,-2.3453531
02/22,-2.4847765
02/23,-2.556964
02/24,-2.4548023
02/25,-2.2146547
02/26,-2.0838823
02/27,-2.7425604
02/28,-2.5550876
02/29,-1.95
03/01,-2.3909996
03/02,-2.4938467
03/03,-2.76446
03/04,-2.3892431
03/05,-2.5271807
03/06,-2.6054344
03/07,-2.246763
03/08,-2.870659
03/09,-2.7614026
03/10,-2.913653
03/11,-2.7425177
03/12,-3.0099695
03/13,-2.3397307
03/14,-2.3926477
03/15,-1.9372568
03/16,-2.2092912
03/17,-2.2123425
03/18,-2.1545253
03/19,-2.5074415
03/20,-2.5761125
03/21,-2.6203282
03/22,-2.0947204
03/23,-2.2640774
03/24,-2.0605302
03/25,-2.4077432
03/26,-2.4953585
03/27,-2.142816
03/28,-2.2046685
03/29,-2.3500986
03/30,-1.7092954
03/31,-2.2760606
04/01,-2.5942743
04/02,-2.5045521
04/03,-2.2726986
04/04,-1.8097414
04/05,-2.0058422
04/06,-2.224376
04/07,-1.7674049
04/08,-1.624815
04/09,-2.0442476
04/10,-1.8556124
04/11,-2.0848086
04/12,-2.0570529
04/13,-1.6179307
04/14,-1.0666646
04/15,-1.3373034
04/16,-1.7873939
04/17,-1.1746039
04/18,-1.1760988
04/19,-1.5353613
04/20,-1.3888607
04/21,-1.1155983
04/22,-1.3497248
04/23,-1.3355567
04/24,-0.9986793
04/25,-0.30391327
04/26,-0.2832312
04/27,-0.4250861
04/28,-0.25190964
04/29,0.002109214
04/30,-0.052180152
05/01,-0.084990196
05/02,0.13321386
05/03,0.18279277
05/04,-0.1829576
05/05,0.79196393
05/06,0.50327694
05/07,0.4608073
05/08,0.029782265
05/09,0.021100907
05/10,0.6996877
05/11,0.13110004
05/12,0.010242273
05/13,-0.14452662
05/14,0.27315745
05/15,0.95413196
05/16,0.5465312
05/17,1.0590893
05/18,1.7406865
05/19,1.1039507
05/20,1.5481342
05/21,1.3858074
05/22,1.562695
05/23,1.962141
05/24,2.2178192
05/25,1.9688916
05/26,1.9097532
05/27,1.8676554
05/28,1.2720351
05/29,1.8261547
05/30,2.3254902
05/31,2.477808
06/01,2.1274557
06/02,2.200191
06/03,1.8384936
06/04,1.6725535
06/05,2.339581
06/06,2.3502393
06/07,1.848651
06/08,2.4041202
06/09,2.4320295
06/10,1.4141865
06/11,1.2586948
06/12,1.5557876
06/13,1.6974347
06/14,1.2668066
06/15,1.3268181
06/16,1.2290546
06/17,1.2649298
06/18,2.405773
06/19,2.2590833
06/20,1.375169
06/21,1.5561945
06/22,1.2208302
06/23,1.9363216
06/24,1.7645004
06/25,1.7561567
06/26,0.83671075
06/27,0.64089245
06/28,1.0885926
06/29,1.4624413
06/30,1.6252134
07/01,2.2588725
07/02,1.6239202
07/03,1.8274454
07/04,1.715165
07/05,1.2412733
07/06,1.8162675
07/07,0.9553568
07/08,1.2998033
07/09,0.73325574
07/10,1.5813184
07/11,1.3516281
07/12,1.183965
07/13,1.583679
07/14,1.9789292
07/15,1.6508119
07/16,2.1942716
07/17,2.153933
07/18,1.4368862
07/19,0.8435394
07/20,0.35574198
07/21,0.9377111
07/22,1.7849373
07/23,1.6176114
07/24,1.1214529
07/25,0.81447524
07/26,1.9870188
07/27,1.7449974
07/28,1.6976867
07/29,2.0778584
07/30,2.6622334
07/31,1.9877781
08/01,1.3079193
08/02,1.9394109
08/03,1.5592799
08/04,0.91492665
08/05,2.227392
08/06,2.325868
08/07,1.2493385
08/08,1.5655115
08/09,1.3912611
08/10,2.142823
08/11,1.8285148
08/12,2.0153275
08/13,1.560331
08/14,1.7847135
08/15,2.2909896
08/16,1.7827905
08/17,1.3124094
08/18,0.7656621
08/19,2.8904538
08/20,3.3557725
08/21,3.085151
08/22,2.1358638
08/23,1.1035674
08/24,1.370079
08/25,2.3802223
08/26,1.7581396
08/27,1.4033864
08/28,2.326541
08/29,3.1395724
08/30,2.8756907
08/31,1.8164147
09/01,1.5784783
09/02,1.569606
09/03,1.6961459
09/04,1.4463432
09/05,1.1694958
09/06,1.8196174
09/07,2.483431
09/08,1.8556986
09/09,1.8149717
09/10,1.6365558
09/11,2.752948
09/12,3.2734697
09/13,2.225286
09/14,1.7164708
09/15,2.7439349
09/16,2.4771242
09/17,0.972007
09/18,1.6667837
09/19,2.2334244
09/20,2.4904675
09/21,2.8429673
09/22,3.0098882
09/23,2.7310708
09/24,2.4857259
09/25,3.0563414
09/26,2.4439852
09/27,2.8794003
09/28,3.010617
09/29,2.5402443
09/30,2.5378487
10/01,2.4219208
10/02,2.1303244
10/03,2.328955
10/04,3.0479724
10/05,3.3226345
10/06,3.0929992
10/07,2.2470021
10/08,2.4288728
10/09,2.3423812
10/10,2.2199144
10/11,2.7696352
10/12,2.4529817
10/13,2.1459162
10/14,1.9281142
10/15,2.4205847
10/16,2.7011862
10/17,2.6088624
10/18,3.1787086
10/19,3.7663207
10/20,3.595329
10/21,3.133547
10/22,2.374831
10/23,1.1944884
10/24,1.3689941
10/25,1.9350402
10/26,2.8069086
10/27,1.7108488
10/28,1.0589106
10/29,0.40065557
10/30,0.14322512
10/31,0.08319627
11/01,1.2557166
11/02,1.2019888
11/03,0.7377034
11/04,-0.2605929
11/05,-0.020081677
11/06,0.66983193
11/07,1.946028
11/08,-0.16302426
11/09,-0.3052051
11/10,-0.019030083
11/11,0.14076772
11/12,0.39599913
11/13,-0.70331484
11/14,-0.18096492
11/15,0.40612304
11/16,-0.08101287
11/17,0.023945903
11/18,-0.5465817
11/19,-1.1858386
11/20,-0.2807054
11/21,-0.11541864
11/22,-0.5809965
11/23,-0.28613755
11/24,-0.32341248
11/25,-0.09657862
11/26,-0.91817397
11/27,-0.8864739
11/28,-1.1840286
11/29,-0.35241184
11/30,0.10725724
12/01,-1.2915329
12/02,-1.3497312
12/03,-1.8290993
12/04,-1.5180644
12/05,-1.4105635
12/06,-1.2582217
12/07,-1.5239846
12/08,-1.7974458
12/09,-2.13789
12/10,-2.3052883
12/11,-1.6136667
12/12,-1.1146287
12/13,-2.4583495
