time,sst
12/10,28.056726
12/11,28.058792
12/12,28.016817
12/13,28.030132
12/14,28.04774
12/15,28.05689
12/16,28.083887
12/17,28.138693
12/18,28.176487
12/19,28.148312
12/20,28.08021
12/21,28.069061
12/22,28.07811
12/23,28.063099
12/24,28.069172
12/25,28.082954
12/26,28.054703
12/27,28.013653
12/28,28.031551
12/29,28.006985
12/30,27.983364
12/31,28.015684
