time,sst
01/01,26.264515
01/02,26.29261
01/03,26.293325
01/04,26.30283
01/05,26.303343
01/06,26.269386
01/07,26.262938
01/08,26.284777
01/09,26.281958
01/10,26.298862
01/11,26.300058
01/12,26.328468
01/13,26.37955
01/14,26.401623
01/15,26.418987
01/16,26.415586
01/17,26.457018
01/18,26.491758
01/19,26.500023
01/20,26.51066
01/21,26.510284
01/22,26.515745
01/23,26.54364
01/24,26.558865
01/25,26.571648
01/26,26.5921
01/27,26.578327
01/28,26.564516
01/29,26.610361
01/30,26.632244
01/31,26.627947
02/01,26.631132
02/02,26.66257
02/03,26.675783
02/04,26.696733
02/05,26.711529
02/06,26.730793
02/07,26.760664
02/08,26.790106
02/09,26.798897
02/10,26.837929
02/11,26.87396
02/12,26.879646
02/13,26.87494
02/14,26.903694
02/15,26.938583
02/16,26.970339
02/17,27.004448
02/18,27.014002
02/19,27.045639
02/20,27.079111
02/21,27.081232
02/22,27.104856
02/23,27.133345
02/24,27.161484
02/25,27.196749
02/26,27.207983
02/27,27.237951
02/28,27.258604
02/29,27.239115
03/01,27.297508
03/02,27.332836
03/03,27.347473
03/04,27.375422
03/05,27.394415
03/06,27.383888
03/07,27.38373
03/08,27.399397
03/09,27.411804
03/10,27.415997
03/11,27.425087
03/12,27.442177
03/13,27.461226
03/14,27.469501
03/15,27.516119
03/16,27.557716
03/17,27.609037
03/18,27.630384
03/19,27.660236
03/20,27.64898
03/21,27.64313
03/22,27.660593
03/23,27.698442
03/24,27.661762
03/25,27.651455
03/26,27.674585
03/27,27.68132
03/28,27.671768
03/29,27.682941
03/30,27.711279
03/31,27.729948
04/01,27.721113
04/02,27.736973
04/03,27.750822
04/04,27.757624
04/05,27.776186
04/06,27.787674
04/07,27.791553
04/08,27.802717
04/09,27.793573
04/10,27.785542
04/11,27.788494
04/12,27.798729
04/13,27.805662
04/14,27.813013
04/15,27.822538
04/16,27.827442
04/17,27.854622
04/18,27.876032
04/19,27.87465
04/20,27.876726
04/21,27.878706
04/22,27.888262
04/23,27.88041
04/24,27.874067
04/25,27.849579
04/26,27.84725
04/27,27.854557
04/28,27.878328
04/29,27.87447
04/30,27.87569
05/01,27.87231
05/02,27.853289
05/03,27.847532
05/04,27.85294
05/05,27.855543
05/06,27.832825
05/07,27.82198
05/08,27.81914
05/09,27.799845
05/10,27.795492
05/11,27.792088
05/12,27.780476
05/13,27.773083
05/14,27.763205
05/15,27.755852
05/16,27.708412
05/17,27.723717
05/18,27.725822
05/19,27.704311
05/20,27.702164
05/21,27.672598
05/22,27.676268
05/23,27.672161
05/24,27.649529
05/25,27.640718
05/26,27.636585
05/27,27.615376
05/28,27.603853
05/29,27.587233
05/30,27.566002
05/31,27.554634
06/01,27.538351
06/02,27.525658
06/03,27.515108
06/04,27.487427
06/05,27.479483
06/06,27.467386
06/07,27.440477
06/08,27.424831
06/09,27.411837
06/10,27.386705
06/11,27.373898
06/12,27.35587
06/13,27.327501
06/14,27.291279
06/15,27.275595
06/16,27.257627
06/17,27.229765
06/18,27.213215
06/19,27.184082
06/20,27.188787
06/21,27.179966
06/22,27.14386
06/23,27.108694
06/24,27.080393
06/25,27.052803
06/26,27.039272
06/27,27.022346
06/28,27.006422
06/29,26.973112
06/30,26.959118
07/01,26.94792
07/02,26.9365
07/03,26.917728
07/04,26.918404
07/05,26.896843
07/06,26.878094
07/07,26.8428
07/08,26.800951
07/09,26.785542
07/10,26.768541
07/11,26.731955
07/12,26.705273
07/13,26.681705
07/14,26.660763
07/15,26.643154
07/16,26.626646
07/17,26.610453
07/18,26.58033
07/19,26.566921
07/20,26.546404
07/21,26.53579
07/22,26.508623
07/23,26.488523
07/24,26.467945
07/25,26.45382
07/26,26.43805
07/27,26.452301
07/28,26.464521
07/29,26.45875
07/30,26.442162
07/31,26.431816
08/01,26.419611
08/02,26.40149
08/03,26.383911
08/04,26.371836
08/05,26.346844
08/06,26.310608
08/07,26.288671
08/08,26.288826
08/09,26.270279
08/10,26.243402
08/11,26.233015
08/12,26.230352
08/13,26.186184
08/14,26.146612
08/15,26.094694
08/16,26.093523
08/17,26.105349
08/18,26.10824
08/19,26.112982
08/20,26.11449
08/21,26.096169
08/22,26.073755
08/23,26.060694
08/24,26.024878
08/25,26.037868
08/26,26.034746
08/27,26.02804
08/28,26.016916
08/29,26.009699
08/30,25.999897
08/31,26.048937
09/01,26.089987
09/02,26.074472
09/03,26.07421
09/04,26.063608
