time,sst
01/01,23.619978
01/02,23.602358
01/03,23.576193
01/04,23.663961
01/05,23.609932
01/06,23.679285
01/07,23.68452
01/08,23.770638
01/09,23.858969
01/10,23.908669
01/11,23.853441
01/12,23.95984
01/13,23.991566
01/14,24.115635
01/15,24.156223
01/16,24.209879
01/17,24.305283
01/18,24.396524
01/19,24.480507
01/20,24.591011
01/21,24.616968
01/22,24.5894
01/23,24.661037
01/24,24.670137
01/25,24.699297
01/26,24.70674
01/27,24.62882
01/28,24.608421
01/29,24.667027
01/30,24.639479
01/31,24.735016
02/01,24.771261
02/02,24.873781
02/03,25.046995
02/04,25.066639
02/05,25.076672
02/06,25.233963
02/07,25.350405
02/08,25.355268
02/09,25.35883
02/10,25.34906
02/11,25.28023
02/12,25.378836
02/13,25.405174
02/14,25.37201
02/15,25.493443
02/16,25.548784
02/17,25.579626
02/18,25.636068
02/19,25.647123
02/20,25.71526
02/21,25.664543
02/22,25.738392
02/23,25.696486
02/24,25.807947
02/25,25.920769
02/26,25.828518
02/27,25.736902
02/28,25.781036
02/29,26.17902
03/01,25.705742
03/02,25.839981
03/03,26.150785
03/04,26.193905
03/05,26.109415
03/06,26.209929
03/07,26.276821
03/08,26.431108
03/09,26.569685
03/10,26.488722
03/11,26.366858
03/12,26.440176
03/13,26.55325
03/14,26.566341
03/15,26.520952
03/16,26.490225
03/17,26.506678
03/18,26.393126
03/19,26.40905
03/20,26.506287
03/21,26.498457
03/22,26.51441
03/23,26.57551
03/24,26.551077
03/25,26.518744
03/26,26.55814
03/27,26.500093
03/28,26.60975
03/29,26.755272
03/30,26.6186
03/31,26.559416
04/01,26.585682
04/02,26.542448
04/03,26.54864
04/04,26.600039
04/05,26.607006
04/06,26.505474
04/07,26.456457
04/08,26.535635
04/09,26.59115
04/10,26.490566
04/11,26.56331
04/12,26.740152
04/13,26.753393
04/14,26.700682
04/15,26.641006
04/16,26.570261
04/17,26.574049
04/18,26.47208
04/19,26.436623
04/20,26.309633
04/21,26.193697
04/22,26.215322
04/23,26.189075
04/24,26.199848
04/25,26.172739
04/26,26.244661
04/27,26.294638
04/28,26.231133
04/29,26.160526
04/30,26.128616
05/01,26.106642
05/02,26.050484
05/03,26.01097
05/04,25.879412
05/05,25.880398
05/06,25.877691
05/07,25.79414
05/08,25.706179
05/09,25.658913
05/10,25.617434
05/11,25.63117
05/12,25.597017
05/13,25.602182
05/14,25.53417
05/15,25.42301
05/16,25.389006
05/17,25.383554
05/18,25.288153
05/19,25.282951
05/20,25.310108
05/21,25.309309
05/22,25.360106
05/23,25.441662
05/24,25.447666
05/25,25.485521
05/26,25.444458
05/27,25.39767
05/28,25.30593
05/29,25.208998
05/30,25.203218
05/31,25.318968
06/01,25.32597
06/02,25.133785
06/03,24.983591
06/04,24.902498
06/05,25.015915
06/06,24.968975
06/07,24.79699
06/08,24.755144
06/09,24.718325
06/10,24.760439
06/11,24.81691
06/12,24.795004
06/13,24.696415
06/14,24.534187
06/15,24.524277
06/16,24.596203
06/17,24.577871
06/18,24.554903
06/19,24.549284
06/20,24.596628
06/21,24.547388
06/22,24.484474
06/23,24.347265
06/24,24.291538
06/25,24.189283
06/26,24.239048
06/27,24.356234
06/28,24.513454
06/29,24.57882
06/30,24.575682
07/01,24.631826
07/02,24.698956
07/03,24.512442
07/04,24.269274
07/05,24.197506
07/06,24.168135
07/07,24.148792
07/08,24.129076
07/09,23.986082
07/10,23.90925
07/11,23.847866
07/12,23.812826
07/13,23.811462
07/14,23.852108
07/15,24.002895
07/16,23.989735
07/17,23.806826
07/18,23.533045
07/19,23.307558
07/20,23.221916
07/21,23.184168
07/22,23.286268
07/23,23.201805
07/24,23.195671
07/25,23.168785
07/26,23.12473
07/27,23.142118
07/28,23.119669
07/29,23.084427
07/30,23.039112
07/31,22.922441
08/01,22.81761
08/02,22.704336
08/03,22.652756
08/04,22.619415
08/05,22.69689
08/06,22.7684
08/07,22.695255
08/08,22.737682
08/09,22.80566
08/10,22.878408
08/11,22.948835
08/12,22.952246
08/13,23.025583
08/14,22.959742
08/15,22.748146
08/16,22.635397
08/17,22.469978
08/18,22.34108
08/19,22.300694
08/20,22.339931
08/21,22.411814
08/22,22.433823
08/23,22.432987
08/24,22.452137
08/25,22.425993
08/26,22.493076
08/27,22.398314
08/28,22.344406
08/29,22.357119
08/30,22.343945
08/31,22.325136
09/01,22.28965
09/02,22.223007
09/03,22.180103
09/04,22.148672
09/05,22.140293
09/06,22.19081
09/07,22.179981
09/08,22.229177
09/09,22.355507
09/10,22.408737
09/11,22.416147
09/12,22.430758
09/13,22.591524
09/14,22.716866
09/15,22.686058
09/16,22.54954
09/17,22.3816
09/18,22.46834
09/19,22.693743
09/20,22.669306
09/21,22.749254
09/22,22.993444
09/23,23.123669
09/24,22.933884
09/25,22.660353
09/26,22.62385
09/27,22.707912
09/28,22.745409
09/29,22.769535
09/30,22.736197
10/01,22.693031
10/02,22.663736
10/03,22.755468
10/04,22.707932
10/05,22.596237
10/06,22.596605
10/07,22.558907
10/08,22.637716
10/09,22.659739
10/10,22.579407
10/11,22.533634
10/12,22.514767
10/13,22.642557
10/14,22.820862
10/15,22.835829
10/16,22.87098
10/17,22.852116
10/18,22.829023
10/19,22.908583
10/20,22.911194
10/21,22.798859
10/22,22.742868
10/23,22.811749
10/24,22.875948
10/25,22.782026
10/26,22.743313
10/27,22.756643
10/28,22.767977
10/29,22.813265
10/30,22.859274
10/31,22.848677
11/01,22.830048
11/02,22.841438
11/03,22.82589
11/04,22.812014
11/05,22.840618
11/06,22.758976
11/07,22.761187
11/08,22.738712
11/09,22.776155
11/10,22.74114
11/11,22.743898
11/12,22.759148
11/13,22.842825
11/14,22.982677
11/15,22.995754
11/16,22.987875
11/17,22.942236
11/18,22.789917
11/19,22.676008
11/20,22.629395
11/21,22.639147
11/22,22.777708
11/23,22.792759
11/24,22.822557
11/25,22.746971
11/26,22.669699
11/27,22.706882
11/28,22.78528
11/29,22.809763
11/30,22.797474
12/01,22.844805
12/02,22.845236
12/03,22.838451
12/04,22.84961
12/05,22.861668
12/06,22.873995
12/07,22.924461
12/08,22.931652
12/09,23.022936
12/10,23.096073
12/11,23.103024
12/12,23.101877
12/13,23.107302
12/14,23.087559
12/15,23.102531
12/16,23.162668
12/17,23.283133
12/18,23.368824
12/19,23.363548
12/20,23.387207
12/21,23.400667
12/22,23.484598
12/23,23.575377
12/24,23.684315
12/25,23.688108
12/26,23.725246
12/27,23.65386
12/28,23.623186
12/29,23.568655
12/30,23.60582
12/31,23.631023
