time,sst
01/01,25.85605
01/02,25.886404
01/03,25.928043
01/04,25.985664
01/05,26.028324
01/06,26.070126
01/07,26.07538
01/08,26.082357
01/09,26.108658
01/10,26.17687
01/11,26.173668
01/12,26.130423
01/13,26.060656
01/14,26.062033
01/15,26.065294
01/16,26.04722
01/17,26.021732
01/18,26.021738
01/19,26.116968
01/20,26.155567
01/21,26.165596
01/22,26.154505
01/23,26.164482
01/24,26.17048
01/25,26.186949
01/26,26.140005
01/27,26.08689
01/28,26.011837
01/29,25.991137
01/30,25.980656
01/31,25.949308
02/01,25.967531
02/02,25.950247
02/03,26.02663
02/04,26.097025
02/05,26.149633
02/06,26.24423
02/07,26.348574
02/08,26.384886
02/09,26.461376
02/10,26.472273
02/11,26.50846
02/12,26.498148
02/13,26.56754
02/14,26.46736
02/15,26.432133
02/16,26.380116
02/17,26.411612
02/18,26.465555
02/19,26.470747
02/20,26.50288
02/21,26.553629
02/22,26.580063
02/23,26.559917
02/24,26.523901
02/25,26.560751
02/26,26.586649
02/27,26.57784
02/28,26.595701
02/29,26.812254
03/01,26.575924
03/02,26.596985
03/03,26.624119
03/04,26.659706
03/05,26.672411
03/06,26.655773
03/07,26.672865
03/08,26.70062
03/09,26.747
03/10,26.853544
03/11,26.944454
03/12,26.994438
03/13,27.063982
03/14,27.132042
03/15,27.154016
03/16,27.211527
03/17,27.268127
03/18,27.307386
03/19,27.330082
03/20,27.340157
03/21,27.355803
03/22,27.400484
03/23,27.478231
03/24,27.527294
03/25,27.579248
03/26,27.591597
03/27,27.702349
03/28,27.75706
03/29,27.744905
03/30,27.764156
03/31,27.74132
04/01,27.752802
04/02,27.788944
04/03,27.801254
04/04,27.79185
04/05,27.77109
04/06,27.79575
04/07,27.831392
04/08,27.87929
04/09,27.908047
04/10,27.987766
04/11,28.076548
04/12,28.031105
04/13,28.000362
04/14,28.034319
04/15,28.036537
04/16,28.06603
04/17,28.053478
04/18,28.046896
04/19,28.08033
04/20,28.058044
04/21,28.059185
04/22,28.029274
04/23,28.023726
04/24,28.04964
04/25,28.073662
04/26,28.091187
04/27,28.075144
04/28,28.091932
04/29,28.081398
04/30,28.064817
05/01,28.041067
05/02,28.013998
05/03,27.997593
05/04,28.001282
05/05,27.949663
05/06,27.953537
05/07,27.934433
05/08,27.912443
05/09,27.918629
05/10,27.934128
05/11,27.918873
05/12,27.89468
05/13,27.858992
05/14,27.807583
05/15,27.823572
05/16,27.822807
05/17,27.813126
05/18,27.813902
05/19,27.791826
05/20,27.762062
05/21,27.766626
05/22,27.771046
05/23,27.769604
05/24,27.776445
05/25,27.778418
05/26,27.788399
05/27,27.741016
05/28,27.702864
05/29,27.688393
05/30,27.623838
05/31,27.571474
06/01,27.55632
06/02,27.571915
06/03,27.584036
06/04,27.586683
06/05,27.57231
06/06,27.552794
06/07,27.530579
06/08,27.507519
06/09,27.493818
06/10,27.487045
06/11,27.476707
06/12,27.436165
06/13,27.42133
06/14,27.44329
06/15,27.435095
06/16,27.432486
06/17,27.425383
06/18,27.418875
06/19,27.40327
06/20,27.369999
06/21,27.359888
06/22,27.337454
06/23,27.369473
06/24,27.375198
06/25,27.336378
06/26,27.311304
06/27,27.290854
06/28,27.323345
06/29,27.324276
06/30,27.328299
07/01,27.322847
07/02,27.305761
07/03,27.315878
07/04,27.260944
07/05,27.22083
07/06,27.211618
07/07,27.223322
07/08,27.209469
07/09,27.120699
07/10,27.082159
07/11,27.070404
07/12,27.079529
07/13,27.072699
07/14,27.068527
07/15,27.061596
07/16,27.048573
07/17,27.019815
07/18,26.97175
07/19,26.907238
07/20,26.879972
07/21,26.872507
07/22,26.881466
07/23,26.856411
07/24,26.81612
07/25,26.764881
07/26,26.713186
07/27,26.696203
07/28,26.688475
07/29,26.68008
07/30,26.675999
07/31,26.647663
08/01,26.594275
08/02,26.554705
08/03,26.518122
08/04,26.486818
08/05,26.449286
08/06,26.440311
08/07,26.45098
08/08,26.44938
08/09,26.453045
08/10,26.410412
08/11,26.405474
08/12,26.387012
08/13,26.402082
08/14,26.428926
08/15,26.402655
08/16,26.372038
08/17,26.32849
08/18,26.303476
08/19,26.277456
08/20,26.21792
08/21,26.155823
08/22,26.102543
08/23,26.042372
08/24,26.013836
08/25,26.034306
08/26,26.030827
08/27,26.016333
08/28,26.057697
08/29,26.067389
08/30,26.071457
08/31,26.07782
09/01,26.104458
09/02,26.12949
09/03,26.15991
09/04,26.191635
09/05,26.20629
09/06,26.180424
09/07,26.145927
09/08,26.106762
09/09,26.194468
09/10,26.217346
09/11,26.140814
09/12,26.067327
09/13,26.049084
09/14,26.015823
09/15,26.01073
09/16,26.013113
09/17,26.07245
09/18,26.111017
09/19,26.149881
09/20,26.176506
09/21,26.2882
09/22,26.234373
09/23,26.20026
09/24,26.202166
09/25,26.194267
09/26,26.299316
09/27,26.248837
09/28,26.145618
09/29,26.115648
09/30,26.108112
10/01,26.12724
10/02,26.140259
10/03,26.127987
10/04,26.095434
10/05,26.107588
10/06,26.084518
10/07,26.104414
10/08,26.104992
10/09,26.085436
10/10,26.037912
10/11,26.0398
10/12,26.029274
10/13,26.057161
10/14,26.102173
10/15,26.101421
10/16,26.091211
10/17,26.047472
10/18,26.07511
10/19,25.966988
10/20,25.961641
10/21,26.152449
10/22,26.177965
10/23,26.18335
10/24,26.19049
10/25,26.260084
10/26,26.281767
10/27,26.318155
10/28,26.332886
10/29,26.320478
10/30,26.28896
10/31,26.255205
11/01,26.189518
11/02,26.214306
11/03,26.210257
11/04,26.242123
11/05,26.18972
11/06,26.115578
11/07,26.099121
11/08,26.111889
11/09,26.140953
11/10,26.111048
11/11,26.12048
11/12,26.17998
11/13,26.260527
11/14,26.29945
11/15,26.313917
11/16,26.326815
11/17,26.254976
11/18,26.206211
11/19,26.261158
11/20,26.222584
11/21,26.13814
11/22,26.075195
11/23,26.07146
11/24,26.106813
11/25,26.18102
11/26,26.26876
11/27,26.282795
11/28,26.361784
11/29,26.405764
11/30,26.413277
12/01,26.357569
12/02,26.380915
12/03,26.342463
12/04,26.292814
12/05,26.258547
12/06,26.18349
12/07,26.103672
12/08,26.032738
12/09,25.988283
12/10,25.968876
12/11,25.905334
12/12,25.873003
12/13,25.918552
12/14,25.924915
12/15,25.963076
12/16,25.974316
12/17,26.025583
12/18,26.046022
12/19,26.081238
12/20,26.00716
12/21,25.986816
12/22,26.009823
12/23,25.94577
12/24,25.882603
12/25,25.876955
12/26,25.844114
12/27,25.815931
12/28,25.833519
12/29,25.773306
12/30,25.777506
12/31,25.827738
