time,sst
10/30,29.7995
10/31,29.7995
11/01,29.8005
11/02,29.7495
11/03,29.7495
11/04,29.758
11/05,29.6845
11/06,29.635998
11/07,29.689999
11/08,29.8055
11/09,29.762
11/10,29.73
11/11,29.734
11/12,29.717999
11/13,29.701502
11/14,29.7155
11/15,29.657999
11/16,29.645498
11/17,29.6415
11/18,29.635998
11/19,29.6415
11/20,29.6135
11/21,29.612
11/22,29.597
11/23,29.6125
11/24,29.602
11/25,29.576
11/26,29.564001
11/27,29.535
11/28,29.534
11/29,29.4885
11/30,29.4855
12/01,29.520498
12/02,29.5135
12/03,29.526999
12/04,29.5
12/05,29.476501
12/06,29.525
12/07,29.463001
12/08,29.435999
12/09,29.429499
12/10,29.387
12/11,29.406
12/12,29.4
12/13,29.393
12/14,29.373999
12/15,29.35
12/16,29.3565
12/17,29.3585
12/18,29.3475
12/19,29.289999
12/20,29.257502
12/21,29.2495
12/22,29.2465
12/23,29.227499
12/24,29.2225
12/25,29.175
12/26,29.192001
12/27,29.1535
12/28,29.15
12/29,29.1395
12/30,29.105
12/31,29.088999
