time,sst
01/01,24.879074
01/02,24.921751
01/03,24.927994
01/04,24.944674
01/05,24.908655
01/06,24.919989
01/07,24.931953
01/08,24.939537
01/09,24.93976
01/10,24.997911
01/11,25.022398
01/12,25.046595
01/13,25.06656
01/14,25.071556
01/15,25.086985
01/16,25.12626
01/17,25.172651
01/18,25.199821
01/19,25.25779
01/20,25.285542
01/21,25.325745
01/22,25.365213
01/23,25.363567
01/24,25.396996
01/25,25.432764
01/26,25.443151
01/27,25.474764
01/28,25.508333
01/29,25.531805
01/30,25.54867
01/31,25.578745
02/01,25.619066
02/02,25.640749
02/03,25.67759
02/04,25.710833
02/05,25.738697
02/06,25.771105
02/07,25.767313
02/08,25.814812
02/09,25.856405
02/10,25.889782
02/11,25.92207
02/12,25.963331
02/13,26.006956
02/14,26.043673
02/15,26.088161
02/16,26.15318
02/17,26.206903
02/18,26.231419
02/19,26.265749
02/20,26.32023
02/21,26.348743
02/22,26.399616
02/23,26.435362
02/24,26.454165
02/25,26.496824
02/26,26.509249
02/27,26.527908
02/28,26.581373
02/29,26.661764
03/01,26.62831
03/02,26.654411
03/03,26.674168
03/04,26.672098
03/05,26.675613
03/06,26.705153
03/07,26.73936
03/08,26.758293
03/09,26.798134
03/10,26.829828
03/11,26.85348
03/12,26.914911
03/13,26.974924
03/14,27.016409
03/15,27.04386
03/16,27.062395
03/17,27.105389
03/18,27.067995
03/19,27.054358
03/20,27.069847
03/21,27.111784
03/22,27.150993
03/23,27.192385
03/24,27.21847
03/25,27.22875
03/26,27.245888
03/27,27.254538
03/28,27.271051
03/29,27.296331
03/30,27.313362
03/31,27.331854
04/01,27.353819
04/02,27.357979
04/03,27.34847
04/04,27.35125
04/05,27.380404
04/06,27.385023
04/07,27.378275
04/08,27.385487
04/09,27.40148
04/10,27.39398
04/11,27.37549
04/12,27.36235
04/13,27.401491
04/14,27.420494
04/15,27.40539
04/16,27.398638
04/17,27.40004
04/18,27.39728
04/19,27.385567
04/20,27.359789
04/21,27.329855
04/22,27.331583
04/23,27.344336
04/24,27.340845
04/25,27.348106
04/26,27.330748
04/27,27.32432
04/28,27.324694
04/29,27.327011
04/30,27.320768
05/01,27.319492
05/02,27.298979
05/03,27.295233
05/04,27.29622
05/05,27.276583
05/06,27.248838
05/07,27.23397
05/08,27.208763
05/09,27.203163
05/10,27.195917
05/11,27.17553
05/12,27.149458
05/13,27.126202
05/14,27.122652
05/15,27.139982
05/16,27.126823
05/17,27.118973
05/18,27.10836
05/19,27.107206
05/20,27.08876
05/21,27.082958
05/22,27.071602
05/23,27.071856
05/24,27.078474
05/25,27.05557
05/26,27.034029
05/27,26.993563
05/28,26.958458
05/29,26.938965
05/30,26.919622
05/31,26.901472
06/01,26.871567
06/02,26.835815
06/03,26.810423
06/04,26.787304
06/05,26.751947
06/06,26.724459
06/07,26.720472
06/08,26.685335
06/09,26.62374
06/10,26.569126
06/11,26.54602
06/12,26.520348
06/13,26.501146
06/14,26.452492
06/15,26.452942
06/16,26.44227
06/17,26.406923
06/18,26.33499
06/19,26.315277
06/20,26.312317
06/21,26.29135
06/22,26.261597
06/23,26.211987
06/24,26.192274
06/25,26.139479
06/26,26.103394
06/27,26.08075
06/28,26.04901
06/29,26.026394
06/30,25.970125
07/01,25.931236
07/02,25.898716
07/03,25.899364
07/04,25.875313
07/05,25.843845
07/06,25.767803
07/07,25.746449
07/08,25.724401
07/09,25.712044
07/10,25.707302
07/11,25.69348
07/12,25.662119
07/13,25.640837
07/14,25.634266
07/15,25.613264
07/16,25.59631
07/17,25.571718
07/18,25.539104
07/19,25.491497
07/20,25.457056
07/21,25.415627
07/22,25.400719
07/23,25.36958
07/24,25.335678
07/25,25.316551
07/26,25.307402
07/27,25.280642
07/28,25.267109
07/29,25.252745
07/30,25.248362
07/31,25.203293
