time,sst
01/01,24.723366
01/02,24.744566
01/03,24.724852
01/04,24.774183
01/05,24.783384
01/06,24.790201
01/07,24.79484
01/08,24.81355
01/09,24.865044
01/10,24.871296
01/11,24.878336
01/12,24.886461
01/13,24.906748
01/14,24.933043
01/15,24.97533
01/16,25.022644
01/17,25.059898
01/18,25.091938
01/19,25.122053
01/20,25.142027
01/21,25.239632
01/22,25.26278
01/23,25.309092
01/24,25.335299
01/25,25.365772
01/26,25.390835
01/27,25.438305
01/28,25.46167
01/29,25.491493
01/30,25.559513
01/31,25.640593
02/01,25.677011
02/02,25.702538
02/03,25.752361
02/04,25.799345
02/05,25.799406
02/06,25.81491
02/07,25.832716
02/08,25.87352
02/09,25.88692
02/10,25.93307
02/11,26.00966
02/12,26.07184
02/13,26.134306
02/14,26.209877
02/15,26.301931
02/16,26.385015
02/17,26.458506
02/18,26.475193
02/19,26.508259
02/20,26.581682
02/21,26.59499
02/22,26.653236
02/23,26.701288
02/24,26.745567
02/25,26.759468
02/26,26.802673
02/27,26.827168
02/28,26.841873
02/29,27.114054
03/01,26.88951
03/02,26.929367
03/03,27.024105
03/04,27.042686
03/05,27.019278
03/06,27.033
03/07,27.032654
03/08,27.109652
03/09,27.157633
03/10,27.122578
03/11,27.137653
03/12,27.208086
03/13,27.254124
03/14,27.263546
03/15,27.217987
03/16,27.320158
03/17,27.370363
03/18,27.325264
03/19,27.350258
03/20,27.384777
03/21,27.434391
03/22,27.456821
03/23,27.424026
03/24,27.429579
03/25,27.4474
03/26,27.482103
03/27,27.462831
03/28,27.48617
03/29,27.532896
03/30,27.59123
03/31,27.626865
04/01,27.598753
04/02,27.613777
04/03,27.614332
04/04,27.52934
04/05,27.499449
04/06,27.4764
04/07,27.478985
04/08,27.51314
04/09,27.566786
04/10,27.565353
04/11,27.520275
04/12,27.51213
04/13,27.516531
04/14,27.568235
04/15,27.544018
04/16,27.495213
04/17,27.471645
04/18,27.441452
04/19,27.456099
04/20,27.429758
04/21,27.385708
04/22,27.362244
04/23,27.34528
04/24,27.311735
04/25,27.303362
04/26,27.292095
04/27,27.27128
04/28,27.231928
04/29,27.21626
04/30,27.218706
05/01,27.195631
05/02,27.161625
05/03,27.134104
05/04,27.092306
05/05,27.08984
05/06,27.044744
05/07,27.043808
05/08,27.011179
05/09,26.997988
05/10,26.983538
05/11,27.00363
05/12,26.980415
05/13,26.914583
05/14,26.911833
05/15,26.89388
05/16,26.873276
05/17,26.886637
05/18,26.866121
05/19,26.85716
05/20,26.837217
05/21,26.799923
05/22,26.746096
05/23,26.728516
05/24,26.699566
05/25,26.664743
05/26,26.64182
05/27,26.615269
05/28,26.565395
05/29,26.502728
05/30,26.491734
05/31,26.480778
06/01,26.412235
06/02,26.361845
06/03,26.330599
06/04,26.31302
06/05,26.308992
06/06,26.312328
06/07,26.256985
06/08,26.19569
06/09,26.171938
06/10,26.18238
06/11,26.134094
06/12,26.104322
06/13,26.070826
06/14,26.05024
06/15,26.0081
06/16,25.968117
06/17,25.905893
06/18,25.866848
06/19,25.852365
06/20,25.82087
06/21,25.793892
06/22,25.811314
06/23,25.78862
06/24,25.742378
06/25,25.723223
06/26,25.69145
06/27,25.673306
06/28,25.641619
06/29,25.619566
06/30,25.585875
07/01,25.515055
07/02,25.471363
07/03,25.448238
07/04,25.4193
07/05,25.392982
07/06,25.376291
07/07,25.368742
07/08,25.320086
07/09,25.324717
07/10,25.345577
07/11,25.328508
07/12,25.3208
07/13,25.25168
07/14,25.236807
07/15,25.223766
07/16,25.197111
07/17,25.133059
07/18,25.109846
07/19,25.066738
07/20,25.042044
07/21,25.017002
07/22,24.930052
07/23,24.918089
07/24,24.852861
07/25,24.778994
07/26,24.773146
07/27,24.754969
07/28,24.762434
07/29,24.762888
07/30,24.739212
07/31,24.705557
08/01,24.651848
08/02,24.657116
08/03,24.638594
08/04,24.630604
08/05,24.64135
08/06,24.577497
08/07,24.576504
08/08,24.540855
08/09,24.5269
08/10,24.511812
08/11,24.43967
08/12,24.360323
08/13,24.408579
08/14,24.40133
08/15,24.310312
08/16,24.129118
08/17,24.08341
08/18,24.144417
08/19,24.066427
08/20,24.064589
08/21,24.095083
08/22,24.063303
08/23,24.01281
08/24,24.028286
08/25,24.001656
08/26,23.977646
08/27,23.953453
08/28,23.914595
08/29,23.887262
08/30,23.918242
08/31,23.962257
09/01,24.003359
09/02,24.001938
09/03,24.00986
09/04,23.987455
09/05,23.993973
09/06,23.956154
09/07,23.96693
09/08,23.96411
09/09,23.949888
09/10,23.949492
09/11,24.00705
09/12,24.007967
09/13,23.936506
09/14,23.949064
09/15,23.96651
09/16,24.019386
09/17,24.029655
09/18,24.070915
09/19,24.077848
09/20,24.059101
09/21,24.049353
09/22,24.006763
09/23,23.968988
09/24,23.939259
09/25,23.90412
09/26,23.879057
09/27,23.879156
09/28,23.808199
09/29,23.792114
09/30,23.785448
10/01,23.770428
10/02,23.790117
10/03,23.830156
10/04,23.871233
10/05,23.89187
10/06,23.913067
10/07,23.938416
10/08,23.954657
10/09,23.971546
10/10,23.953083
10/11,23.957308
10/12,23.97953
10/13,23.989613
10/14,24.014112
10/15,24.011013
10/16,24.038084
10/17,24.064682
10/18,24.081902
10/19,24.103699
10/20,24.12863
10/21,24.093708
10/22,24.095545
10/23,24.111252
10/24,24.111294
10/25,24.14844
10/26,24.166594
10/27,24.1349
10/28,24.128237
10/29,24.072075
10/30,24.07473
10/31,24.10424
11/01,24.13376
11/02,24.154402
11/03,24.152605
11/04,24.138407
11/05,24.131027
11/06,24.139204
11/07,24.151588
11/08,24.147062
11/09,24.148094
11/10,24.139883
11/11,24.175613
11/12,24.147179
11/13,24.154322
11/14,24.185862
11/15,24.226416
11/16,24.242434
11/17,24.28144
11/18,24.241179
11/19,24.218946
11/20,24.249495
11/21,24.214495
11/22,24.206236
11/23,24.258772
11/24,24.259983
11/25,24.318277
11/26,24.339144
11/27,24.371061
11/28,24.390284
11/29,24.372734
11/30,24.395454
12/01,24.427803
12/02,24.469667
12/03,24.47458
12/04,24.480003
12/05,24.437538
12/06,24.424538
12/07,24.432364
12/08,24.447752
12/09,24.476591
12/10,24.490034
12/11,24.532312
12/12,24.555857
12/13,24.548357
12/14,24.575115
12/15,24.588476
12/16,24.57732
12/17,24.552246
12/18,24.55143
12/19,24.565475
12/20,24.573885
12/21,24.553017
12/22,24.53979
12/23,24.511728
12/24,24.5064
12/25,24.571707
12/26,24.580246
12/27,24.622255
12/28,24.629662
12/29,24.66114
12/30,24.708948
12/31,24.749662
