time,sst
01/01,28.108583
01/02,28.11855
01/03,28.119566
01/04,28.096918
01/05,28.08036
01/06,28.075035
01/07,28.0372
01/08,28.020794
01/09,28.006203
01/10,28.000597
01/11,27.993458
01/12,27.998993
01/13,28.005144
01/14,27.992002
01/15,27.983793
01/16,27.957289
01/17,27.937782
01/18,27.92994
01/19,27.920893
01/20,27.90241
01/21,27.875944
01/22,27.858698
01/23,27.852106
01/24,27.849604
01/25,27.841219
01/26,27.863558
01/27,27.83738
01/28,27.84391
01/29,27.835272
01/30,27.811108
01/31,27.799799
02/01,27.767723
02/02,27.734755
02/03,27.739391
02/04,27.72732
02/05,27.712555
02/06,27.700106
02/07,27.69378
02/08,27.679415
02/09,27.659143
02/10,27.64037
02/11,27.634443
02/12,27.671865
02/13,27.670582
02/14,27.656097
02/15,27.650763
02/16,27.687212
02/17,27.690989
02/18,27.689156
02/19,27.689356
02/20,27.70443
02/21,27.704462
02/22,27.713472
02/23,27.75952
02/24,27.751198
02/25,27.752092
02/26,27.75338
02/27,27.77727
02/28,27.789112
02/29,27.588001
03/01,27.777905
03/02,27.770866
03/03,27.760218
03/04,27.758833
03/05,27.758965
03/06,27.760435
03/07,27.820684
03/08,27.791992
03/09,27.78876
03/10,27.795692
03/11,27.829302
03/12,27.818153
03/13,27.799547
03/14,27.807966
03/15,27.814756
03/16,27.791332
03/17,27.803234
03/18,27.826227
03/19,27.810705
03/20,27.815046
03/21,27.816877
03/22,27.831404
03/23,27.82489
03/24,27.832245
03/25,27.827568
03/26,27.816984
03/27,27.782957
03/28,27.806293
03/29,27.829523
03/30,27.822302
03/31,27.824745
04/01,27.849691
04/02,27.86964
04/03,27.857828
04/04,27.878
04/05,27.86862
04/06,27.856878
04/07,27.869747
04/08,27.885172
04/09,27.874527
04/10,27.8481
04/11,27.849083
04/12,27.846575
04/13,27.84384
04/14,27.852533
04/15,27.84822
04/16,27.836643
04/17,27.818098
04/18,27.808481
04/19,27.783258
04/20,27.78155
04/21,27.78472
04/22,27.783615
04/23,27.782743
04/24,27.783176
04/25,27.797823
04/26,27.79836
04/27,27.800543
04/28,27.805801
04/29,27.808533
04/30,27.808182
05/01,27.819351
05/02,27.847063
05/03,27.86352
05/04,27.857174
05/05,27.876675
05/06,27.874393
05/07,27.85876
05/08,27.897295
05/09,27.887373
05/10,27.90352
05/11,27.965006
05/12,27.965963
05/13,27.955976
05/14,27.95021
05/15,27.976995
05/16,28.000881
05/17,28.034267
05/18,28.025717
05/19,28.0454
05/20,28.045195
05/21,28.059826
05/22,28.076681
05/23,28.095037
05/24,28.099949
05/25,28.152187
05/26,28.163849
05/27,28.131433
05/28,28.1591
05/29,28.177746
05/30,28.192194
05/31,28.216272
06/01,28.23236
06/02,28.220837
06/03,28.216934
06/04,28.218052
06/05,28.206654
06/06,28.207432
06/07,28.19956
06/08,28.208237
06/09,28.209616
06/10,28.226498
06/11,28.218082
06/12,28.235342
06/13,28.246511
06/14,28.273005
06/15,28.271803
06/16,28.281918
06/17,28.288065
06/18,28.301712
06/19,28.303473
06/20,28.304638
06/21,28.287786
06/22,28.316998
06/23,28.284866
06/24,28.312479
06/25,28.31329
06/26,28.306005
06/27,28.310299
06/28,28.301983
06/29,28.307627
06/30,28.323883
07/01,28.363144
07/02,28.36345
07/03,28.384277
07/04,28.390179
07/05,28.394882
07/06,28.387989
07/07,28.429535
07/08,28.428772
07/09,28.403477
07/10,28.46185
07/11,28.465134
07/12,28.461023
07/13,28.463154
07/14,28.483994
07/15,28.483194
07/16,28.475422
07/17,28.46697
07/18,28.491251
07/19,28.509684
07/20,28.521122
07/21,28.488285
07/22,28.548529
07/23,28.550262
07/24,28.534409
07/25,28.53013
07/26,28.614681
07/27,28.567448
07/28,28.616058
07/29,28.611862
07/30,28.670237
07/31,28.658955
08/01,28.706964
08/02,28.728094
08/03,28.708385
08/04,28.750656
08/05,28.764658
08/06,28.736261
08/07,28.789743
08/08,28.779644
08/09,28.78983
08/10,28.815802
08/11,28.858017
08/12,28.83485
08/13,28.817877
08/14,28.82611
08/15,28.901678
08/16,28.879671
08/17,28.89208
08/18,28.826801
08/19,28.839594
08/20,28.874357
08/21,28.874836
08/22,28.913437
08/23,28.880835
08/24,28.914852
08/25,28.9916
08/26,29.011967
08/27,28.996122
08/28,28.99712
08/29,29.000093
08/30,28.97702
08/31,28.977633
09/01,28.99737
09/02,29.06374
09/03,29.091545
09/04,29.09925
09/05,29.081793
09/06,29.131716
09/07,29.1692
09/08,29.171118
09/09,29.154022
09/10,29.117212
09/11,29.090809
09/12,29.115398
09/13,29.106396
09/14,29.155663
09/15,29.139204
09/16,29.197712
09/17,29.158445
09/18,29.163317
09/19,29.101032
09/20,29.163792
09/21,29.180178
09/22,29.219519
09/23,29.159792
09/24,29.15987
09/25,29.209612
09/26,29.219788
09/27,29.204002
09/28,29.180616
09/29,29.253334
09/30,29.216486
10/01,29.183687
10/02,29.214802
