time,sst
01/01,28.442822
01/02,28.430622
01/03,28.411957
01/04,28.392973
01/05,28.38606
01/06,28.4008
01/07,28.420835
01/08,28.433592
01/09,28.412569
01/10,28.394386
01/11,28.371243
01/12,28.389067
01/13,28.398458
01/14,28.407907
01/15,28.403996
01/16,28.393147
01/17,28.411789
01/18,28.404325
01/19,28.39706
01/20,28.371058
01/21,28.346724
01/22,28.333437
01/23,28.284355
01/24,28.238108
01/25,28.235561
01/26,28.186518
01/27,28.148632
01/28,28.121862
01/29,28.100746
01/30,28.086882
01/31,28.097427
02/01,28.131142
02/02,28.119362
02/03,28.128916
02/04,28.085752
02/05,28.122303
02/06,28.17307
02/07,28.093166
02/08,28.083157
02/09,28.103893
02/10,28.15142
02/11,28.136463
02/12,28.137722
02/13,28.1801
02/14,28.190355
02/15,28.2232
02/16,28.243908
02/17,28.191614
02/18,28.208708
02/19,28.200598
02/20,28.182407
02/21,28.116583
02/22,28.120289
02/23,28.119165
02/24,28.059128
02/25,28.042568
02/26,28.065685
02/27,28.089546
02/28,28.090101
02/29,27.618776
03/01,28.113676
03/02,28.087835
03/03,28.120651
03/04,28.090658
03/05,28.051514
03/06,28.107887
03/07,28.159143
03/08,28.206383
03/09,28.184341
03/10,28.162468
03/11,28.195135
03/12,28.19061
03/13,28.174437
03/14,28.192307
03/15,28.146643
03/16,28.19465
03/17,28.245766
03/18,28.257025
03/19,28.241491
03/20,28.26713
03/21,28.29206
03/22,28.32168
03/23,28.343672
03/24,28.354187
03/25,28.364737
03/26,28.371674
03/27,28.35907
03/28,28.417133
03/29,28.415987
03/30,28.437458
03/31,28.416824
04/01,28.376532
04/02,28.385828
04/03,28.371344
04/04,28.31888
04/05,28.303116
04/06,28.28599
04/07,28.28726
04/08,28.36866
04/09,28.392942
04/10,28.361898
04/11,28.377657
04/12,28.381765
04/13,28.390602
04/14,28.408339
04/15,28.448801
04/16,28.449913
04/17,28.433868
04/18,28.445902
04/19,28.469063
04/20,28.51599
04/21,28.50016
04/22,28.487963
04/23,28.498049
04/24,28.524221
04/25,28.540731
04/26,28.52491
04/27,28.543978
04/28,28.540674
04/29,28.5395
04/30,28.545336
05/01,28.567282
05/02,28.576256
05/03,28.571587
05/04,28.568718
05/05,28.56597
05/06,28.603119
05/07,28.657099
05/08,28.645905
05/09,28.636328
05/10,28.636969
05/11,28.672186
05/12,28.724691
05/13,28.72595
05/14,28.741858
05/15,28.760302
05/16,28.761719
05/17,28.783659
05/18,28.777327
05/19,28.80837
05/20,28.865776
05/21,28.848307
05/22,28.889387
05/23,28.921295
05/24,28.921186
05/25,28.938843
05/26,28.927061
05/27,28.914366
05/28,28.92999
05/29,28.90061
05/30,28.89796
05/31,28.950066
06/01,28.929356
06/02,28.948093
06/03,28.981766
06/04,28.95569
06/05,28.957922
06/06,28.960386
06/07,28.96452
06/08,29.00047
06/09,28.963448
06/10,29.013712
06/11,29.00919
06/12,28.967894
06/13,28.9413
06/14,28.965584
06/15,28.995823
06/16,29.010038
06/17,29.033339
06/18,29.033478
06/19,29.075481
06/20,29.06933
06/21,29.079315
06/22,29.12569
06/23,29.111547
06/24,29.14373
06/25,29.143705
06/26,29.112415
06/27,29.159512
06/28,29.14629
06/29,29.13462
06/30,29.13851
07/01,29.15026
07/02,29.164417
07/03,29.16001
07/04,29.182673
07/05,29.193178
07/06,29.228344
07/07,29.23605
07/08,29.151173
07/09,29.208149
07/10,29.217957
07/11,29.23955
07/12,29.207525
07/13,29.153618
07/14,29.14615
07/15,29.154472
07/16,29.148127
07/17,29.129623
07/18,29.129835
07/19,29.137947
07/20,29.12548
07/21,29.122206
07/22,29.120335
07/23,29.152258
07/24,29.114473
07/25,29.19266
07/26,29.156483
07/27,29.206482
07/28,29.273674
07/29,29.283737
07/30,29.273846
07/31,29.242403
08/01,29.260756
08/02,29.213848
08/03,29.252495
08/04,29.277771
08/05,29.306866
08/06,29.317846
08/07,29.312859
08/08,29.308605
08/09,29.275127
08/10,29.249071
08/11,29.289257
08/12,29.283285
08/13,29.3036
08/14,29.29942
08/15,29.309034
08/16,29.331211
08/17,29.343384
08/18,29.326809
08/19,29.315336
08/20,29.292948
08/21,29.281624
08/22,29.226244
08/23,29.27047
08/24,29.279959
08/25,29.29536
08/26,29.265947
08/27,29.234106
08/28,29.2749
08/29,29.26648
08/30,29.27703
08/31,29.286428
09/01,29.298306
09/02,29.281786
09/03,29.294579
09/04,29.283344
09/05,29.258953
09/06,29.205692
09/07,29.201853
09/08,29.2097
09/09,29.167786
09/10,29.162373
09/11,29.123104
09/12,29.13331
09/13,29.140348
09/14,29.134287
09/15,29.119743
09/16,29.129179
09/17,29.118395
09/18,29.130308
09/19,29.129662
09/20,29.110142
09/21,29.132433
09/22,29.019701
09/23,29.02511
