time,sst
06/26,28.697157
06/27,28.696508
06/28,28.704521
06/29,28.718884
06/30,28.73211
07/01,28.808668
07/02,28.8153
07/03,28.796698
07/04,28.789146
07/05,28.785608
07/06,28.782412
07/07,28.766096
07/08,28.75456
07/09,28.764694
07/10,28.812407
07/11,28.795937
07/12,28.780474
07/13,28.769342
07/14,28.780542
07/15,28.76496
07/16,28.759878
07/17,28.774294
07/18,28.775652
07/19,28.816689
07/20,28.81206
07/21,28.807861
07/22,28.742544
07/23,28.725763
07/24,28.686338
07/25,28.684265
07/26,28.738375
07/27,28.774963
07/28,28.787554
07/29,28.750456
07/30,28.737772
07/31,28.757057
08/01,28.734161
08/02,28.721888
08/03,28.72999
08/04,28.745054
08/05,28.747252
08/06,28.751898
08/07,28.760103
08/08,28.762884
08/09,28.709745
08/10,28.686531
08/11,28.685486
08/12,28.712252
08/13,28.723797
08/14,28.789707
08/15,28.746418
08/16,28.713913
08/17,28.696918
08/18,28.696392
08/19,28.663315
08/20,28.66869
08/21,28.630829
08/22,28.659044
08/23,28.67516
08/24,28.683086
08/25,28.66723
08/26,28.651318
08/27,28.665615
08/28,28.678848
08/29,28.61872
08/30,28.62773
08/31,28.640059
09/01,28.617685
09/02,28.579863
09/03,28.590498
09/04,28.59011
09/05,28.537401
09/06,28.672134
09/07,28.736807
09/08,28.670448
09/09,28.615934
09/10,28.617317
09/11,28.60852
09/12,28.546453
09/13,28.524534
09/14,28.474234
09/15,28.434063
09/16,28.462864
09/17,28.501053
09/18,28.484175
09/19,28.487246
09/20,28.568247
09/21,28.55241
09/22,28.581331
09/23,28.514894
09/24,28.468517
09/25,28.43048
09/26,28.4415
09/27,28.445538
09/28,28.515047
09/29,28.470371
09/30,28.484644
10/01,28.474558
10/02,28.48692
10/03,28.513165
10/04,28.437279
10/05,28.45605
10/06,28.39428
10/07,28.344704
10/08,28.402567
10/09,28.38998
10/10,28.380825
10/11,28.407131
10/12,28.43935
10/13,28.546877
10/14,28.531664
10/15,28.477247
10/16,28.413305
10/17,28.459959
10/18,28.297092
10/19,28.317411
10/20,28.396553
10/21,28.41177
10/22,28.400225
10/23,28.401804
10/24,28.368156
10/25,28.415464
10/26,28.472158
10/27,28.478485
10/28,28.50872
10/29,28.569853
10/30,28.567402
10/31,28.532066
11/01,28.502958
11/02,28.534555
11/03,28.54909
11/04,28.527824
11/05,28.470339
11/06,28.432802
11/07,28.403822
11/08,28.46853
11/09,28.456919
11/10,28.440096
11/11,28.473156
11/12,28.524544
11/13,28.478134
11/14,28.448402
11/15,28.4849
11/16,28.424177
11/17,28.378996
11/18,28.365154
11/19,28.296947
11/20,28.282356
11/21,28.240583
11/22,28.226076
11/23,28.220695
11/24,28.20126
11/25,28.19156
11/26,28.379858
11/27,28.379221
11/28,28.275454
11/29,28.38017
11/30,28.420439
12/01,28.393723
12/02,28.47886
12/03,28.50205
12/04,28.358213
12/05,28.333921
12/06,28.193047
12/07,28.171398
12/08,28.124226
12/09,28.043158
12/10,28.070217
12/11,28.044466
12/12,28.010628
12/13,27.933151
12/14,27.90027
12/15,27.885036
12/16,27.938103
12/17,27.959463
12/18,27.974304
12/19,27.989641
12/20,27.95474
12/21,27.993063
12/22,28.007748
12/23,27.964903
12/24,27.93509
12/25,27.949018
12/26,27.93062
12/27,27.891663
12/28,27.882666
12/29,27.871199
12/30,27.859524
12/31,27.857403
