time,sst
11/05,25.048937
11/06,25.030458
11/07,24.94888
11/08,24.814611
11/09,24.822042
11/10,24.872925
11/11,24.940187
11/12,25.065832
11/13,25.297628
11/14,25.277729
11/15,25.20239
11/16,25.128325
11/17,24.933386
11/18,24.779522
11/19,24.805204
11/20,24.966682
11/21,25.033981
11/22,25.051073
11/23,24.946032
11/24,24.735964
11/25,24.539295
11/26,24.498507
11/27,24.429724
11/28,24.330124
11/29,24.36225
11/30,24.48277
12/01,24.639149
12/02,24.821552
12/03,24.806534
12/04,24.828308
12/05,24.791265
12/06,24.742342
12/07,24.750574
12/08,24.848917
12/09,24.836176
12/10,24.940964
12/11,24.922548
12/12,24.91833
12/13,24.949066
12/14,24.984076
12/15,25.045599
12/16,25.157
12/17,25.186739
12/18,25.158384
12/19,25.125746
12/20,25.047485
12/21,25.290562
12/22,25.197151
12/23,25.205544
12/24,25.188162
12/25,25.058922
12/26,24.990263
12/27,24.93553
12/28,24.900478
12/29,24.995945
12/30,24.978928
12/31,24.95996
