time,sst
01/01,25.49078
01/02,25.485386
01/03,25.383547
01/04,25.4258
01/05,25.45685
01/06,25.465466
01/07,25.52263
01/08,25.544394
01/09,25.490772
01/10,25.448275
01/11,25.489262
01/12,25.454506
01/13,25.456982
01/14,25.43879
01/15,25.4238
01/16,25.37751
01/17,25.388304
01/18,25.327217
01/19,25.324745
01/20,25.322311
01/21,25.368116
01/22,25.374208
01/23,25.364729
01/24,25.362776
01/25,25.372566
01/26,25.300194
01/27,25.300352
01/28,25.263987
01/29,25.308073
01/30,25.349558
01/31,25.383463
02/01,25.43094
02/02,25.460817
02/03,25.489254
02/04,25.51127
02/05,25.518076
02/06,25.518948
02/07,25.49885
02/08,25.530138
02/09,25.592487
02/10,25.649807
02/11,25.725292
02/12,25.752022
02/13,25.71995
02/14,25.675707
02/15,25.653591
02/16,25.685774
02/17,25.704344
02/18,25.758202
02/19,25.822166
02/20,25.863943
02/21,25.869926
02/22,25.895697
02/23,25.9107
02/24,25.921236
02/25,25.926994
02/26,25.904472
02/27,25.895842
02/28,26.001564
02/29,26.436808
03/01,25.96893
03/02,26.003744
03/03,26.0342
03/04,26.012484
03/05,26.062056
03/06,26.0329
03/07,26.020376
03/08,26.06819
03/09,26.148563
03/10,26.20277
03/11,26.276754
03/12,26.396397
03/13,26.436062
03/14,26.479929
03/15,26.511232
03/16,26.556522
03/17,26.558317
03/18,26.578655
03/19,26.569214
03/20,26.567446
03/21,26.55478
03/22,26.536478
03/23,26.60139
03/24,26.67804
03/25,26.65077
03/26,26.66259
03/27,26.720133
03/28,26.782047
03/29,26.742992
03/30,26.7748
03/31,26.80877
04/01,26.820988
04/02,26.896793
04/03,26.938417
04/04,26.983692
04/05,26.991974
04/06,27.010542
04/07,26.98878
04/08,26.975616
04/09,26.98657
04/10,27.021671
04/11,27.101704
04/12,27.11664
04/13,27.079384
04/14,27.091002
04/15,27.117546
04/16,27.195518
04/17,27.19234
04/18,27.215057
04/19,27.24394
04/20,27.201641
04/21,27.228481
04/22,27.209263
04/23,27.21855
04/24,27.218245
04/25,27.178589
04/26,27.176636
04/27,27.16761
04/28,27.1912
04/29,27.18572
04/30,27.13051
05/01,27.10501
05/02,27.056232
05/03,27.094652
05/04,27.096666
05/05,27.08586
05/06,27.115244
05/07,27.086813
05/08,27.059786
05/09,26.942554
05/10,26.912914
05/11,26.968765
05/12,26.924137
05/13,26.878506
05/14,26.854647
05/15,26.876368
05/16,26.9269
05/17,26.917469
05/18,26.878202
05/19,26.836514
05/20,26.852652
05/21,26.83513
05/22,26.86847
05/23,26.904188
05/24,26.911575
05/25,26.880142
05/26,26.821667
05/27,26.833647
05/28,26.852392
05/29,26.82466
05/30,26.719364
05/31,26.635414
06/01,26.604002
06/02,26.616018
06/03,26.664831
06/04,26.711216
06/05,26.720345
06/06,26.718496
06/07,26.694946
