time,sst
01/01,29.484608
01/02,29.467901
01/03,29.496843
01/04,29.528128
01/05,29.607252
01/06,29.670832
01/07,29.572844
01/08,29.573893
01/09,29.544907
01/10,29.57475
01/11,29.586176
01/12,29.575066
01/13,29.565184
01/14,29.590567
01/15,29.517042
01/16,29.492815
01/17,29.482038
01/18,29.454927
01/19,29.467745
01/20,29.417099
01/21,29.425001
01/22,29.424467
01/23,29.421392
01/24,29.357445
01/25,29.326927
01/26,29.305704
01/27,29.330214
01/28,29.31227
01/29,29.286112
01/30,29.284576
01/31,29.280489
02/01,29.249979
02/02,29.260569
02/03,29.284891
02/04,29.2502
02/05,29.243252
02/06,29.198935
02/07,29.194159
02/08,29.218283
02/09,29.193153
02/10,29.152395
02/11,29.187645
02/12,29.17211
02/13,29.16891
02/14,29.143269
02/15,29.157692
02/16,29.219763
02/17,29.17431
02/18,29.157026
02/19,29.243904
02/20,29.17359
02/21,29.113558
02/22,29.076662
02/23,29.117928
02/24,29.155
02/25,29.124214
02/26,29.149422
02/27,29.146753
02/28,29.128733
02/29,29.15384
03/01,29.165972
03/02,29.078524
03/03,29.113232
03/04,29.117737
03/05,29.094797
03/06,29.067102
03/07,29.076372
03/08,29.090078
03/09,29.109768
03/10,29.169361
03/11,29.142927
03/12,29.106142
03/13,29.103676
03/14,29.061928
03/15,29.031067
03/16,29.146248
03/17,29.09946
03/18,29.088005
03/19,29.08631
03/20,29.071827
03/21,29.004457
03/22,29.035324
03/23,29.134968
03/24,29.157116
03/25,29.137566
03/26,29.183289
03/27,29.162151
03/28,29.169239
03/29,29.19057
03/30,29.149279
03/31,29.19496
04/01,29.207798
04/02,29.211023
04/03,29.219942
04/04,29.208593
04/05,29.260445
04/06,29.245687
04/07,29.277777
04/08,29.2977
04/09,29.31206
04/10,29.263191
04/11,29.314392
04/12,29.272612
04/13,29.276659
04/14,29.271338
04/15,29.258892
04/16,29.266003
04/17,29.279205
04/18,29.260492
04/19,29.215593
04/20,29.230663
04/21,29.248913
04/22,29.27263
04/23,29.327778
04/24,29.377813
04/25,29.39082
04/26,29.378115
04/27,29.405695
04/28,29.391785
04/29,29.35126
04/30,29.378218
05/01,29.389467
05/02,29.436651
05/03,29.396435
05/04,29.38537
05/05,29.339327
05/06,29.377869
05/07,29.39718
05/08,29.445408
05/09,29.495508
05/10,29.523092
05/11,29.505116
05/12,29.480192
05/13,29.548634
05/14,29.536486
05/15,29.532604
05/16,29.488806
05/17,29.470758
05/18,29.44137
05/19,29.460022
05/20,29.496134
05/21,29.499802
05/22,29.487123
05/23,29.521893
05/24,29.549868
05/25,29.572725
05/26,29.567612
05/27,29.568531
05/28,29.554884
05/29,29.569405
05/30,29.580198
05/31,29.612879
06/01,29.56396
06/02,29.614588
06/03,29.596476
06/04,29.600891
06/05,29.613533
06/06,29.595514
06/07,29.603636
06/08,29.655329
06/09,29.711645
06/10,29.76492
06/11,29.739868
06/12,29.711254
06/13,29.717474
06/14,29.744532
06/15,29.68714
06/16,29.66797
06/17,29.62751
06/18,29.67901
06/19,29.66683
06/20,29.632893
06/21,29.656277
06/22,29.648512
06/23,29.605944
06/24,29.62558
06/25,29.630112
06/26,29.618761
06/27,29.640945
06/28,29.632994
06/29,29.648413
06/30,29.63157
07/01,29.702604
07/02,29.694012
07/03,29.682098
07/04,29.658916
07/05,29.630623
07/06,29.621693
07/07,29.61364
07/08,29.692308
07/09,29.728382
07/10,29.605639
07/11,29.652636
07/12,29.661911
07/13,29.5784
07/14,29.658005
07/15,29.580378
07/16,29.620926
07/17,29.664053
07/18,29.665289
07/19,29.628628
07/20,29.604317
07/21,29.56057
07/22,29.576418
07/23,29.545918
07/24,29.59564
07/25,29.592285
07/26,29.620462
07/27,29.604929
07/28,29.544512
07/29,29.541945
07/30,29.531105
07/31,29.528202
08/01,29.487724
08/02,29.479988
08/03,29.495176
08/04,29.511414
08/05,29.519554
08/06,29.50772
08/07,29.4975
08/08,29.488485
08/09,29.429836
08/10,29.418402
08/11,29.39662
08/12,29.42095
08/13,29.38263
08/14,29.420555
08/15,29.434834
08/16,29.414713
08/17,29.424398
08/18,29.445715
08/19,29.502089
08/20,29.525087
08/21,29.48701
08/22,29.455095
08/23,29.49524
08/24,29.495632
08/25,29.491423
08/26,29.528715
08/27,29.524296
08/28,29.529955
08/29,29.557388
08/30,29.56764
08/31,29.516443
09/01,29.528854
09/02,29.502455
09/03,29.499962
09/04,29.469242
09/05,29.516726
09/06,29.48707
09/07,29.531712
09/08,29.47645
09/09,29.458345
09/10,29.427137
09/11,29.406054
09/12,29.420984
09/13,29.39667
09/14,29.43137
09/15,29.472507
09/16,29.494425
09/17,29.446146
09/18,29.469162
09/19,29.49521
09/20,29.529434
09/21,29.549397
09/22,29.489513
09/23,29.480597
09/24,29.479631
09/25,29.418015
09/26,29.39894
09/27,29.405197
09/28,29.385578
09/29,29.328444
09/30,29.32017
10/01,29.305944
10/02,29.3328
10/03,29.3764
10/04,29.426937
10/05,29.445393
10/06,29.436255
10/07,29.34523
10/08,29.384174
10/09,29.440374
10/10,29.3772
10/11,29.345459
10/12,29.319141
10/13,29.31513
10/14,29.360807
10/15,29.37793
10/16,29.376667
10/17,29.425875
10/18,29.43999
10/19,29.484772
10/20,29.486942
10/21,29.508047
10/22,29.505816
10/23,29.472614
10/24,29.451164
10/25,29.459944
10/26,29.446012
10/27,29.432259
10/28,29.462873
10/29,29.446089
10/30,29.432068
10/31,29.40863
11/01,29.43913
11/02,29.42844
11/03,29.405226
11/04,29.415787
11/05,29.409218
11/06,29.414639
11/07,29.452515
11/08,29.485815
11/09,29.45686
11/10,29.502037
11/11,29.573986
11/12,29.556936
11/13,29.570763
11/14,29.603415
11/15,29.588465
11/16,29.58041
11/17,29.547535
11/18,29.532787
11/19,29.584385
11/20,29.633875
11/21,29.672626
11/22,29.601213
11/23,29.563387
11/24,29.557253
11/25,29.58743
11/26,29.607695
11/27,29.589363
11/28,29.609295
11/29,29.551329
11/30,29.580523
12/01,29.603981
12/02,29.627285
12/03,29.6493
12/04,29.613914
12/05,29.559685
12/06,29.601543
12/07,29.611609
12/08,29.662748
12/09,29.64196
12/10,29.661427
12/11,29.651548
12/12,29.64143
12/13,29.604591
12/14,29.604445
12/15,29.62267
12/16,29.641632
12/17,29.623056
12/18,29.619495
12/19,29.586388
12/20,29.632689
12/21,29.643373
12/22,29.605106
12/23,29.633028
12/24,29.57986
12/25,29.530418
12/26,29.543373
12/27,29.572216
12/28,29.599714
12/29,29.542986
12/30,29.532898
12/31,29.486061
