time,sst
01/01,28.286915
01/02,28.246584
01/03,28.237183
01/04,28.246233
01/05,28.222448
01/06,28.226805
01/07,28.233898
01/08,28.26069
01/09,28.297056
01/10,28.270811
01/11,28.271364
01/12,28.227154
01/13,28.217768
01/14,28.194904
01/15,28.157139
01/16,28.121428
01/17,28.104698
01/18,28.070461
01/19,28.040642
01/20,28.059874
01/21,27.98593
01/22,27.950937
01/23,27.959541
01/24,27.936296
01/25,27.920189
01/26,27.906065
01/27,27.871408
01/28,27.935057
01/29,27.926477
01/30,27.97497
01/31,27.954735
02/01,27.928867
02/02,27.965979
02/03,28.045198
02/04,27.968794
02/05,27.932594
02/06,27.854795
02/07,27.884405
02/08,27.87153
02/09,27.937338
02/10,27.915771
02/11,27.831606
02/12,27.743332
02/13,27.703016
02/14,27.62724
02/15,27.667604
02/16,27.726477
02/17,27.77854
02/18,27.759174
02/19,27.751982
02/20,27.713371
02/21,27.758112
02/22,27.813572
02/23,27.81206
02/24,27.796907
02/25,27.772547
02/26,27.697952
02/27,27.640448
02/28,27.721043
02/29,26.808441
03/01,27.68376
03/02,27.675787
03/03,27.695534
03/04,27.733675
03/05,27.714256
03/06,27.706562
03/07,27.6897
03/08,27.73952
03/09,27.79492
03/10,27.796658
03/11,27.829168
03/12,27.851324
03/13,27.833765
03/14,27.803816
03/15,27.782232
03/16,27.826921
03/17,27.913729
03/18,27.91819
03/19,28.006655
03/20,28.00189
03/21,27.960997
03/22,27.941713
03/23,27.98665
03/24,28.038237
03/25,28.09243
03/26,28.107687
03/27,28.12987
03/28,28.119638
03/29,28.187902
03/30,28.226603
03/31,28.269625
04/01,28.292604
04/02,28.250063
04/03,28.197382
04/04,28.127783
04/05,28.165016
04/06,28.204042
04/07,28.242012
04/08,28.227121
04/09,28.279127
04/10,28.308538
04/11,28.33731
04/12,28.365746
04/13,28.402796
04/14,28.410837
04/15,28.47454
04/16,28.48618
04/17,28.511843
04/18,28.512074
04/19,28.525469
04/20,28.523985
04/21,28.533682
04/22,28.53466
04/23,28.527245
04/24,28.546831
04/25,28.625544
04/26,28.617823
04/27,28.594843
04/28,28.66043
04/29,28.67764
04/30,28.684614
05/01,28.66094
05/02,28.68735
05/03,28.688532
05/04,28.714922
05/05,28.72657
05/06,28.723429
05/07,28.737959
05/08,28.778364
05/09,28.774256
05/10,28.78971
05/11,28.810759
05/12,28.846756
05/13,28.847773
05/14,28.866064
05/15,28.886635
05/16,28.861063
05/17,28.866592
05/18,28.86972
05/19,28.895714
05/20,28.944338
05/21,28.91186
05/22,28.885519
05/23,28.985298
05/24,29.01583
05/25,29.042984
05/26,29.052927
05/27,29.056051
05/28,29.089014
05/29,29.082376
05/30,29.092794
05/31,29.058208
06/01,29.035254
06/02,29.011702
06/03,28.995148
06/04,28.962896
06/05,28.967377
06/06,28.969236
06/07,28.961187
06/08,28.966745
06/09,28.978888
06/10,28.967842
06/11,28.975801
06/12,28.955414
06/13,28.939058
06/14,28.939186
06/15,28.950554
06/16,28.943651
06/17,28.960533
06/18,28.935434
06/19,28.913504
06/20,28.917427
06/21,28.885962
06/22,28.905357
06/23,28.939638
06/24,28.90377
06/25,28.884958
06/26,28.869402
06/27,28.85313
06/28,28.885305
06/29,28.875872
06/30,28.857294
07/01,28.904825
07/02,28.856369
07/03,28.897522
07/04,28.88057
07/05,28.8682
07/06,28.847267
07/07,28.828886
07/08,28.835327
07/09,28.832382
07/10,28.808304
07/11,28.81482
07/12,28.841965
07/13,28.839462
07/14,28.801008
07/15,28.796717
07/16,28.792038
07/17,28.759508
07/18,28.723932
07/19,28.689337
07/20,28.715637
07/21,28.720537
07/22,28.727705
07/23,28.74779
07/24,28.78151
07/25,28.751844
07/26,28.757349
07/27,28.766546
07/28,28.787836
07/29,28.775118
07/30,28.794596
07/31,28.776096
08/01,28.78689
08/02,28.778793
08/03,28.781149
08/04,28.787073
08/05,28.787878
08/06,28.783651
08/07,28.777369
08/08,28.757261
08/09,28.782383
08/10,28.78922
08/11,28.784317
08/12,28.78396
08/13,28.78625
08/14,28.768337
08/15,28.719542
08/16,28.712109
08/17,28.726454
08/18,28.70861
08/19,28.70301
08/20,28.693747
08/21,28.616137
08/22,28.697557
08/23,28.725836
08/24,28.744055
08/25,28.769464
08/26,28.755213
08/27,28.731304
08/28,28.736336
08/29,28.737427
08/30,28.722248
08/31,28.669321
09/01,28.60865
09/02,28.587801
09/03,28.646416
09/04,28.650824
09/05,28.636526
09/06,28.644264
09/07,28.664122
09/08,28.678862
09/09,28.655859
09/10,28.655788
09/11,28.674877
09/12,28.68657
