time,sst
01/01,26.685886
01/02,26.646694
01/03,26.621252
01/04,26.668577
01/05,26.71501
01/06,26.705091
01/07,26.69025
01/08,26.704275
01/09,26.64518
01/10,26.608498
01/11,26.613066
01/12,26.615953
01/13,26.585033
01/14,26.632217
01/15,26.638113
01/16,26.749477
01/17,26.71558
01/18,26.733097
01/19,26.817259
01/20,26.813704
01/21,26.912577
01/22,26.962149
01/23,27.004
01/24,26.954159
01/25,26.962126
01/26,26.93108
01/27,26.967339
01/28,26.984951
01/29,26.965424
01/30,27.054213
01/31,27.086437
02/01,27.104958
02/02,27.05443
02/03,27.047894
02/04,27.059782
02/05,27.052248
02/06,27.043783
02/07,27.06627
02/08,27.117952
02/09,27.160017
02/10,27.213228
02/11,27.246424
02/12,27.255007
02/13,27.229935
02/14,27.252085
02/15,27.339388
02/16,27.293573
02/17,27.304636
02/18,27.282686
02/19,27.247456
02/20,27.268007
02/21,27.310715
02/22,27.323704
02/23,27.29254
02/24,27.339062
02/25,27.371073
02/26,27.413511
02/27,27.495861
02/28,27.533031
02/29,27.565954
03/01,27.54281
03/02,27.557331
03/03,27.61479
03/04,27.650473
03/05,27.652363
03/06,27.738956
03/07,27.735277
03/08,27.70569
03/09,27.698896
03/10,27.732962
03/11,27.704912
03/12,27.770294
03/13,27.841143
03/14,27.89204
03/15,27.957031
03/16,28.034758
03/17,28.09302
03/18,28.138817
03/19,28.176323
03/20,28.218197
03/21,28.218874
03/22,28.21317
03/23,28.205488
03/24,28.230675
03/25,28.256517
03/26,28.342705
03/27,28.371729
03/28,28.42949
03/29,28.42817
03/30,28.421156
03/31,28.465246
04/01,28.528917
04/02,28.582743
04/03,28.6478
04/04,28.74054
04/05,28.766127
04/06,28.741997
04/07,28.73709
04/08,28.78955
04/09,28.868296
04/10,28.919128
04/11,28.90698
04/12,28.903248
04/13,28.948915
04/14,28.977966
04/15,29.027035
04/16,28.950949
04/17,28.987183
04/18,28.96931
04/19,28.983286
04/20,28.992205
04/21,28.973316
04/22,28.958153
04/23,28.960981
04/24,29.033005
04/25,29.029472
04/26,28.970762
04/27,29.02173
04/28,29.020483
04/29,28.997757
04/30,28.942076
05/01,28.86572
05/02,28.908484
05/03,28.914112
05/04,28.924168
05/05,28.970665
05/06,28.972244
05/07,28.895279
05/08,28.871056
05/09,28.855997
05/10,28.84354
05/11,28.84124
05/12,28.807058
05/13,28.77028
05/14,28.750898
05/15,28.726429
05/16,28.690355
05/17,28.626091
05/18,28.527565
05/19,28.520369
05/20,28.454592
05/21,28.45251
05/22,28.424116
05/23,28.404646
05/24,28.433228
05/25,28.452103
05/26,28.408482
05/27,28.382359
05/28,28.366617
05/29,28.342611
05/30,28.344336
05/31,28.31792
06/01,28.285044
06/02,28.280226
06/03,28.29636
06/04,28.276028
06/05,28.24153
06/06,28.168814
06/07,28.159727
06/08,28.125679
06/09,28.087044
06/10,28.035715
06/11,27.99924
06/12,28.010714
06/13,27.96825
06/14,27.94177
06/15,27.87982
06/16,27.919817
06/17,27.912191
06/18,27.877087
06/19,27.832743
06/20,27.836884
06/21,27.783216
06/22,27.759546
06/23,27.760078
06/24,27.741713
06/25,27.668146
06/26,27.60901
06/27,27.612957
06/28,27.62181
06/29,27.64745
06/30,27.660809
07/01,27.64485
07/02,27.644258
07/03,27.682901
07/04,27.670502
07/05,27.65391
07/06,27.583548
07/07,27.497007
07/08,27.532404
07/09,27.500946
07/10,27.463064
07/11,27.490112
07/12,27.517366
07/13,27.549261
07/14,27.530867
07/15,27.469906
07/16,27.47163
07/17,27.469652
07/18,27.456072
07/19,27.39779
07/20,27.369165
07/21,27.385073
07/22,27.40944
07/23,27.378428
07/24,27.332783
07/25,27.256582
07/26,27.142323
07/27,27.07276
07/28,27.120642
07/29,27.154367
07/30,27.032372
07/31,26.988415
08/01,27.013
08/02,27.112707
08/03,27.186113
08/04,27.211666
08/05,27.240799
08/06,27.21908
08/07,27.1899
08/08,27.24563
08/09,27.191118
08/10,27.130905
08/11,27.042166
08/12,27.135921
08/13,27.180819
08/14,27.237677
08/15,27.175335
08/16,27.17947
08/17,27.181723
08/18,27.14824
08/19,27.168299
08/20,27.120277
08/21,27.048454
08/22,27.082993
08/23,27.01511
08/24,26.992287
08/25,27.048
08/26,27.096035
08/27,27.08294
08/28,27.090393
08/29,27.057634
08/30,27.002926
08/31,26.973854
09/01,26.95176
09/02,27.044538
09/03,27.007418
09/04,26.98048
09/05,27.043941
09/06,27.045328
09/07,26.993526
09/08,26.896267
09/09,26.833834
09/10,26.90099
09/11,26.942598
09/12,26.910131
09/13,26.92568
09/14,26.933065
09/15,26.94971
09/16,26.98711
09/17,27.018187
09/18,27.132158
09/19,27.137268
09/20,27.105497
09/21,27.101963
09/22,27.094715
09/23,27.10034
09/24,27.144325
09/25,27.1105
09/26,27.031746
09/27,27.032291
09/28,26.976774
09/29,27.012844
09/30,27.001904
10/01,27.03387
10/02,27.052073
10/03,27.050913
10/04,27.039665
10/05,27.029934
10/06,26.99806
10/07,27.009743
10/08,27.021385
10/09,27.015747
10/10,27.015882
10/11,27.00348
10/12,26.926165
10/13,26.972681
10/14,26.99589
10/15,26.9904
10/16,26.987337
10/17,26.930794
10/18,26.904724
10/19,26.968908
10/20,26.957558
10/21,26.965725
10/22,26.981678
10/23,26.946602
10/24,26.912868
10/25,26.902403
10/26,26.923933
10/27,26.970993
10/28,26.95906
10/29,26.95931
10/30,26.995684
10/31,26.998072
11/01,26.980894
11/02,26.983145
11/03,27.024168
11/04,26.94125
11/05,26.851816
11/06,26.860888
11/07,26.853365
11/08,26.882181
11/09,26.818106
11/10,26.774431
11/11,26.790443
11/12,26.791656
11/13,26.767103
11/14,26.753517
11/15,26.732037
11/16,26.723633
11/17,26.683632
11/18,26.699413
11/19,26.7219
11/20,26.78184
11/21,26.773
11/22,26.805204
11/23,26.832481
11/24,26.82124
11/25,26.801558
11/26,26.732605
11/27,26.64313
11/28,26.61027
11/29,26.620413
11/30,26.616037
12/01,26.56829
12/02,26.615377
12/03,26.659079
12/04,26.63368
12/05,26.699574
12/06,26.654867
12/07,26.685017
12/08,26.73304
12/09,26.732601
12/10,26.781313
12/11,26.776005
12/12,26.745562
12/13,26.773628
12/14,26.678642
12/15,26.633947
12/16,26.686789
12/17,26.645275
12/18,26.655342
12/19,26.70469
12/20,26.684256
12/21,26.737165
12/22,26.715012
12/23,26.773384
12/24,26.810234
12/25,26.734098
12/26,26.715065
12/27,26.69292
12/28,26.700998
12/29,26.697935
12/30,26.698656
12/31,26.638718
