time,sst
07/27,26.086967
07/28,26.052704
07/29,26.064396
07/30,26.10197
07/31,25.998379
08/01,25.990286
08/02,26.008385
08/03,25.98766
08/04,25.981377
08/05,25.960838
08/06,25.913187
08/07,25.897099
08/08,25.858925
08/09,25.828518
08/10,25.824837
08/11,25.813747
08/12,25.815063
08/13,25.830688
08/14,25.793983
08/15,25.75454
08/16,25.770935
08/17,25.770525
08/18,25.73774
08/19,25.694538
08/20,25.669487
08/21,25.629698
08/22,25.67701
08/23,25.661165
08/24,25.63802
08/25,25.588377
08/26,25.518032
08/27,25.480223
08/28,25.458157
08/29,25.45717
08/30,25.42923
08/31,25.446438
09/01,25.476421
09/02,25.502087
09/03,25.545727
09/04,25.549929
09/05,25.569649
09/06,25.596466
09/07,25.607105
09/08,25.603767
09/09,25.654598
09/10,25.629917
09/11,25.55242
09/12,25.588316
09/13,25.614027
09/14,25.646908
09/15,25.648325
09/16,25.655949
09/17,25.652822
09/18,25.647032
09/19,25.613914
09/20,25.591715
09/21,25.588408
09/22,25.599724
09/23,25.56858
09/24,25.580225
09/25,25.597406
09/26,25.585348
09/27,25.585918
09/28,25.542591
09/29,25.545898
09/30,25.52132
10/01,25.54433
10/02,25.552227
10/03,25.5615
10/04,25.471413
10/05,25.424837
10/06,25.448923
10/07,25.444681
10/08,25.417416
10/09,25.436718
10/10,25.351126
10/11,25.301174
10/12,25.38395
10/13,25.422434
10/14,25.439384
10/15,25.464008
10/16,25.470955
10/17,25.480947
10/18,25.507315
10/19,25.565409
10/20,25.569725
10/21,25.591457
10/22,25.604855
10/23,25.61138
10/24,25.613722
10/25,25.613462
10/26,25.616667
10/27,25.584358
10/28,25.611876
10/29,25.665232
10/30,25.621119
10/31,25.609705
11/01,25.635838
11/02,25.581625
11/03,25.587076
11/04,25.557804
11/05,25.574804
11/06,25.604677
11/07,25.623865
11/08,25.579456
11/09,25.524826
11/10,25.514448
11/11,25.53772
11/12,25.54499
11/13,25.60508
11/14,25.645159
11/15,25.617702
11/16,25.641384
11/17,25.665903
11/18,25.655188
11/19,25.68336
11/20,25.674809
11/21,25.665926
11/22,25.646389
11/23,25.698132
11/24,25.715445
11/25,25.72576
11/26,25.73579
11/27,25.72774
11/28,25.756857
11/29,25.7585
11/30,25.755165
12/01,25.751951
12/02,25.741838
12/03,25.759233
12/04,25.769726
12/05,25.727451
12/06,25.690031
12/07,25.682093
12/08,25.698357
12/09,25.697824
12/10,25.65684
12/11,25.654078
12/12,25.65042
12/13,25.68209
12/14,25.67152
12/15,25.675472
12/16,25.690397
12/17,25.718868
12/18,25.73126
12/19,25.69703
12/20,25.714317
12/21,25.723019
12/22,25.746634
12/23,25.775661
12/24,25.78225
12/25,25.787107
12/26,25.786228
12/27,25.764265
12/28,25.763762
12/29,25.774145
12/30,25.742746
12/31,25.729078
