time,sst
01/01,27.137352
01/02,27.107
01/03,27.05628
01/04,27.029795
01/05,27.0718
01/06,27.052237
01/07,27.077963
01/08,27.11445
01/09,27.088387
01/10,27.093061
01/11,27.143202
01/12,27.088272
01/13,27.121302
01/14,27.141333
01/15,27.090004
01/16,27.06176
01/17,27.021872
01/18,27.004799
01/19,27.023346
01/20,27.057365
01/21,27.034918
01/22,27.066618
01/23,27.115252
01/24,27.067465
01/25,27.0539
01/26,27.094902
01/27,27.082586
01/28,27.152283
01/29,27.197067
01/30,27.212795
01/31,27.2389
02/01,27.268736
02/02,27.294323
02/03,27.279284
02/04,27.295717
02/05,27.301285
02/06,27.241938
02/07,27.273546
02/08,27.32511
02/09,27.393152
02/10,27.451109
02/11,27.439085
02/12,27.504387
02/13,27.581717
02/14,27.530777
02/15,27.43452
02/16,27.457556
02/17,27.544167
02/18,27.608253
02/19,27.695175
02/20,27.7193
02/21,27.872217
02/22,27.959936
02/23,27.957542
02/24,27.981977
02/25,28.038696
02/26,28.094177
02/27,28.022486
02/28,28.077744
02/29,28.041727
03/01,28.208712
03/02,28.166464
03/03,28.149961
03/04,28.094885
03/05,28.151651
03/06,28.192635
03/07,28.18351
03/08,28.187357
03/09,28.185244
03/10,28.258116
03/11,28.282898
03/12,28.26927
03/13,28.3315
03/14,28.386703
03/15,28.406717
03/16,28.447918
03/17,28.443893
03/18,28.440111
03/19,28.591988
03/20,28.616709
03/21,28.609022
03/22,28.620392
03/23,28.648298
03/24,28.70532
03/25,28.709389
03/26,28.733717
03/27,28.719671
03/28,28.767586
03/29,28.85022
03/30,28.88471
03/31,28.941818
04/01,28.913368
04/02,28.896418
04/03,28.920166
04/04,28.902365
04/05,28.890297
04/06,28.823984
04/07,28.892626
04/08,28.968412
04/09,29.02749
04/10,29.045572
04/11,29.05852
04/12,29.042212
04/13,29.072077
04/14,29.0774
04/15,29.058638
04/16,29.008696
04/17,28.990967
04/18,28.971483
04/19,28.951105
04/20,28.90125
04/21,28.918688
04/22,28.999304
