time,sst
01/01,28.463198
01/02,28.391783
01/03,28.367868
01/04,28.395788
01/05,28.353662
01/06,28.378874
01/07,28.401917
01/08,28.394754
01/09,28.378387
01/10,28.396757
01/11,28.416262
01/12,28.409681
01/13,28.392494
01/14,28.393616
01/15,28.451437
01/16,28.427164
01/17,28.38684
01/18,28.396406
01/19,28.388031
01/20,28.382042
01/21,28.34746
01/22,28.342653
01/23,28.298334
01/24,28.263079
01/25,28.246193
01/26,28.243303
01/27,28.254608
01/28,28.23005
01/29,28.17739
01/30,28.134256
01/31,28.116156
02/01,28.129374
02/02,28.139551
02/03,28.12118
02/04,28.099197
02/05,27.992018
02/06,28.009228
02/07,28.015747
02/08,27.928589
02/09,27.96029
02/10,27.972317
02/11,27.954828
02/12,28.005968
02/13,27.971466
02/14,27.914082
02/15,27.917772
02/16,27.909782
02/17,27.884401
02/18,27.83396
02/19,27.804716
02/20,27.831285
02/21,27.830742
02/22,27.85866
02/23,27.854265
02/24,27.806847
02/25,27.789904
02/26,27.797436
02/27,27.853918
02/28,27.874243
02/29,27.199364
03/01,27.903492
03/02,27.907759
03/03,27.892323
03/04,27.877571
03/05,27.811415
03/06,27.829414
03/07,27.821947
03/08,27.871492
03/09,27.900501
03/10,27.946844
03/11,27.957306
03/12,27.941317
03/13,27.928162
03/14,27.911541
03/15,27.92736
03/16,27.940504
03/17,27.949934
03/18,27.993055
03/19,28.025633
03/20,28.017218
03/21,28.002857
03/22,28.041035
03/23,28.060846
03/24,28.053032
03/25,28.059881
03/26,28.145601
03/27,28.114208
03/28,28.077673
03/29,28.107653
03/30,28.17705
03/31,28.21205
04/01,28.195692
04/02,28.187386
04/03,28.153582
04/04,28.161095
04/05,28.119867
04/06,28.13557
04/07,28.163794
04/08,28.228598
04/09,28.259365
04/10,28.162329
04/11,28.226145
04/12,28.205387
04/13,28.197632
04/14,28.208014
04/15,28.257622
04/16,28.27373
04/17,28.26322
04/18,28.245667
04/19,28.25725
04/20,28.24257
04/21,28.22652
04/22,28.224016
04/23,28.30722
04/24,28.386381
04/25,28.388397
04/26,28.382805
04/27,28.400145
04/28,28.473072
04/29,28.474989
04/30,28.454866
05/01,28.413347
05/02,28.396856
05/03,28.449244
05/04,28.430553
05/05,28.43268
05/06,28.43399
05/07,28.478601
05/08,28.491823
05/09,28.501806
05/10,28.507235
05/11,28.489698
05/12,28.52013
05/13,28.562181
05/14,28.617317
05/15,28.63781
05/16,28.63601
05/17,28.628145
05/18,28.646034
05/19,28.628962
05/20,28.65755
05/21,28.693274
05/22,28.689034
05/23,28.695053
05/24,28.749743
05/25,28.78314
05/26,28.782038
05/27,28.798084
05/28,28.804811
05/29,28.808344
05/30,28.843403
05/31,28.881506
06/01,28.811975
06/02,28.810827
06/03,28.872673
06/04,28.826855
06/05,28.807013
06/06,28.773561
06/07,28.767096
06/08,28.772833
06/09,28.738922
06/10,28.771204
06/11,28.81872
06/12,28.82086
06/13,28.803925
06/14,28.812828
06/15,28.82122
06/16,28.81031
06/17,28.838667
06/18,28.875263
06/19,28.891785
06/20,28.874811
06/21,28.86807
06/22,28.882317
06/23,28.848894
06/24,28.885708
06/25,28.946209
06/26,28.95659
06/27,28.972828
06/28,28.918047
06/29,28.92115
06/30,28.892828
