time,sst
04/23,29.670715
04/24,29.719645
04/25,29.722141
04/26,29.773214
04/27,29.732859
04/28,29.733929
04/29,29.703571
04/30,29.721071
05/01,29.725357
05/02,29.704285
05/03,29.742498
05/04,29.744287
05/05,29.681787
05/06,29.696297
05/07,29.742592
05/08,29.697779
05/09,29.674643
05/10,29.623705
05/11,29.671482
05/12,29.664999
05/13,29.65815
05/14,29.651112
05/15,29.682692
05/16,29.71963
05/17,29.721851
05/18,29.73074
05/19,29.725185
05/20,29.80037
05/21,29.822222
05/22,29.786295
05/23,29.826668
05/24,29.85148
05/25,29.842964
05/26,29.82926
05/27,29.778076
05/28,29.772692
05/29,29.866539
05/30,29.887308
05/31,29.903461
06/01,29.858076
06/02,29.796154
06/03,29.828077
06/04,29.850769
06/05,29.800385
06/06,29.796923
06/07,29.776539
06/08,29.835001
06/09,29.798077
06/10,29.839617
06/11,29.822308
06/12,29.788847
06/13,29.752693
06/14,29.751156
06/15,29.715384
06/16,29.768461
06/17,29.766666
06/18,29.753702
06/19,29.765926
06/20,29.717037
06/21,29.717037
06/22,29.785185
06/23,29.77111
06/24,29.737406
06/25,29.737778
06/26,29.716297
06/27,29.723703
06/28,29.722593
06/29,29.758146
06/30,29.786295
07/01,29.71889
07/02,29.728518
07/03,29.732594
07/04,29.723076
07/05,29.721539
07/06,29.705385
07/07,29.714231
07/08,29.716923
07/09,29.842691
07/10,29.784616
07/11,29.785769
07/12,29.746155
07/13,29.741922
07/14,29.743462
07/15,29.70346
07/16,29.704231
07/17,29.686155
07/18,29.6276
07/19,29.61923
07/20,29.643703
07/21,29.644075
07/22,29.625185
07/23,29.64074
07/24,29.63778
07/25,29.66926
07/26,29.587036
07/27,29.593704
07/28,29.554813
07/29,29.503078
07/30,29.514616
07/31,29.515926
08/01,29.496666
08/02,29.49
08/03,29.457407
08/04,29.480371
08/05,29.518888
08/06,29.533335
08/07,29.485556
08/08,29.522694
08/09,29.474617
08/10,29.455925
08/11,29.45393
08/12,29.48607
08/13,29.52
08/14,29.476429
08/15,29.512144
08/16,29.501429
08/17,29.489643
08/18,29.490713
08/19,29.522142
08/20,29.574999
08/21,29.592144
08/22,29.581034
08/23,29.565172
08/24,29.559654
08/25,29.546785
08/26,29.562069
08/27,29.621035
08/28,29.572144
08/29,29.579334
08/30,29.638334
08/31,29.661001
09/01,29.601665
09/02,29.631725
09/03,29.632666
09/04,29.598999
09/05,29.598333
09/06,29.624332
09/07,29.593666
09/08,29.598
09/09,29.603666
09/10,29.70143
09/11,29.665173
09/12,29.72889
09/13,29.7125
09/14,29.698929
09/15,29.64586
09/16,29.625172
09/17,29.706205
09/18,29.775862
09/19,29.686207
09/20,29.698277
09/21,29.739311
09/22,29.695517
09/23,29.651072
09/24,29.676552
09/25,29.683104
09/26,29.674137
09/27,29.653448
09/28,29.614483
09/29,29.622414
09/30,29.622068
10/01,29.633793
10/02,29.58276
10/03,29.58931
10/04,29.65138
10/05,29.625172
10/06,29.631071
10/07,29.682413
10/08,29.682068
10/09,29.701723
10/10,29.713793
10/11,29.675861
10/12,29.675001
10/13,29.723104
10/14,29.743214
10/15,29.732143
10/16,29.827694
10/17,29.785715
10/18,29.748215
10/19,29.78393
10/20,29.798214
10/21,29.773928
10/22,29.742857
10/23,29.76893
10/24,29.793928
10/25,29.866787
10/26,29.784815
10/27,29.795359
10/28,29.822857
10/29,29.863571
10/30,29.766071
10/31,29.820385
11/01,29.79357
11/02,29.781786
11/03,29.769642
11/04,29.7825
11/05,29.776428
11/06,29.734644
11/07,29.748571
11/08,29.785357
11/09,29.822498
11/10,29.832142
11/11,29.77207
11/12,29.82931
11/13,29.815172
11/14,29.871035
11/15,29.902758
11/16,29.891787
11/17,29.866552
11/18,29.886896
11/19,29.902067
11/20,29.938276
11/21,29.95138
11/22,29.963793
11/23,29.995173
11/24,30.00276
11/25,30.006552
11/26,29.972414
11/27,29.926897
11/28,29.958275
11/29,29.936895
11/30,29.949312
12/01,29.941034
12/02,29.928276
12/03,29.926897
12/04,29.971033
12/05,29.855862
12/06,29.853449
12/07,29.848965
12/08,29.916897
12/09,29.934828
12/10,29.908619
12/11,29.895174
12/12,29.92931
12/13,29.948929
12/14,29.898928
12/15,29.932499
12/16,29.8725
12/17,29.904074
12/18,29.894642
12/19,29.911428
12/20,29.901852
12/21,29.942142
12/22,29.882502
12/23,29.910715
12/24,29.916666
12/25,29.922224
12/26,29.917038
12/27,29.913847
12/28,29.893703
12/29,29.858889
12/30,29.818518
12/31,29.820372
