time,sst
01/01,29.463772
01/02,29.413097
01/03,29.421463
01/04,29.461815
01/05,29.426212
01/06,29.390026
01/07,29.433332
01/08,29.476318
01/09,29.485966
01/10,29.473461
01/11,29.423079
01/12,29.394243
01/13,29.387802
01/14,29.345182
01/15,29.37648
01/16,29.423203
01/17,29.417946
01/18,29.415672
01/19,29.443132
01/20,29.474089
01/21,29.40976
01/22,29.416664
01/23,29.394243
01/24,29.425522
01/25,29.406122
01/26,29.35436
01/27,29.30002
01/28,29.28431
01/29,29.207924
01/30,29.220322
01/31,29.173168
02/01,29.162664
02/02,29.133667
02/03,29.103195
02/04,29.078962
02/05,29.034956
02/06,29.057169
02/07,29.11768
02/08,29.106228
02/09,29.085821
02/10,29.111393
02/11,29.13782
02/12,29.125452
02/13,29.111813
02/14,29.075771
02/15,29.091915
02/16,29.082708
02/17,29.07629
02/18,29.083176
02/19,29.040543
02/20,29.08395
02/21,29.172855
02/22,29.149265
02/23,29.113186
02/24,29.145798
02/25,29.207073
02/26,29.216166
02/27,29.198435
02/28,29.21016
02/29,28.4825
03/01,29.210522
03/02,29.194117
03/03,29.184101
03/04,29.153753
03/05,29.169153
03/06,29.191921
03/07,29.14177
03/08,29.133549
03/09,29.23025
03/10,29.193192
03/11,29.254147
03/12,29.244213
03/13,29.23724
03/14,29.290012
03/15,29.297962
03/16,29.316168
03/17,29.257513
03/18,29.258142
03/19,29.220861
03/20,29.214401
03/21,29.27341
03/22,29.246973
03/23,29.298687
03/24,29.33576
03/25,29.386515
03/26,29.392744
03/27,29.368076
03/28,29.358727
03/29,29.35725
03/30,29.4311
03/31,29.456953
04/01,29.382895
04/02,29.375834
04/03,29.374472
04/04,29.400959
04/05,29.454767
04/06,29.462236
04/07,29.457325
04/08,29.552114
04/09,29.524033
04/10,29.517622
04/11,29.557917
04/12,29.574724
04/13,29.502174
04/14,29.480934
04/15,29.477224
04/16,29.476963
04/17,29.533857
04/18,29.58053
04/19,29.610434
04/20,29.666386
04/21,29.636057
04/22,29.58151
04/23,29.546974
04/24,29.555458
04/25,29.59488
04/26,29.635448
04/27,29.641136
04/28,29.659513
04/29,29.62546
04/30,29.578531
05/01,29.57646
05/02,29.613073
05/03,29.621492
05/04,29.626087
05/05,29.638968
05/06,29.676935
05/07,29.72403
05/08,29.758488
05/09,29.762672
05/10,29.750854
05/11,29.747946
05/12,29.703354
05/13,29.75522
05/14,29.7574
05/15,29.789608
05/16,29.779701
05/17,29.721119
05/18,29.716085
05/19,29.748547
05/20,29.764631
05/21,29.753944
05/22,29.758097
05/23,29.711376
05/24,29.74024
05/25,29.732395
05/26,29.735613
05/27,29.746834
05/28,29.729614
05/29,29.716122
05/30,29.686419
05/31,29.643305
06/01,29.683672
06/02,29.64942
06/03,29.622156
06/04,29.620667
06/05,29.658508
06/06,29.65993
06/07,29.67032
06/08,29.656261
06/09,29.664341
06/10,29.651295
06/11,29.671
06/12,29.652071
06/13,29.635313
06/14,29.638882
06/15,29.610779
06/16,29.609724
06/17,29.622221
06/18,29.62731
06/19,29.618927
06/20,29.622425
06/21,29.61665
06/22,29.57816
06/23,29.548855
06/24,29.560541
06/25,29.557617
06/26,29.532797
06/27,29.573969
06/28,29.54813
06/29,29.579655
06/30,29.558237
07/01,29.58301
07/02,29.563177
07/03,29.531792
07/04,29.51888
07/05,29.527428
07/06,29.512695
07/07,29.487083
07/08,29.51825
07/09,29.506855
07/10,29.476862
07/11,29.516148
07/12,29.530115
07/13,29.49784
07/14,29.428175
07/15,29.42558
07/16,29.433702
07/17,29.409779
07/18,29.458027
07/19,29.44786
07/20,29.419912
07/21,29.459263
07/22,29.448645
07/23,29.421902
07/24,29.415716
07/25,29.444605
07/26,29.45185
07/27,29.454504
07/28,29.407112
07/29,29.3873
07/30,29.36185
07/31,29.395407
08/01,29.385263
08/02,29.381409
08/03,29.360277
08/04,29.349648
08/05,29.365896
08/06,29.353333
08/07,29.361572
08/08,29.353333
08/09,29.39406
08/10,29.376656
08/11,29.409147
08/12,29.414358
08/13,29.408731
08/14,29.420172
08/15,29.441393
08/16,29.476961
08/17,29.473133
08/18,29.48633
08/19,29.439434
08/20,29.390305
08/21,29.385612
08/22,29.440733
08/23,29.401268
08/24,29.3928
08/25,29.419022
08/26,29.38449
08/27,29.388878
08/28,29.383387
08/29,29.373625
08/30,29.367908
08/31,29.350435
09/01,29.347506
09/02,29.371527
09/03,29.371176
09/04,29.358244
09/05,29.334942
09/06,29.338297
09/07,29.35121
09/08,29.372805
09/09,29.399683
09/10,29.394945
09/11,29.378115
09/12,29.40136
09/13,29.389263
09/14,29.407465
09/15,29.43095
09/16,29.432838
09/17,29.474535
09/18,29.484177
09/19,29.510927
09/20,29.519861
09/21,29.527168
09/22,29.499052
09/23,29.487574
09/24,29.53133
09/25,29.518608
09/26,29.483223
09/27,29.497505
09/28,29.495255
