time,sst
01/01,26.28472
01/02,26.208622
01/03,26.318878
01/04,26.35749
01/05,26.26383
01/06,26.283976
01/07,26.2544
01/08,26.256083
01/09,26.30544
01/10,26.378813
01/11,26.428616
01/12,26.46122
01/13,26.457539
01/14,26.47269
01/15,26.470434
01/16,26.50065
01/17,26.515682
01/18,26.440504
01/19,26.486214
01/20,26.48056
01/21,26.496006
01/22,26.620522
01/23,26.674017
01/24,26.78767
01/25,26.814493
01/26,26.86489
01/27,26.873257
01/28,26.969172
01/29,26.960398
01/30,26.990309
01/31,27.112938
02/01,27.153873
02/02,27.189386
02/03,27.189468
02/04,27.186995
02/05,27.26822
02/06,27.394438
02/07,27.39805
02/08,27.453447
02/09,27.491581
02/10,27.570883
02/11,27.586723
02/12,27.562729
02/13,27.585491
02/14,27.53319
02/15,27.360725
02/16,27.339426
02/17,27.49067
02/18,27.545837
02/19,27.807928
02/20,27.893942
02/21,27.897898
02/22,27.72562
02/23,27.475143
02/24,27.488441
02/25,27.418423
02/26,27.447506
02/27,27.435013
02/28,27.527296
02/29,27.075
03/01,27.704908
03/02,27.8308
03/03,27.840328
03/04,27.903227
03/05,28.033703
03/06,27.968567
03/07,27.952494
03/08,28.039028
03/09,28.061874
03/10,27.960472
03/11,27.837202
03/12,27.719778
03/13,27.683455
03/14,27.929712
03/15,27.983667
03/16,28.058622
03/17,28.087072
03/18,28.1
03/19,28.077602
03/20,28.051836
03/21,28.105688
03/22,27.986036
03/23,27.903399
03/24,28.041086
03/25,28.134262
03/26,28.046705
03/27,28.051552
03/28,28.037727
03/29,28.17047
03/30,28.032555
03/31,27.961773
04/01,27.963852
04/02,27.994839
04/03,28.103264
04/04,28.207964
04/05,28.142754
04/06,28.022888
04/07,27.903925
04/08,28.115593
04/09,28.220161
04/10,28.28613
04/11,28.290005
04/12,28.363289
04/13,28.373528
04/14,28.42727
04/15,28.494232
04/16,28.47277
04/17,28.372768
04/18,28.182285
04/19,28.02242
04/20,27.967443
04/21,27.883131
04/22,27.804752
04/23,27.91395
04/24,27.896835
04/25,27.902988
04/26,27.823309
04/27,27.777142
04/28,27.66183
04/29,27.561853
04/30,27.578594
05/01,27.730654
05/02,27.460684
05/03,27.306763
05/04,27.47194
05/05,27.43797
05/06,27.475657
05/07,27.406761
05/08,27.366932
05/09,27.277172
05/10,27.315596
05/11,27.267136
05/12,27.299944
05/13,27.329117
05/14,27.34174
05/15,27.272907
05/16,27.22929
05/17,27.176275
05/18,27.11321
05/19,27.196106
05/20,27.348648
05/21,27.475464
05/22,27.487635
05/23,27.259367
05/24,27.156914
05/25,26.994164
05/26,27.016705
05/27,27.120321
05/28,27.082144
05/29,26.928265
05/30,26.666147
05/31,26.594244
06/01,26.579887
06/02,26.453691
06/03,26.41989
06/04,26.35523
06/05,26.377464
06/06,26.146729
06/07,26.14769
06/08,26.172691
06/09,26.088867
06/10,26.070782
06/11,26.1551
06/12,26.034636
06/13,26.186129
06/14,26.077845
06/15,26.230621
06/16,26.32528
06/17,26.26965
06/18,26.310047
06/19,26.166576
06/20,26.170343
06/21,26.135088
06/22,25.862545
06/23,25.894613
06/24,25.867622
06/25,25.969677
06/26,26.25135
06/27,26.422884
06/28,26.453436
06/29,26.210978
06/30,26.134455
07/01,26.162952
07/02,26.115599
07/03,26.036526
07/04,26.041946
