time,sst
01/01,26.904585
01/02,26.872068
01/03,26.866035
01/04,26.880224
01/05,26.850166
01/06,26.798445
01/07,26.776491
01/08,26.69859
01/09,26.724005
01/10,26.714544
01/11,26.687466
01/12,26.746368
01/13,26.724304
01/14,26.695568
01/15,26.721813
01/16,26.721197
01/17,26.696571
01/18,26.721123
01/19,26.72425
01/20,26.686155
01/21,26.6888
01/22,26.685497
01/23,26.679443
01/24,26.704662
01/25,26.646238
01/26,26.612028
01/27,26.590433
01/28,26.60647
01/29,26.680275
01/30,26.71532
01/31,26.780952
02/01,26.780712
02/02,26.833864
02/03,26.780104
02/04,26.743519
02/05,26.712229
02/06,26.705309
02/07,26.69246
02/08,26.678183
02/09,26.69435
02/10,26.623402
02/11,26.62936
02/12,26.688498
02/13,26.719662
02/14,26.671543
02/15,26.675467
02/16,26.693106
02/17,26.707314
02/18,26.690441
02/19,26.700327
02/20,26.645401
02/21,26.702932
02/22,26.788845
02/23,26.812555
02/24,26.910284
02/25,26.979343
02/26,27.030678
02/27,27.063244
02/28,27.02178
02/29,26.516
03/01,27.034817
03/02,27.105637
03/03,27.182465
03/04,27.142616
03/05,27.201136
03/06,27.30683
03/07,27.34391
03/08,27.316519
03/09,27.410343
03/10,27.427423
03/11,27.430359
03/12,27.46441
03/13,27.601385
03/14,27.683737
03/15,27.713673
03/16,27.828568
03/17,27.874393
03/18,27.915495
03/19,27.958942
03/20,27.94487
03/21,28.007816
03/22,28.048603
03/23,27.982225
03/24,27.978327
03/25,28.057327
03/26,28.11764
03/27,28.131187
03/28,28.310871
03/29,28.420832
03/30,28.525925
03/31,28.569805
04/01,28.627588
04/02,28.677357
04/03,28.688778
04/04,28.694601
04/05,28.735668
04/06,28.77915
04/07,28.727417
04/08,28.82353
04/09,28.870455
04/10,28.896091
04/11,28.920288
04/12,28.914974
04/13,28.922598
04/14,28.969383
04/15,29.00561
04/16,29.008196
04/17,28.942055
04/18,28.923796
04/19,28.97229
04/20,28.939964
04/21,28.961887
04/22,29.032833
04/23,29.089718
04/24,29.127914
04/25,29.26553
04/26,29.277315
04/27,29.367548
04/28,29.43903
04/29,29.51048
04/30,29.51956
05/01,29.509499
05/02,29.512486
05/03,29.527315
05/04,29.520975
05/05,29.529264
05/06,29.551874
05/07,29.583633
05/08,29.698248
05/09,29.740875
05/10,29.757862
05/11,29.747644
05/12,29.68159
05/13,29.674953
05/14,29.666153
05/15,29.594702
05/16,29.53567
05/17,29.486393
05/18,29.394135
05/19,29.33518
05/20,29.354889
05/21,29.346304
05/22,29.314472
05/23,29.295935
05/24,29.301828
05/25,29.240536
05/26,29.17131
05/27,29.056097
05/28,29.062687
05/29,29.08855
05/30,29.104197
05/31,28.96748
06/01,28.893015
06/02,28.865744
06/03,28.836359
06/04,28.85439
06/05,28.852015
06/06,28.756287
06/07,28.62013
06/08,28.610071
06/09,28.660425
06/10,28.671532
06/11,28.647314
