time,sst
01/01,29.73154
01/02,29.747158
01/03,29.742723
01/04,29.746407
01/05,29.7465
01/06,29.677422
01/07,29.715712
01/08,29.743294
01/09,29.715124
01/10,29.685886
01/11,29.649326
01/12,29.678759
01/13,29.673443
01/14,29.688007
01/15,29.670092
01/16,29.699183
01/17,29.714615
01/18,29.674335
01/19,29.69428
01/20,29.691788
01/21,29.655111
01/22,29.582392
01/23,29.633387
01/24,29.647617
01/25,29.626226
01/26,29.57981
01/27,29.585691
01/28,29.587334
01/29,29.550102
01/30,29.554424
01/31,29.547928
02/01,29.509777
02/02,29.508612
02/03,29.508595
02/04,29.501045
02/05,29.513063
02/06,29.494461
02/07,29.55051
02/08,29.546942
02/09,29.563757
02/10,29.54946
02/11,29.514688
02/12,29.544989
02/13,29.518774
02/14,29.46995
02/15,29.511127
02/16,29.510397
02/17,29.511255
02/18,29.503895
02/19,29.473553
02/20,29.488026
02/21,29.579388
02/22,29.651638
02/23,29.644499
02/24,29.66034
02/25,29.637749
02/26,29.606846
02/27,29.57158
02/28,29.564045
02/29,29.198002
03/01,29.561535
03/02,29.578306
03/03,29.561113
03/04,29.588655
03/05,29.58963
03/06,29.596704
03/07,29.53363
03/08,29.5699
03/09,29.584322
03/10,29.594732
03/11,29.586159
03/12,29.570032
03/13,29.603315
03/14,29.551954
03/15,29.589031
03/16,29.564075
03/17,29.556124
03/18,29.570732
03/19,29.603218
03/20,29.60575
03/21,29.639315
03/22,29.588514
03/23,29.577192
03/24,29.51667
03/25,29.526215
03/26,29.555878
03/27,29.584845
03/28,29.657087
03/29,29.64351
03/30,29.647676
03/31,29.639257
04/01,29.660097
04/02,29.685438
04/03,29.626337
04/04,29.60069
04/05,29.597881
04/06,29.645702
04/07,29.613396
04/08,29.692755
04/09,29.727716
04/10,29.7027
04/11,29.706938
04/12,29.729856
04/13,29.700977
04/14,29.760517
04/15,29.74519
04/16,29.748846
04/17,29.790747
04/18,29.773052
04/19,29.79829
04/20,29.808697
04/21,29.804356
04/22,29.768595
04/23,29.793873
04/24,29.798119
04/25,29.813915
04/26,29.813747
04/27,29.819525
04/28,29.817007
04/29,29.79555
04/30,29.800194
05/01,29.821365
05/02,29.817793
05/03,29.84278
05/04,29.842009
05/05,29.842752
05/06,29.84091
