time,sst
01/01,28.302542
01/02,28.257118
01/03,28.279062
01/04,28.274118
01/05,28.286472
01/06,28.269733
01/07,28.235111
01/08,28.219492
01/09,28.209753
01/10,28.182896
01/11,28.153488
01/12,28.146412
01/13,28.172817
01/14,28.156122
01/15,28.190683
01/16,28.16821
01/17,28.14952
01/18,28.120142
01/19,28.150503
01/20,28.120615
01/21,28.114914
01/22,28.090565
01/23,28.081772
01/24,28.073917
01/25,28.104086
01/26,28.081705
01/27,28.070913
01/28,28.069641
01/29,28.032711
01/30,28.034992
01/31,28.032673
02/01,27.99696
02/02,27.983902
02/03,27.954641
02/04,27.948141
02/05,27.957378
02/06,27.939648
02/07,27.928116
02/08,27.865774
02/09,27.872526
02/10,27.886145
02/11,27.835125
02/12,27.824186
02/13,27.82674
02/14,27.861132
02/15,27.834875
02/16,27.819504
02/17,27.838476
02/18,27.863672
02/19,27.864426
02/20,27.881441
02/21,27.878038
02/22,27.903183
02/23,27.91263
02/24,27.918688
02/25,27.93505
02/26,27.940218
02/27,27.928036
02/28,27.933401
02/29,27.993736
03/01,27.964834
03/02,27.953243
03/03,27.949621
03/04,27.950943
03/05,27.965885
03/06,28.01025
03/07,27.994953
03/08,27.995872
03/09,28.032923
03/10,28.016808
03/11,28.017523
03/12,28.004864
03/13,28.005888
03/14,28.031658
03/15,28.037521
03/16,28.004
03/17,27.994478
03/18,27.991426
03/19,28.011011
03/20,28.016748
03/21,28.05334
03/22,28.139029
03/23,28.116816
03/24,28.079645
03/25,28.093431
03/26,28.068514
03/27,28.071802
03/28,28.070175
03/29,28.097254
03/30,28.071411
03/31,28.082829
04/01,28.079802
04/02,28.080887
04/03,28.090553
04/04,28.098986
04/05,28.113907
04/06,28.119783
04/07,28.140326
04/08,28.1351
04/09,28.197828
04/10,28.216196
04/11,28.241503
04/12,28.248226
04/13,28.223215
04/14,28.18696
04/15,28.198284
04/16,28.223557
04/17,28.257479
04/18,28.229492
04/19,28.213877
04/20,28.187937
04/21,28.19583
04/22,28.217709
04/23,28.217896
04/24,28.197767
04/25,28.207542
04/26,28.214432
04/27,28.204613
04/28,28.198124
04/29,28.199736
04/30,28.208544
05/01,28.200802
05/02,28.223244
05/03,28.236385
05/04,28.256067
05/05,28.24591
05/06,28.23894
05/07,28.248272
05/08,28.239876
05/09,28.225649
05/10,28.229431
05/11,28.237755
05/12,28.253355
05/13,28.268463
05/14,28.278816
05/15,28.262611
05/16,28.302092
05/17,28.34379
05/18,28.29699
05/19,28.35756
05/20,28.376484
05/21,28.37371
05/22,28.386385
05/23,28.393751
05/24,28.395342
05/25,28.438368
05/26,28.454325
05/27,28.452135
05/28,28.409706
05/29,28.421967
05/30,28.421045
05/31,28.43534
06/01,28.462242
06/02,28.428263
06/03,28.422358
06/04,28.454216
06/05,28.465406
06/06,28.449728
06/07,28.468166
06/08,28.48322
06/09,28.456312
06/10,28.469843
06/11,28.49376
06/12,28.481995
06/13,28.44961
06/14,28.445862
06/15,28.4233
06/16,28.415924
06/17,28.450155
06/18,28.442432
06/19,28.43337
06/20,28.44791
06/21,28.443619
06/22,28.446262
06/23,28.431458
06/24,28.458195
06/25,28.43601
06/26,28.490692
06/27,28.404799
06/28,28.492933
06/29,28.460815
06/30,28.426764
07/01,28.436657
07/02,28.440994
07/03,28.468155
07/04,28.500519
07/05,28.517084
07/06,28.515799
07/07,28.505335
07/08,28.435034
07/09,28.482676
07/10,28.429337
07/11,28.519697
07/12,28.55914
07/13,28.496742
07/14,28.519558
07/15,28.565453
07/16,28.555386
07/17,28.58996
07/18,28.609047
07/19,28.676395
07/20,28.671154
07/21,28.684404
07/22,28.602238
07/23,28.559193
07/24,28.610449
07/25,28.658627
07/26,28.598505
07/27,28.617586
07/28,28.640083
07/29,28.687658
07/30,28.706505
07/31,28.785719
08/01,28.796581
08/02,28.812668
08/03,28.823298
08/04,28.861755
08/05,28.84876
08/06,28.897934
08/07,28.908474
08/08,28.935085
08/09,28.978834
08/10,28.958618
08/11,28.977612
08/12,28.994825
08/13,28.97777
08/14,28.9888
08/15,28.973475
08/16,29.002409
08/17,29.038729
08/18,29.046265
08/19,29.030079
08/20,29.024961
08/21,28.997477
08/22,29.050219
08/23,29.053997
08/24,29.0872
08/25,29.114794
08/26,29.098978
08/27,29.09278
08/28,29.200628
08/29,29.191809
08/30,29.160395
08/31,29.202805
09/01,29.150846
09/02,29.150087
09/03,29.123024
09/04,29.160164
09/05,29.18095
09/06,29.153502
09/07,29.253492
09/08,29.264332
09/09,29.278631
09/10,29.239948
09/11,29.28311
09/12,29.230358
09/13,29.224688
09/14,29.183111
09/15,29.216047
09/16,29.267853
09/17,29.330114
09/18,29.316343
09/19,29.308462
09/20,29.372036
09/21,29.377756
09/22,29.417114
09/23,29.366909
09/24,29.393799
09/25,29.368225
09/26,29.400263
09/27,29.405354
09/28,29.347717
09/29,29.390995
09/30,29.35818
10/01,29.392471
10/02,29.403513
10/03,29.35903
10/04,29.330502
10/05,29.3157
10/06,29.328882
10/07,29.370174
10/08,29.365128
10/09,29.330042
10/10,29.33866
10/11,29.372213
10/12,29.326725
10/13,29.38381
10/14,29.41778
10/15,29.360188
10/16,29.332438
10/17,29.350277
10/18,29.325352
10/19,29.300259
10/20,29.259281
10/21,29.3736
10/22,29.366034
10/23,29.36792
10/24,29.383173
10/25,29.364557
10/26,29.38541
10/27,29.347775
10/28,29.341265
10/29,29.306757
10/30,29.308676
10/31,29.29744
11/01,29.296686
11/02,29.280907
11/03,29.213497
11/04,29.237497
11/05,29.251892
11/06,29.227875
11/07,29.201654
11/08,29.151169
11/09,29.173544
11/10,29.218058
11/11,29.182083
11/12,29.11943
11/13,29.1383
11/14,29.154774
11/15,29.154268
11/16,29.146523
11/17,29.1283
11/18,29.082294
11/19,29.093496
11/20,29.063894
11/21,29.061424
11/22,29.033236
11/23,29.0349
11/24,29.031973
11/25,29.00648
11/26,28.978056
11/27,28.913448
11/28,28.923517
11/29,28.941416
11/30,28.92619
12/01,28.884027
12/02,28.819128
12/03,28.817974
12/04,28.785986
12/05,28.721579
12/06,28.73751
12/07,28.69881
12/08,28.653376
12/09,28.629633
12/10,28.597105
12/11,28.614964
12/12,28.56827
12/13,28.56554
12/14,28.542835
12/15,28.5102
12/16,28.485865
12/17,28.46355
12/18,28.46652
12/19,28.442348
12/20,28.425858
12/21,28.430794
12/22,28.441364
12/23,28.446949
12/24,28.434118
12/25,28.422169
12/26,28.391996
12/27,28.407421
12/28,28.395954
12/29,28.397345
12/30,28.367163
12/31,28.343561
