time,sst
01/01,26.917337
01/02,26.903067
01/03,26.863592
01/04,26.902925
01/05,26.915579
01/06,27.010458
01/07,27.013378
01/08,26.993206
01/09,27.02994
01/10,26.994371
01/11,27.03165
01/12,27.00489
01/13,27.013208
01/14,26.97419
01/15,26.853182
01/16,26.92447
01/17,26.92214
01/18,26.903776
01/19,26.796904
01/20,26.74861
01/21,26.77982
01/22,26.838074
01/23,26.797361
01/24,26.697556
01/25,26.707476
01/26,26.669477
01/27,26.745169
01/28,26.824108
01/29,26.844292
01/30,26.834047
01/31,26.857204
02/01,26.944208
02/02,26.905565
02/03,26.917826
02/04,26.954868
02/05,26.977077
02/06,26.89489
02/07,26.867998
02/08,26.883913
02/09,26.908234
02/10,26.837133
02/11,26.869911
02/12,26.874535
02/13,26.849194
02/14,26.818813
02/15,26.856054
02/16,26.878103
02/17,26.813677
02/18,26.81094
02/19,26.797928
02/20,26.856375
02/21,26.827469
02/22,26.892698
02/23,26.981598
02/24,27.00832
02/25,27.059853
02/26,27.06422
02/27,27.094765
02/28,27.003443
02/29,27.035582
03/01,26.999306
03/02,26.953732
03/03,26.954868
03/04,27.056028
03/05,27.060389
03/06,27.047222
03/07,27.066904
03/08,27.0679
03/09,27.12036
03/10,27.11557
03/11,27.125113
03/12,27.100088
03/13,27.100079
03/14,27.14414
03/15,27.152367
03/16,27.214705
03/17,27.274416
03/18,27.287422
03/19,27.22081
03/20,27.205803
03/21,27.258444
03/22,27.274965
03/23,27.320013
03/24,27.284712
03/25,27.34341
03/26,27.354841
03/27,27.380573
03/28,27.390799
03/29,27.445251
03/30,27.454355
03/31,27.462715
04/01,27.425686
04/02,27.478287
04/03,27.54174
04/04,27.596678
04/05,27.606201
04/06,27.62847
04/07,27.621387
04/08,27.608511
04/09,27.57704
04/10,27.641336
04/11,27.652279
04/12,27.687101
04/13,27.714264
04/14,27.720201
04/15,27.718363
04/16,27.781946
04/17,27.786325
04/18,27.790672
04/19,27.774937
04/20,27.799742
04/21,27.805355
04/22,27.810612
04/23,27.841068
04/24,27.855442
04/25,27.869627
04/26,27.936653
04/27,27.92061
04/28,27.937979
04/29,27.942886
04/30,27.932146
05/01,27.970089
05/02,27.969326
05/03,28.000887
05/04,28.011362
05/05,28.02383
05/06,28.014812
05/07,28.093119
05/08,28.114214
05/09,28.094265
05/10,28.112085
05/11,28.073465
05/12,28.098082
05/13,28.131544
