time,sst
01/01,24.479834
01/02,24.484673
01/03,24.451916
01/04,24.45468
01/05,24.488384
01/06,24.494383
01/07,24.499548
01/08,24.443293
01/09,24.418818
01/10,24.399137
01/11,24.392912
01/12,24.437601
01/13,24.506912
01/14,24.535515
01/15,24.645771
01/16,24.771173
01/17,24.733818
01/18,24.665796
01/19,24.649975
01/20,24.638102
01/21,24.622042
01/22,24.584412
01/23,24.62789
01/24,24.669855
01/25,24.701855
01/26,24.704752
01/27,24.727036
01/28,24.817614
01/29,24.886312
01/30,24.89275
01/31,24.918144
02/01,24.935616
02/02,24.978527
02/03,24.9527
02/04,24.950018
02/05,24.988483
02/06,25.041027
02/07,25.166183
02/08,25.222662
02/09,25.140917
02/10,25.117342
02/11,25.148457
02/12,25.291113
02/13,25.301958
02/14,25.279774
02/15,25.399706
02/16,25.530973
02/17,25.570093
02/18,25.615011
02/19,25.65515
02/20,25.5748
02/21,25.468113
02/22,25.47554
02/23,25.499348
02/24,25.50267
02/25,25.497782
02/26,25.576998
02/27,25.545282
02/28,25.525507
02/29,26.009731
03/01,25.592623
03/02,25.572485
03/03,25.70291
03/04,25.745543
03/05,25.784552
03/06,25.721226
03/07,25.7186
03/08,25.782377
03/09,25.876184
03/10,25.912598
03/11,26.051275
03/12,26.006153
03/13,25.993301
03/14,26.167885
03/15,26.232817
03/16,26.144464
03/17,26.226501
03/18,26.41316
03/19,26.392548
03/20,26.41075
03/21,26.398218
03/22,26.473114
03/23,26.437174
03/24,26.570112
03/25,26.538858
03/26,26.588179
03/27,26.56363
03/28,26.528864
03/29,26.56249
03/30,26.646204
03/31,26.67762
04/01,26.69007
04/02,26.654366
04/03,26.705233
04/04,26.680643
04/05,26.661816
04/06,26.640558
04/07,26.683714
04/08,26.754438
04/09,26.790087
04/10,26.91091
04/11,26.93098
04/12,26.987873
04/13,26.868303
04/14,26.800932
04/15,26.749771
04/16,26.787466
04/17,26.731606
04/18,26.762774
04/19,26.768616
04/20,26.782755
04/21,26.759588
04/22,26.736301
04/23,26.700188
04/24,26.645002
04/25,26.572376
04/26,26.611223
04/27,26.586119
04/28,26.588234
04/29,26.552183
04/30,26.517128
05/01,26.50549
05/02,26.499802
05/03,26.53502
05/04,26.528181
05/05,26.567457
05/06,26.53203
05/07,26.445293
05/08,26.437582
05/09,26.368319
05/10,26.303183
05/11,26.243404
05/12,26.17105
05/13,26.109838
05/14,26.080667
05/15,26.088638
05/16,26.08857
05/17,26.081995
05/18,26.096365
05/19,26.03811
05/20,25.997719
05/21,25.984018
05/22,25.937437
05/23,25.90579
05/24,25.89373
05/25,25.90997
05/26,25.867273
05/27,25.796547
05/28,25.806215
05/29,25.816145
05/30,25.774178
05/31,25.789488
06/01,25.7708
06/02,25.779385
06/03,25.785135
06/04,25.750376
06/05,25.678423
06/06,25.663662
06/07,25.611317
06/08,25.58728
06/09,25.6047
06/10,25.604603
06/11,25.57972
06/12,25.600471
06/13,25.618736
06/14,25.582363
06/15,25.536522
06/16,25.457273
06/17,25.384111
06/18,25.409714
06/19,25.449186
06/20,25.478762
06/21,25.49612
06/22,25.404612
06/23,25.380905
06/24,25.390875
06/25,25.435572
06/26,25.394445
06/27,25.37615
06/28,25.403502
06/29,25.413445
06/30,25.332972
07/01,25.254002
07/02,25.167038
07/03,25.112343
07/04,25.11314
07/05,25.153572
07/06,25.168308
07/07,25.191788
07/08,25.103132
07/09,25.00382
07/10,24.915148
07/11,24.84622
07/12,24.751686
07/13,24.73276
07/14,24.69057
07/15,24.64595
07/16,24.667334
07/17,24.736872
07/18,24.721985
07/19,24.743858
07/20,24.737494
07/21,24.714647
07/22,24.572123
07/23,24.508596
07/24,24.382475
07/25,24.318375
07/26,24.350374
07/27,24.438995
07/28,24.468027
07/29,24.514364
07/30,24.459785
07/31,24.370901
08/01,24.34172
08/02,24.33866
08/03,24.33159
08/04,24.318127
08/05,24.285072
08/06,24.235973
08/07,24.172386
08/08,24.05765
08/09,23.97982
08/10,24.061958
08/11,24.052134
08/12,24.012344
08/13,24.009344
08/14,23.909561
08/15,23.884808
08/16,23.831823
08/17,23.839897
08/18,23.843348
08/19,23.828424
08/20,23.880505
08/21,23.93073
08/22,23.780312
08/23,23.749552
08/24,23.69919
08/25,23.799072
08/26,23.904356
08/27,23.898718
08/28,23.83875
08/29,23.921167
08/30,23.967585
08/31,23.855085
09/01,23.828085
09/02,23.745483
09/03,23.83775
