time,sst
05/07,27.774172
05/08,27.809937
05/09,27.83247
05/10,27.769209
05/11,27.736597
05/12,27.721308
05/13,27.740305
05/14,27.73986
05/15,27.743746
05/16,27.795225
05/17,27.831705
05/18,27.829592
05/19,27.850224
05/20,27.82353
05/21,27.807247
05/22,27.828442
05/23,27.87384
05/24,27.871078
05/25,27.832634
05/26,27.831518
05/27,27.814556
05/28,27.803667
05/29,27.78405
05/30,27.757832
05/31,27.718199
06/01,27.67234
06/02,27.63808
06/03,27.610657
06/04,27.607716
06/05,27.636892
06/06,27.646511
06/07,27.614424
06/08,27.620708
06/09,27.610739
06/10,27.546946
06/11,27.594788
06/12,27.669605
06/13,27.675272
06/14,27.592289
06/15,27.551664
06/16,27.516798
06/17,27.513018
06/18,27.500086
06/19,27.518873
06/20,27.509884
06/21,27.513584
06/22,27.497948
06/23,27.531652
06/24,27.500778
06/25,27.475733
06/26,27.460402
06/27,27.434336
06/28,27.457949
06/29,27.512348
06/30,27.478956
07/01,27.449148
07/02,27.414675
07/03,27.44436
07/04,27.431177
07/05,27.411953
07/06,27.384901
07/07,27.367275
07/08,27.35145
07/09,27.34775
07/10,27.345549
07/11,27.301086
07/12,27.231173
07/13,27.083189
07/14,27.073296
07/15,27.087841
07/16,27.075329
07/17,27.049002
07/18,26.996902
07/19,26.959387
07/20,26.943516
07/21,26.877445
07/22,26.869556
07/23,26.901047
07/24,26.916367
07/25,26.96596
07/26,26.976501
07/27,26.967955
07/28,26.837454
07/29,26.849463
07/30,26.831163
07/31,26.872526
08/01,26.854221
08/02,26.824825
08/03,26.758228
08/04,26.766653
08/05,26.79955
08/06,26.847122
08/07,26.952135
08/08,26.90214
08/09,26.888548
08/10,26.769522
08/11,26.720903
08/12,26.730505
08/13,26.705687
08/14,26.663937
08/15,26.55457
08/16,26.541027
08/17,26.57598
08/18,26.680103
08/19,26.697847
08/20,26.678396
08/21,26.68712
08/22,26.71653
08/23,26.814587
08/24,26.901094
08/25,26.811508
08/26,26.793144
08/27,26.85742
08/28,26.87462
08/29,26.830957
08/30,26.856476
08/31,26.81729
09/01,26.740492
09/02,26.669432
09/03,26.582922
09/04,26.54878
09/05,26.581398
09/06,26.6058
09/07,26.63438
09/08,26.638466
09/09,26.643532
09/10,26.644121
09/11,26.637596
09/12,26.631254
09/13,26.548622
09/14,26.512794
09/15,26.503172
09/16,26.45965
09/17,26.46811
09/18,26.48072
09/19,26.538147
09/20,26.590397
09/21,26.642271
09/22,26.642433
09/23,26.602
09/24,26.59716
09/25,26.683706
09/26,26.613346
09/27,26.5795
09/28,26.59799
09/29,26.66321
09/30,26.633074
10/01,26.561789
10/02,26.59482
10/03,26.648388
10/04,26.671862
10/05,26.653154
10/06,26.59659
10/07,26.559542
10/08,26.575914
10/09,26.54855
10/10,26.574179
10/11,26.574522
10/12,26.52001
10/13,26.481724
10/14,26.500027
10/15,26.581337
10/16,26.617102
10/17,26.55006
10/18,26.564734
10/19,26.527632
10/20,26.486162
10/21,26.477455
10/22,26.479244
10/23,26.466288
10/24,26.55983
10/25,26.538172
10/26,26.524967
10/27,26.484118
10/28,26.451015
10/29,26.487825
10/30,26.552393
10/31,26.538609
11/01,26.465256
11/02,26.52209
11/03,26.492271
11/04,26.503248
11/05,26.378506
11/06,26.33871
11/07,26.292212
11/08,26.259811
11/09,26.240711
11/10,26.20385
11/11,26.210373
11/12,26.257347
11/13,26.299147
11/14,26.288689
11/15,26.29319
11/16,26.392727
11/17,26.484776
11/18,26.498512
11/19,26.476688
11/20,26.501259
11/21,26.471474
11/22,26.4239
11/23,26.459715
11/24,26.520367
11/25,26.536386
11/26,26.48049
11/27,26.431082
11/28,26.391684
11/29,26.391832
11/30,26.37751
12/01,26.35601
12/02,26.360434
12/03,26.39987
12/04,26.422081
12/05,26.407816
12/06,26.445526
12/07,26.39218
12/08,26.310081
12/09,26.285463
12/10,26.229591
12/11,26.238705
12/12,26.216953
12/13,26.18797
12/14,26.17846
12/15,26.17881
12/16,26.115135
12/17,26.04369
12/18,25.948177
12/19,25.982883
12/20,25.99471
12/21,26.015512
12/22,26.053791
12/23,26.164806
12/24,26.265522
12/25,26.349754
12/26,26.35956
12/27,26.337343
12/28,26.295187
12/29,26.24657
12/30,26.14133
12/31,26.11567
