time,sst
01/01,23.273083
01/02,23.304974
01/03,23.33379
01/04,23.343227
01/05,23.435738
01/06,23.496717
01/07,23.655214
01/08,23.696459
01/09,23.7445
01/10,23.785952
01/11,23.769209
01/12,23.789896
01/13,23.94478
01/14,24.04737
01/15,24.106712
01/16,24.131035
01/17,24.15374
01/18,24.300377
01/19,24.368286
01/20,24.446888
01/21,24.418913
01/22,24.547926
01/23,24.597765
01/24,24.65341
01/25,24.681086
01/26,24.640766
01/27,24.624647
01/28,24.69178
01/29,24.749004
01/30,24.761309
01/31,24.776234
02/01,24.833221
02/02,25.011272
02/03,25.072945
02/04,25.168291
02/05,25.254688
02/06,25.405556
02/07,25.5427
02/08,25.587126
02/09,25.63287
02/10,25.73421
02/11,25.792677
02/12,25.87194
02/13,26.046432
02/14,26.038872
02/15,26.103718
02/16,26.20442
02/17,26.108952
02/18,26.253162
02/19,26.461512
02/20,26.654486
02/21,26.570728
02/22,26.567507
02/23,26.553377
02/24,26.494492
02/25,26.596786
02/26,26.634363
02/27,26.699862
02/28,26.830826
02/29,26.994
03/01,26.89799
03/02,26.936468
03/03,26.989853
03/04,27.000555
03/05,27.063787
03/06,27.034693
03/07,27.051535
03/08,27.10368
03/09,27.161303
03/10,27.166971
03/11,27.14483
03/12,27.18628
03/13,27.239561
03/14,27.316
03/15,27.427156
03/16,27.472136
03/17,27.461847
03/18,27.492098
03/19,27.445053
03/20,27.532457
03/21,27.570265
03/22,27.569368
03/23,27.563293
03/24,27.694067
03/25,27.579996
03/26,27.527306
03/27,27.582184
03/28,27.615059
03/29,27.595488
03/30,27.577726
03/31,27.603964
04/01,27.62897
04/02,27.548735
04/03,27.445328
04/04,27.349524
04/05,27.232937
04/06,27.301414
04/07,27.1504
04/08,27.206081
04/09,27.232683
04/10,27.211912
04/11,27.150417
04/12,27.075739
04/13,27.051561
04/14,27.036749
04/15,27.028284
04/16,27.000853
04/17,26.968416
04/18,26.91717
04/19,26.847422
04/20,26.746328
04/21,26.752005
04/22,26.727877
04/23,26.67682
04/24,26.621054
04/25,26.526985
04/26,26.445301
04/27,26.519209
04/28,26.641247
04/29,26.508064
04/30,26.448107
05/01,26.33029
05/02,26.296625
05/03,26.248266
05/04,26.212233
05/05,26.206821
05/06,26.193117
05/07,26.181078
05/08,26.204277
05/09,26.123346
05/10,26.106436
05/11,25.849615
05/12,25.905489
05/13,25.85209
05/14,25.678772
05/15,25.750635
05/16,25.600052
05/17,25.513062
05/18,25.526125
05/19,25.402393
05/20,25.384356
05/21,25.254164
05/22,25.14519
05/23,25.086699
05/24,25.011843
05/25,24.871399
05/26,24.81987
05/27,24.779493
05/28,24.716381
05/29,24.668905
05/30,24.66011
05/31,24.604548
06/01,24.604588
06/02,24.562996
06/03,24.547396
06/04,24.539783
06/05,24.59163
06/06,24.565197
06/07,24.653736
06/08,24.533411
06/09,24.484468
06/10,24.5056
06/11,24.451622
06/12,24.428368
06/13,24.386908
06/14,24.31278
06/15,24.20192
06/16,24.153536
06/17,24.066069
06/18,23.991251
06/19,23.954967
06/20,23.85537
06/21,23.714458
06/22,23.706053
06/23,23.662897
06/24,23.631212
06/25,23.548126
06/26,23.467659
06/27,23.35363
06/28,23.36061
06/29,23.284754
06/30,23.310318
07/01,23.307562
07/02,23.261889
07/03,23.213598
07/04,23.218996
07/05,23.183386
07/06,23.144018
07/07,22.968086
07/08,23.006577
07/09,22.835953
07/10,22.817247
07/11,22.710142
07/12,22.692944
07/13,22.600876
07/14,22.55612
07/15,22.543036
07/16,22.48838
07/17,22.426931
07/18,22.356552
07/19,22.315063
07/20,22.308302
07/21,22.306717
07/22,22.258575
07/23,22.129671
07/24,22.06788
07/25,22.013157
07/26,21.968866
07/27,21.910906
07/28,21.857367
07/29,21.841995
07/30,21.779787
07/31,21.818563
08/01,21.792938
08/02,21.64052
08/03,21.468464
08/04,21.506395
08/05,21.397003
08/06,21.304775
08/07,21.210617
08/08,21.124744
08/09,20.882975
08/10,21.08103
08/11,21.143736
08/12,21.067736
08/13,20.907742
08/14,20.900633
08/15,20.90149
08/16,20.87417
08/17,20.858667
08/18,20.88153
08/19,20.82185
08/20,20.788282
08/21,20.851866
08/22,20.84061
08/23,20.84459
08/24,20.768543
08/25,20.582415
08/26,20.494741
08/27,20.433466
08/28,20.390114
08/29,20.439999
08/30,20.512613
08/31,20.526525
09/01,20.525433
09/02,20.301214
09/03,20.35032
09/04,20.503525
09/05,20.50261
09/06,20.486012
09/07,20.494965
09/08,20.50517
09/09,20.55917
09/10,20.541216
09/11,20.510063
09/12,20.476118
09/13,20.43529
09/14,20.371367
09/15,20.369682
09/16,20.505915
09/17,20.592222
09/18,20.586887
09/19,20.499865
09/20,20.470655
09/21,20.448729
09/22,20.504078
09/23,20.540564
09/24,20.495424
