time,sst
01/01,25.65776
01/02,25.566145
01/03,25.555077
01/04,25.523277
01/05,25.56847
01/06,25.622562
01/07,25.656296
01/08,25.647377
01/09,25.62691
01/10,25.644072
01/11,25.650553
01/12,25.694231
01/13,25.790754
01/14,25.775518
01/15,25.829947
01/16,25.881493
01/17,25.909159
01/18,25.897833
01/19,25.96678
01/20,25.95949
01/21,25.870829
01/22,25.943241
01/23,25.9742
01/24,25.936308
01/25,25.842918
01/26,25.790112
01/27,25.820807
01/28,25.911453
01/29,25.954325
01/30,25.987148
01/31,25.946054
02/01,25.890568
02/02,25.863907
02/03,25.997812
02/04,26.066217
02/05,26.040731
02/06,26.051708
02/07,26.05971
02/08,26.053673
02/09,26.074232
02/10,26.175512
02/11,26.2649
02/12,26.289318
02/13,26.39702
02/14,26.353428
02/15,26.30697
02/16,26.316858
02/17,26.298923
02/18,26.250952
02/19,26.212757
02/20,26.223242
02/21,26.317225
02/22,26.365107
02/23,26.452774
02/24,26.564793
02/25,26.54645
02/26,26.541512
02/27,26.57671
02/28,26.680468
02/29,26.6693
03/01,26.693333
03/02,26.656836
03/03,26.68955
03/04,26.70122
03/05,26.73957
03/06,26.829561
03/07,26.866602
03/08,26.935423
03/09,26.967762
03/10,26.99604
03/11,27.02841
03/12,26.977612
03/13,27.013933
03/14,27.04184
03/15,27.019062
03/16,27.062773
03/17,27.160997
03/18,27.15307
03/19,27.105644
03/20,27.12889
03/21,27.271055
03/22,27.376509
03/23,27.316896
03/24,27.27785
03/25,27.31367
03/26,27.313894
03/27,27.333666
03/28,27.383932
03/29,27.433413
03/30,27.47671
03/31,27.459536
04/01,27.488226
04/02,27.490192
04/03,27.511751
04/04,27.586367
04/05,27.530886
04/06,27.522615
04/07,27.603765
04/08,27.679085
04/09,27.703571
04/10,27.80032
04/11,27.802515
04/12,27.839148
04/13,27.849504
04/14,27.867409
04/15,27.894537
04/16,27.945213
04/17,27.842793
04/18,27.898012
04/19,27.84999
04/20,27.747683
04/21,27.690075
04/22,27.713425
04/23,27.746567
04/24,27.691683
04/25,27.660494
04/26,27.597551
04/27,27.542112
04/28,27.548738
04/29,27.578377
04/30,27.55175
05/01,27.528025
05/02,27.59147
05/03,27.593996
05/04,27.598314
05/05,27.585192
05/06,27.499136
05/07,27.36935
05/08,27.330347
05/09,27.331598
05/10,27.357664
05/11,27.337482
05/12,27.272438
05/13,27.217535
05/14,27.270689
05/15,27.316124
05/16,27.3443
05/17,27.318865
05/18,27.292734
05/19,27.244026
05/20,27.216393
05/21,27.173912
05/22,27.171232
05/23,27.233742
05/24,27.23906
05/25,27.289562
05/26,27.311718
05/27,27.320406
05/28,27.316885
05/29,27.310972
05/30,27.271961
05/31,27.23127
06/01,27.182762
06/02,27.154648
06/03,27.127668
06/04,27.10595
06/05,27.047564
06/06,27.040407
06/07,27.012833
