time,sst
08/28,29.469767
08/29,29.54897
08/30,29.583511
08/31,29.56859
09/01,29.65038
09/02,29.554064
09/03,29.525198
09/04,29.569485
09/05,29.591133
09/06,29.56107
09/07,29.543583
09/08,29.523043
09/09,29.522097
09/10,29.499826
09/11,29.493021
09/12,29.495821
09/13,29.51617
09/14,29.52188
09/15,29.523169
09/16,29.506592
09/17,29.482279
09/18,29.531149
09/19,29.589987
09/20,29.588997
09/21,29.56021
09/22,29.531776
09/23,29.54402
09/24,29.55391
09/25,29.607765
09/26,29.564808
09/27,29.544775
09/28,29.516172
09/29,29.565668
09/30,29.588745
10/01,29.559235
10/02,29.55377
10/03,29.59694
10/04,29.608809
10/05,29.562113
10/06,29.576868
10/07,29.587889
10/08,29.586653
10/09,29.559027
10/10,29.564362
10/11,29.578306
10/12,29.625278
10/13,29.58586
10/14,29.57794
10/15,29.612278
10/16,29.663097
10/17,29.63067
10/18,29.624826
10/19,29.581192
10/20,29.563854
10/21,29.558264
10/22,29.523855
10/23,29.545069
10/24,29.533632
10/25,29.53616
10/26,29.54729
10/27,29.5329
10/28,29.537285
10/29,29.516348
10/30,29.492546
10/31,29.437275
11/01,29.44557
11/02,29.431149
11/03,29.42913
11/04,29.423153
11/05,29.390675
11/06,29.386683
11/07,29.369215
11/08,29.3957
11/09,29.411856
11/10,29.40333
11/11,29.341352
11/12,29.371841
11/13,29.403769
11/14,29.420067
11/15,29.40864
11/16,29.42408
11/17,29.42048
11/18,29.364342
11/19,29.34878
11/20,29.346033
11/21,29.312815
11/22,29.291225
11/23,29.295761
11/24,29.26167
11/25,29.263018
11/26,29.233059
11/27,29.191738
11/28,29.179789
11/29,29.149984
11/30,29.127039
12/01,29.138145
12/02,29.144028
12/03,29.103525
12/04,29.086313
12/05,29.062277
12/06,29.044325
12/07,29.022923
12/08,29.04941
12/09,29.03153
12/10,29.000858
12/11,28.974546
12/12,28.903608
12/13,28.866415
12/14,28.874401
12/15,28.83546
12/16,28.817415
12/17,28.81114
12/18,28.80936
12/19,28.800444
12/20,28.811155
12/21,28.818514
12/22,28.83567
12/23,28.815174
12/24,28.779232
12/25,28.755955
12/26,28.727503
12/27,28.710062
12/28,28.686785
12/29,28.65116
12/30,28.636593
12/31,28.609632
