time,sst
01/01,27.020159
01/02,27.059282
01/03,27.091623
01/04,27.065096
01/05,27.056892
01/06,27.07474
01/07,27.06927
01/08,27.033903
01/09,27.012197
01/10,27.015892
01/11,26.990606
01/12,26.963884
01/13,26.992582
01/14,27.001026
01/15,27.023201
01/16,27.038746
01/17,27.013538
01/18,26.960571
01/19,26.949244
01/20,26.987366
01/21,27.007835
01/22,26.985224
01/23,26.977436
01/24,26.975466
01/25,27.033602
01/26,27.01456
01/27,27.010447
01/28,26.965591
01/29,26.964645
01/30,27.013899
01/31,27.045235
02/01,27.07198
02/02,27.091894
02/03,27.108604
02/04,27.15099
02/05,27.184803
02/06,27.21876
02/07,27.23572
02/08,27.232311
02/09,27.305656
02/10,27.302525
02/11,27.292707
02/12,27.279509
02/13,27.298462
02/14,27.284275
02/15,27.276264
02/16,27.28152
02/17,27.278389
02/18,27.25442
02/19,27.283224
02/20,27.335495
02/21,27.326468
02/22,27.324135
02/23,27.299416
02/24,27.298622
02/25,27.338236
02/26,27.43342
02/27,27.465364
02/28,27.489983
02/29,27.614092
03/01,27.492445
03/02,27.530714
03/03,27.537455
03/04,27.589775
03/05,27.657188
03/06,27.676432
03/07,27.682869
03/08,27.694563
03/09,27.715261
03/10,27.750198
03/11,27.755219
03/12,27.748163
03/13,27.769896
03/14,27.808523
03/15,27.839605
03/16,27.92591
03/17,27.940222
03/18,27.942818
03/19,27.97207
03/20,27.984001
03/21,27.972017
03/22,27.975885
03/23,28.035414
03/24,28.03758
03/25,28.03724
03/26,28.053377
03/27,28.064991
03/28,28.098112
03/29,28.106653
03/30,28.09809
03/31,28.099401
04/01,28.11171
04/02,28.122154
04/03,28.176897
04/04,28.19723
04/05,28.202515
04/06,28.252241
04/07,28.270464
04/08,28.296303
04/09,28.286638
04/10,28.301567
04/11,28.357754
04/12,28.371836
04/13,28.347246
04/14,28.367964
04/15,28.379412
04/16,28.376942
04/17,28.36288
04/18,28.3626
04/19,28.3999
04/20,28.421633
04/21,28.435154
04/22,28.440132
04/23,28.454573
04/24,28.463413
04/25,28.486265
04/26,28.42922
04/27,28.417276
04/28,28.401352
04/29,28.416332
04/30,28.422544
05/01,28.40413
05/02,28.402527
05/03,28.401976
05/04,28.39901
05/05,28.394245
05/06,28.372652
05/07,28.387297
05/08,28.375568
05/09,28.3812
05/10,28.38674
05/11,28.394463
05/12,28.382536
05/13,28.394712
05/14,28.359116
05/15,28.346031
05/16,28.340002
05/17,28.327183
05/18,28.326103
05/19,28.326017
05/20,28.31837
05/21,28.314642
05/22,28.315586
05/23,28.284832
05/24,28.283937
05/25,28.287464
05/26,28.264938
05/27,28.258163
05/28,28.273794
05/29,28.259195
05/30,28.246334
05/31,28.224648
06/01,28.208378
06/02,28.197714
06/03,28.18438
06/04,28.178078
06/05,28.156548
06/06,28.12486
06/07,28.104433
06/08,28.091776
06/09,28.067345
06/10,28.021566
06/11,28.01283
06/12,27.999643
06/13,27.981594
06/14,27.961857
06/15,27.964151
06/16,27.983767
06/17,27.962141
06/18,27.935669
06/19,27.938673
06/20,27.940937
