time,sst
01/01,24.282326
01/02,24.334585
01/03,24.403921
01/04,24.461742
01/05,24.497793
01/06,24.556435
01/07,24.59573
01/08,24.624752
01/09,24.67714
01/10,24.74216
01/11,24.808567
01/12,24.842129
01/13,24.882362
01/14,24.95106
01/15,25.017067
01/16,25.093489
01/17,25.161894
01/18,25.217192
01/19,25.34169
01/20,25.387451
01/21,25.433672
01/22,25.505892
01/23,25.518839
01/24,25.536283
01/25,25.595564
01/26,25.6118
01/27,25.667685
01/28,25.757607
01/29,25.873312
01/30,25.950943
01/31,26.028397
02/01,26.06391
02/02,26.129595
02/03,26.20139
02/04,26.21659
02/05,26.276865
02/06,26.354671
02/07,26.450146
02/08,26.480568
02/09,26.533743
02/10,26.615751
02/11,26.65307
02/12,26.776073
02/13,26.805943
02/14,26.851852
02/15,26.82499
02/16,26.854641
02/17,26.840527
02/18,26.883923
02/19,26.91959
02/20,26.923786
02/21,27.03264
02/22,27.168655
02/23,27.172525
02/24,27.140827
02/25,27.18626
02/26,27.238537
02/27,27.264648
02/28,27.294428
02/29,27.69
03/01,27.294271
03/02,27.292368
03/03,27.225622
03/04,27.217861
03/05,27.21897
03/06,27.257915
03/07,27.260895
03/08,27.26423
03/09,27.36971
03/10,27.39156
03/11,27.384237
03/12,27.533686
03/13,27.63269
03/14,27.709843
03/15,27.752777
03/16,27.809097
03/17,27.800724
03/18,27.74014
03/19,27.747696
03/20,27.805746
03/21,27.780392
03/22,27.824636
03/23,27.818886
03/24,27.842686
03/25,27.860163
03/26,27.917109
03/27,27.900856
03/28,27.890259
03/29,27.937696
03/30,27.859312
03/31,27.744726
04/01,27.705488
04/02,27.671509
04/03,27.647345
04/04,27.580885
04/05,27.554426
04/06,27.57118
04/07,27.531248
04/08,27.560322
04/09,27.611425
04/10,27.610685
04/11,27.634672
04/12,27.595007
04/13,27.565956
04/14,27.446077
04/15,27.37727
04/16,27.38861
04/17,27.438004
04/18,27.44721
04/19,27.453802
04/20,27.411938
04/21,27.383835
04/22,27.387934
04/23,27.350132
04/24,27.337397
04/25,27.291523
04/26,27.30144
04/27,27.283968
04/28,27.186743
04/29,27.136644
04/30,27.114408
05/01,27.0635
05/02,27.04326
05/03,26.989704
05/04,26.939684
05/05,26.901274
05/06,26.842451
05/07,26.787354
05/08,26.72743
05/09,26.689756
05/10,26.676287
05/11,26.671728
05/12,26.621717
05/13,26.483706
05/14,26.360086
05/15,26.259455
05/16,26.16729
05/17,26.135601
05/18,26.101164
05/19,26.068169
05/20,26.04734
05/21,26.027285
05/22,25.966688
05/23,25.930706
05/24,25.906797
05/25,25.84794
05/26,25.797518
05/27,25.8146
05/28,25.787613
05/29,25.677559
05/30,25.6412
05/31,25.621532
06/01,25.530165
06/02,25.508179
06/03,25.443834
06/04,25.38454
06/05,25.373997
06/06,25.353815
06/07,25.338737
06/08,25.329584
06/09,25.290434
06/10,25.227453
06/11,25.135303
06/12,25.039423
06/13,24.980644
06/14,24.963533
06/15,24.939232
06/16,24.901379
06/17,24.834274
06/18,24.779238
06/19,24.731068
06/20,24.64083
06/21,24.588852
06/22,24.545816
06/23,24.553644
06/24,24.49334
06/25,24.406912
06/26,24.337872
06/27,24.275763
06/28,24.23837
06/29,24.141207
06/30,24.043703
07/01,24.04072
07/02,24.067734
07/03,24.065086
07/04,23.992706
07/05,23.998812
07/06,24.012611
07/07,23.984896
07/08,23.928091
07/09,23.877783
07/10,23.940172
07/11,23.890638
07/12,23.921356
07/13,23.913168
07/14,23.923677
07/15,23.934015
07/16,23.906036
07/17,23.820272
07/18,23.761513
07/19,23.689928
07/20,23.621046
07/21,23.54892
07/22,23.474829
07/23,23.350592
07/24,23.302885
07/25,23.274141
07/26,23.263975
07/27,23.23982
07/28,23.199873
07/29,23.132738
07/30,23.09681
07/31,23.07489
08/01,23.073011
08/02,23.103178
08/03,23.113512
08/04,23.082884
08/05,22.996946
08/06,22.96377
08/07,22.94454
08/08,22.896252
08/09,22.863283
08/10,22.690979
08/11,22.854988
08/12,22.871489
08/13,22.817293
08/14,22.754705
08/15,22.724058
08/16,22.68042
08/17,22.616951
08/18,22.556385
08/19,22.543476
08/20,22.540365
08/21,22.491646
08/22,22.455935
08/23,22.397652
08/24,22.353426
08/25,22.31272
08/26,22.2557
08/27,22.201035
08/28,22.13458
08/29,22.1054
08/30,22.126263
08/31,22.10629
09/01,22.082115
09/02,22.00301
09/03,22.056568
09/04,22.07191
09/05,22.04423
09/06,22.059263
09/07,22.064678
09/08,22.066702
09/09,22.07416
09/10,22.098831
09/11,22.063799
09/12,22.052233
09/13,22.04105
09/14,22.002214
09/15,22.025
09/16,22.09451
09/17,22.046045
09/18,22.048674
09/19,22.09402
09/20,22.136377
09/21,22.18419
09/22,22.151257
09/23,22.129852
09/24,22.128302
09/25,22.103209
09/26,22.075686
09/27,22.065592
09/28,22.06097
09/29,22.047962
09/30,21.979061
10/01,22.046743
10/02,22.07514
10/03,22.084856
10/04,22.086842
10/05,22.070322
10/06,21.990622
10/07,22.05615
10/08,21.997105
10/09,21.986452
10/10,22.033018
10/11,22.074497
10/12,22.079138
10/13,22.10044
10/14,22.129847
10/15,22.18774
10/16,22.153326
10/17,22.187757
10/18,22.255278
10/19,22.240128
10/20,22.265507
10/21,22.31391
10/22,22.351238
10/23,22.371426
10/24,22.356684
10/25,22.345287
10/26,22.378407
10/27,22.40626
10/28,22.416943
10/29,22.374838
10/30,22.381882
10/31,22.458096
11/01,22.466755
11/02,22.426733
11/03,22.439142
11/04,22.410023
11/05,22.522524
11/06,22.523214
11/07,22.569479
11/08,22.624985
11/09,22.699266
11/10,22.679775
11/11,22.676342
11/12,22.690035
11/13,22.720848
11/14,22.740244
11/15,22.762112
11/16,22.785112
11/17,22.828062
11/18,22.847795
11/19,22.87592
11/20,22.886604
11/21,22.96752
11/22,23.014631
11/23,23.046324
11/24,23.066147
11/25,23.091003
11/26,23.130007
11/27,23.16493
11/28,23.19773
11/29,23.1422
11/30,23.175896
12/01,23.187672
12/02,23.214697
12/03,23.244724
12/04,23.270622
12/05,23.337774
12/06,23.376322
12/07,23.40224
12/08,23.39831
12/09,23.393568
12/10,23.4274
12/11,23.43983
12/12,23.454365
12/13,23.517714
12/14,23.559694
12/15,23.595282
12/16,23.6647
12/17,23.732912
12/18,23.785347
12/19,23.70606
12/20,23.7612
12/21,23.844837
12/22,23.878906
12/23,23.919466
12/24,23.983604
12/25,24.028687
12/26,24.054737
12/27,24.106731
12/28,24.129484
12/29,24.145039
12/30,24.190035
12/31,24.234926
