time,sst
01/01,28.400133
01/02,28.432123
01/03,28.442198
01/04,28.41307
01/05,28.422457
01/06,28.422108
01/07,28.400158
01/08,28.397001
01/09,28.350239
01/10,28.322678
01/11,28.332893
01/12,28.305544
01/13,28.269756
01/14,28.25045
01/15,28.18123
01/16,28.158348
01/17,28.128677
01/18,28.175247
01/19,28.165844
01/20,28.133427
01/21,28.108192
01/22,28.090858
01/23,28.148422
01/24,28.169561
01/25,28.16903
01/26,28.142721
01/27,28.119858
01/28,28.082685
01/29,28.085388
01/30,28.108404
01/31,28.061468
02/01,28.052412
02/02,28.047092
02/03,28.048752
02/04,28.024008
02/05,28.00744
02/06,27.961155
02/07,27.95776
02/08,27.945734
02/09,27.952087
02/10,27.963097
02/11,27.970865
02/12,27.951704
02/13,27.951843
02/14,27.982111
02/15,28.005898
02/16,28.05381
02/17,28.063726
02/18,28.074413
02/19,28.117493
02/20,28.08248
02/21,28.082287
02/22,28.065441
02/23,28.015392
02/24,28.018229
02/25,28.001726
02/26,28.006432
02/27,27.999355
02/28,28.040524
02/29,28.042887
03/01,28.02119
03/02,28.019209
03/03,28.016506
03/04,28.00143
03/05,28.059093
03/06,28.09615
03/07,28.088226
03/08,28.10141
03/09,28.120892
03/10,28.133211
03/11,28.117912
03/12,28.123816
03/13,28.140808
03/14,28.127882
03/15,28.107574
03/16,28.063555
03/17,28.064259
03/18,28.073236
03/19,28.0737
03/20,28.083427
03/21,28.093895
03/22,28.109478
03/23,28.052105
03/24,28.064966
03/25,28.062712
03/26,28.066126
03/27,28.076965
03/28,28.04981
03/29,28.050047
03/30,28.041748
03/31,28.044952
04/01,28.053766
04/02,28.054588
04/03,28.074253
04/04,28.070673
04/05,28.091747
04/06,28.11219
04/07,28.105127
04/08,28.110931
04/09,28.101946
04/10,28.11208
04/11,28.115917
04/12,28.110554
04/13,28.124378
04/14,28.127968
04/15,28.110472
04/16,28.112232
04/17,28.083586
04/18,28.132563
04/19,28.177204
04/20,28.188244
04/21,28.184053
04/22,28.189167
04/23,28.206673
04/24,28.213728
04/25,28.202967
04/26,28.226624
04/27,28.233635
04/28,28.245543
04/29,28.225492
04/30,28.245024
05/01,28.252735
05/02,28.24603
05/03,28.238245
05/04,28.280037
05/05,28.284721
05/06,28.295227
05/07,28.295595
05/08,28.287146
05/09,28.303755
05/10,28.308378
05/11,28.344233
05/12,28.3303
05/13,28.326855
05/14,28.334986
05/15,28.360083
05/16,28.360968
05/17,28.381372
05/18,28.413496
05/19,28.444025
05/20,28.448524
05/21,28.478945
05/22,28.45995
05/23,28.483604
05/24,28.470991
05/25,28.480555
05/26,28.503925
05/27,28.555428
05/28,28.570423
05/29,28.613058
05/30,28.589037
05/31,28.606493
06/01,28.609858
06/02,28.632078
06/03,28.634302
06/04,28.655245
06/05,28.659477
06/06,28.663595
06/07,28.65347
06/08,28.701624
06/09,28.720592
06/10,28.736353
06/11,28.694456
06/12,28.720427
06/13,28.749369
06/14,28.730946
06/15,28.701014
06/16,28.710377
06/17,28.730162
06/18,28.697197
06/19,28.703241
06/20,28.717442
06/21,28.738464
06/22,28.768444
06/23,28.776587
06/24,28.769438
06/25,28.817947
06/26,28.844885
06/27,28.848679
06/28,28.854328
06/29,28.857855
06/30,28.864977
07/01,28.898003
07/02,28.865614
07/03,28.903618
07/04,28.908781
07/05,28.918188
07/06,28.877478
07/07,28.855667
07/08,28.842646
07/09,28.866083
07/10,28.909266
07/11,28.946032
07/12,28.953661
07/13,28.934196
07/14,28.935036
07/15,28.944542
07/16,28.925491
07/17,28.90722
07/18,28.973274
07/19,28.977552
07/20,28.9784
07/21,28.990646
07/22,28.99994
07/23,29.05382
07/24,28.978918
07/25,28.959118
07/26,29.005028
07/27,29.01036
07/28,28.996376
07/29,29.043152
07/30,29.035072
07/31,29.017004
08/01,29.000412
08/02,29.008766
08/03,29.05078
08/04,29.079334
08/05,29.063713
08/06,29.084127
08/07,29.093737
08/08,29.13244
08/09,29.10586
08/10,29.115274
08/11,29.119366
08/12,29.085644
08/13,29.089867
08/14,29.17581
08/15,29.211885
08/16,29.172762
08/17,29.119663
08/18,29.102932
08/19,29.14943
08/20,29.131727
08/21,29.12552
08/22,29.147402
08/23,29.179346
08/24,29.192537
08/25,29.17171
08/26,29.1493
08/27,29.17097
08/28,29.193434
08/29,29.166864
08/30,29.126884
08/31,29.151825
09/01,29.227728
09/02,29.265972
09/03,29.273125
09/04,29.246893
09/05,29.200426
09/06,29.19159
09/07,29.216394
09/08,29.200758
09/09,29.171461
09/10,29.08117
09/11,29.04724
09/12,29.068634
09/13,29.09248
09/14,29.073442
09/15,29.027977
09/16,29.03997
09/17,29.0025
09/18,28.966188
09/19,28.889656
09/20,28.937786
09/21,28.966719
09/22,28.989988
09/23,28.95851
09/24,28.957586
09/25,29.047224
09/26,29.074495
09/27,29.117632
09/28,29.094038
09/29,29.069006
09/30,29.100586
10/01,29.121096
10/02,29.09936
10/03,29.167627
10/04,29.084053
10/05,29.05483
10/06,29.032656
10/07,29.090698
10/08,29.110476
10/09,29.106878
10/10,29.086927
10/11,29.041185
10/12,29.12739
10/13,29.149988
10/14,29.239386
10/15,29.169622
10/16,29.139915
10/17,29.17608
10/18,29.165092
10/19,29.150537
10/20,29.12792
10/21,29.134874
10/22,29.136644
10/23,29.084862
