time,sst
01/01,27.677418
01/02,27.664225
01/03,27.70536
01/04,27.637564
01/05,27.604612
01/06,27.56966
01/07,27.580528
01/08,27.585737
01/09,27.563454
01/10,27.55353
01/11,27.556345
01/12,27.550097
01/13,27.549034
01/14,27.564566
01/15,27.561947
01/16,27.570127
01/17,27.57129
01/18,27.589428
01/19,27.588688
01/20,27.623295
01/21,27.546589
01/22,27.5066
01/23,27.500235
01/24,27.498552
01/25,27.47397
01/26,27.45232
01/27,27.419466
01/28,27.368082
01/29,27.366743
01/30,27.371286
01/31,27.334501
02/01,27.2708
02/02,27.23385
02/03,27.233604
02/04,27.222372
02/05,27.305117
02/06,27.265465
02/07,27.241333
02/08,27.2395
02/09,27.283243
02/10,27.301315
02/11,27.30486
02/12,27.33238
02/13,27.317545
02/14,27.317335
02/15,27.291145
02/16,27.22461
02/17,27.232113
02/18,27.243776
02/19,27.213654
02/20,27.186626
02/21,27.249304
02/22,27.336292
02/23,27.317041
02/24,27.334496
02/25,27.343431
02/26,27.274607
02/27,27.244843
02/28,27.275219
02/29,26.973837
03/01,27.232174
03/02,27.200813
03/03,27.262602
03/04,27.21649
03/05,27.31055
03/06,27.304527
03/07,27.311888
03/08,27.405998
03/09,27.437178
03/10,27.42476
03/11,27.421745
03/12,27.397667
03/13,27.394651
03/14,27.438206
03/15,27.431198
03/16,27.425774
03/17,27.424377
03/18,27.459766
03/19,27.469217
03/20,27.500582
03/21,27.421106
03/22,27.446287
03/23,27.504305
03/24,27.541174
03/25,27.60324
03/26,27.623718
03/27,27.711243
03/28,27.678633
03/29,27.6973
03/30,27.701157
03/31,27.688374
04/01,27.701448
04/02,27.706047
04/03,27.687084
04/04,27.672462
04/05,27.675993
04/06,27.713207
04/07,27.81503
04/08,27.824972
04/09,27.885181
04/10,27.7888
04/11,27.779163
04/12,27.831985
04/13,27.893532
04/14,27.874807
04/15,27.872871
04/16,27.784388
04/17,27.910997
04/18,27.938335
04/19,27.982435
04/20,28.013165
04/21,28.033419
04/22,27.995499
04/23,28.011972
04/24,28.002295
04/25,27.997557
04/26,28.021547
04/27,28.082993
04/28,28.145483
04/29,28.061739
04/30,28.063843
05/01,28.045334
05/02,28.035349
05/03,28.039074
05/04,28.086643
05/05,28.132944
05/06,28.174511
05/07,28.238796
05/08,28.284426
05/09,28.286589
05/10,28.244946
05/11,28.262901
05/12,28.28081
05/13,28.279102
05/14,28.293
05/15,28.307924
05/16,28.317379
05/17,28.319458
05/18,28.29839
05/19,28.365772
05/20,28.364853
05/21,28.34408
05/22,28.343128
05/23,28.358442
05/24,28.284685
05/25,28.310589
05/26,28.42816
05/27,28.437517
05/28,28.498528
05/29,28.505789
05/30,28.522593
05/31,28.51201
06/01,28.48177
06/02,28.487476
06/03,28.478859
06/04,28.47412
06/05,28.486671
06/06,28.482048
06/07,28.475513
06/08,28.44822
06/09,28.444069
06/10,28.438416
06/11,28.43043
06/12,28.42606
06/13,28.403696
06/14,28.404106
06/15,28.395018
06/16,28.385578
06/17,28.415352
06/18,28.41515
06/19,28.418608
06/20,28.435028
06/21,28.435225
06/22,28.411293
06/23,28.447319
06/24,28.43898
06/25,28.370373
06/26,28.355198
06/27,28.366625
06/28,28.390394
06/29,28.383415
06/30,28.383446
07/01,28.353842
07/02,28.35853
07/03,28.437078
07/04,28.368011
07/05,28.355038
07/06,28.332584
07/07,28.317228
07/08,28.329853
07/09,28.352324
07/10,28.403303
07/11,28.386562
07/12,28.416801
07/13,28.42047
07/14,28.41425
07/15,28.399055
07/16,28.42565
07/17,28.380388
07/18,28.389967
07/19,28.394234
07/20,28.393038
07/21,28.376532
07/22,28.317312
07/23,28.331734
07/24,28.290771
07/25,28.261633
07/26,28.292763
07/27,28.291077
07/28,28.309807
07/29,28.30308
07/30,28.274124
07/31,28.256725
08/01,28.21183
08/02,28.179827
08/03,28.15804
08/04,28.150806
