time,sst
01/01,27.683262
01/02,27.674465
01/03,27.651016
01/04,27.65007
01/05,27.624214
01/06,27.616692
01/07,27.566788
01/08,27.541567
01/09,27.569508
01/10,27.563055
01/11,27.572828
01/12,27.56798
01/13,27.54865
01/14,27.526854
01/15,27.50482
01/16,27.496675
01/17,27.48886
01/18,27.4772
01/19,27.43504
01/20,27.410477
01/21,27.4021
01/22,27.413454
01/23,27.398403
01/24,27.390429
01/25,27.376276
01/26,27.366209
01/27,27.359394
01/28,27.321728
01/29,27.293777
01/30,27.305914
01/31,27.285997
02/01,27.287905
02/02,27.324186
02/03,27.348145
02/04,27.335266
02/05,27.311728
02/06,27.31918
02/07,27.297518
02/08,27.28247
02/09,27.244556
02/10,27.244148
02/11,27.25834
02/12,27.23178
02/13,27.236572
02/14,27.19745
02/15,27.167019
02/16,27.171843
02/17,27.18639
02/18,27.211338
02/19,27.20868
02/20,27.222372
02/21,27.25
02/22,27.258858
02/23,27.260126
02/24,27.259851
02/25,27.260159
02/26,27.288563
02/27,27.279222
02/28,27.299911
02/29,27.080538
03/01,27.301771
03/02,27.323702
03/03,27.31245
03/04,27.314161
03/05,27.357254
03/06,27.35605
03/07,27.37435
03/08,27.357273
03/09,27.34988
03/10,27.350653
03/11,27.353144
03/12,27.387056
03/13,27.415997
03/14,27.436792
03/15,27.452133
03/16,27.440016
03/17,27.417444
03/18,27.404211
03/19,27.418478
03/20,27.419712
03/21,27.421595
03/22,27.410732
03/23,27.40771
03/24,27.392035
03/25,27.35433
03/26,27.357153
03/27,27.354465
03/28,27.369776
03/29,27.371824
03/30,27.369337
03/31,27.401426
04/01,27.385242
04/02,27.391533
04/03,27.365358
04/04,27.323305
04/05,27.320267
04/06,27.296448
04/07,27.353151
04/08,27.377348
04/09,27.390715
04/10,27.388245
04/11,27.379679
04/12,27.39287
04/13,27.402452
04/14,27.4086
04/15,27.406565
04/16,27.395548
04/17,27.412771
04/18,27.409697
04/19,27.438738
04/20,27.435762
04/21,27.444466
04/22,27.456018
04/23,27.478285
04/24,27.485199
04/25,27.51293
04/26,27.514357
04/27,27.514153
04/28,27.544914
04/29,27.563377
04/30,27.554903
05/01,27.5757
05/02,27.586958
05/03,27.57829
05/04,27.588377
05/05,27.620337
05/06,27.633163
05/07,27.65828
05/08,27.658928
05/09,27.662008
05/10,27.674295
05/11,27.676832
05/12,27.680708
05/13,27.672426
05/14,27.676231
05/15,27.681763
05/16,27.696184
05/17,27.706999
05/18,27.713953
05/19,27.736368
05/20,27.752893
05/21,27.780249
05/22,27.77674
05/23,27.809084
05/24,27.80909
05/25,27.799797
05/26,27.80963
05/27,27.817024
05/28,27.808327
05/29,27.801023
05/30,27.774494
05/31,27.781902
06/01,27.739868
06/02,27.730309
06/03,27.733974
06/04,27.743809
06/05,27.750826
06/06,27.740023
06/07,27.773184
06/08,27.792934
06/09,27.7977
06/10,27.81617
06/11,27.78342
06/12,27.79031
06/13,27.792543
06/14,27.809494
06/15,27.850525
06/16,27.860682
06/17,27.839539
06/18,27.855072
06/19,27.912203
06/20,27.932306
06/21,27.919405
06/22,27.901217
06/23,27.936878
06/24,27.919645
06/25,27.948572
06/26,27.936321
06/27,27.922808
06/28,27.927422
06/29,27.995653
